DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,RHOB_1,ZLT
1249.478,5023.314,5023314.0,nan,10.3405,0.5311,137.9257,0.0,nan,61.8382,1.1936,1.1752,1.1712,1249.478,0.5311,nan,nan,0.2196,0.0352,0.0352,16480.6895,2.2731,1.1712,1.3718,227.9901,1.0,1.0,1.0,-1175.988,82.388,0.0352,2.2731,nan
1249.6304,4868.1611,4868161.0,nan,10.2101,0.5296,141.3541,0.0,nan,63.0304,1.1937,1.1757,1.1717,1249.6305,0.5296,nan,nan,0.2191,0.0346,0.0346,15971.6572,2.2577,1.1717,1.3729,227.9538,1.0,1.0,1.0,-1176.1404,82.721,0.0346,2.2577,nan
1249.7828,4814.1768,4814177.0,nan,10.1154,0.5403,143.6205,0.0,nan,63.1906,1.197,1.179,1.1743,1249.7828,0.5403,nan,nan,0.2189,0.0343,0.0343,15794.5439,2.2684,1.1743,1.3791,227.9437,1.0,1.0,1.0,-1176.2928,82.844,0.0343,2.2684,nan
1249.9352,4876.7676,4876767.5,nan,10.1148,0.5587,142.5041,0.0,nan,63.4956,1.1856,1.1682,1.1626,1249.9352,0.5587,nan,nan,0.2188,0.0342,0.0342,15999.8936,2.2801,1.1626,1.3516,227.9648,1.0,1.0,1.0,-1176.4452,82.927,0.0342,2.2801,nan
1250.0876,4949.5454,4949545.5,nan,10.1156,0.5673,140.3835,0.0,nan,64.1653,1.1693,1.1523,1.1463,1250.0876,0.5673,nan,nan,0.2188,0.0342,0.0342,16238.666,2.2796,1.1463,1.3139,227.9804,1.0,1.0,1.0,-1176.5977,82.927,0.0342,2.2796,nan
1250.24,5041.8462,5041846.0,nan,10.0784,0.5732,137.3486,0.0,nan,64.3068,1.1559,1.1389,1.1336,1250.24,0.5732,nan,nan,0.2188,0.0342,0.0342,16541.4902,2.272,1.1336,1.2851,227.9494,1.0,1.0,1.0,-1176.75,82.927,0.0342,2.272,nan
1250.3924,5117.9331,5117933.0,nan,10.0291,0.5884,134.8511,0.0,nan,64.0192,1.1419,1.1256,1.1206,1250.3925,0.5884,nan,nan,0.2263,0.0435,0.0435,16791.1191,2.2643,1.1206,1.2557,227.8766,1.0,1.0,1.0,-1176.9025,82.128,0.0435,2.2643,nan
1250.5448,5067.3584,5067358.5,nan,9.9962,0.6028,135.9371,0.0,nan,64.4482,1.1276,1.1123,1.1066,1250.5448,0.6028,nan,nan,0.2342,0.0532,0.0532,16625.1914,2.26,1.1066,1.2245,227.8067,1.0,1.0,1.0,-1177.0548,81.287,0.0532,2.26,nan
1250.6972,4950.6919,4950692.0,nan,9.9752,0.5902,139.1627,0.0,nan,65.5142,1.1237,1.1093,1.1033,1250.6973,0.5902,nan,nan,0.2277,0.0451,0.0451,16242.4277,2.2603,1.1033,1.2174,227.7779,1.0,1.0,1.0,-1177.2073,81.987,0.0451,2.2603,nan
1250.8496,4832.8315,4832831.5,nan,9.9569,0.5462,142.9368,0.0,nan,65.647,1.1361,1.1221,1.1161,1250.8496,0.5462,nan,nan,0.221,0.0369,0.0369,15855.7461,2.2664,1.1161,1.2457,227.7975,1.0,1.0,1.0,-1177.3596,82.33,0.0369,2.2664,nan
1251.002,4767.5972,4767597.0,nan,9.9409,0.5067,145.5332,0.0,nan,64.7766,1.1554,1.1421,1.1354,1251.0021,0.5067,nan,nan,0.2231,0.0398,0.0398,15641.7236,2.2764,1.1354,1.2892,227.8439,1.0,1.0,1.0,-1177.5121,80.1,0.0398,2.2764,nan
1251.1544,4755.6123,4755612.0,nan,9.9279,0.4993,146.3896,0.0,nan,64.9921,1.1701,1.1571,1.1501,1251.1544,0.4993,nan,nan,0.2245,0.0416,0.0416,15602.4023,2.284,1.1501,1.3226,227.8785,1.0,1.0,1.0,-1177.6644,79.204,0.0416,2.284,nan
1251.3068,4745.3677,4745367.5,nan,9.8985,0.5123,146.9183,0.0,nan,66.7779,1.1774,1.1644,1.1567,1251.3069,0.5123,nan,nan,0.2229,0.0395,0.0395,15568.791,2.2873,1.1567,1.3379,227.8769,1.0,1.0,1.0,-1177.8169,80.231,0.0395,2.2873,nan
1251.4592,4728.3877,4728387.5,nan,9.837,0.5227,147.5748,0.0,nan,67.8775,1.177,1.1633,1.1553,1251.4592,0.5227,nan,nan,0.2216,0.0378,0.0378,15513.082,2.2893,1.1553,1.3347,227.8498,1.0,1.0,1.0,-1177.9692,81.081,0.0378,2.2893,nan
1251.6116,4741.54,4741540.0,nan,9.7579,0.5258,146.9488,0.0,nan,67.6099,1.1713,1.1566,1.148,1251.6117,0.5258,nan,nan,0.221,0.0371,0.0371,15556.2334,2.286,1.148,1.3178,227.8323,1.0,1.0,1.0,-1178.1216,81.471,0.0371,2.286,nan
1251.764,4854.0044,4854004.0,nan,9.6994,0.5249,142.9564,0.0,nan,67.2986,1.1757,1.1594,1.151,1251.764,0.5249,nan,nan,0.2207,0.0366,0.0366,15925.2109,2.2766,1.151,1.3249,227.8384,1.0,1.0,1.0,-1178.274,81.684,0.0366,2.2766,nan
1251.9164,5033.8525,5033852.5,nan,9.6679,0.5247,137.4268,0.0,nan,67.8442,1.2059,1.1869,1.1775,1251.9164,0.5247,nan,nan,0.2204,0.0363,0.0363,16515.2637,2.2696,1.1775,1.3865,227.8497,1.0,1.0,1.0,-1178.4264,81.864,0.0363,2.2696,nan
1252.0688,5186.9351,5186935.0,nan,9.6439,0.5303,133.5114,0.0,nan,68.6235,1.2412,1.2192,1.2092,1252.0688,0.5303,nan,nan,0.2198,0.0355,0.0355,17017.5039,2.272,1.2092,1.4621,227.8456,1.0,1.0,1.0,-1178.5789,82.266,0.0355,2.272,nan
1252.2212,5253.0171,5253017.0,nan,9.6306,0.5454,132.2188,0.0,nan,68.7831,1.2413,1.2183,1.2083,1252.2212,0.5454,nan,nan,0.2191,0.0345,0.0345,17234.3066,2.2787,1.2083,1.4599,227.8198,1.0,1.0,1.0,-1178.7312,82.766,0.0345,2.2787,nan
1252.3736,5191.2046,5191204.5,nan,9.6455,0.5555,134.0468,0.0,nan,68.5008,1.2058,1.1834,1.1741,1252.3737,0.5555,nan,nan,0.2188,0.0342,0.0342,17031.5117,2.283,1.1741,1.3785,227.7781,1.0,1.0,1.0,-1178.8837,82.927,0.0342,2.283,nan
1252.526,5086.563,5086563.0,nan,9.6721,0.5505,136.823,0.0,nan,68.9047,1.1742,1.1529,1.1445,1252.526,0.5505,nan,nan,0.2188,0.0342,0.0342,16688.1992,2.2833,1.1445,1.31,227.7502,1.0,1.0,1.0,-1179.036,82.927,0.0342,2.2833,nan
1252.6784,5033.7339,5033734.0,nan,9.6837,0.5503,138.1984,0.0,nan,69.5463,1.1694,1.149,1.141,1252.6785,0.5503,nan,nan,0.2188,0.0342,0.0342,16514.875,2.2823,1.141,1.3019,227.7568,1.0,1.0,1.0,-1179.1885,82.927,0.0342,2.2823,nan
1252.8308,5009.7295,5009729.5,nan,9.689,0.5649,138.9221,0.0,nan,69.7222,1.1818,1.1611,1.1537,1252.8308,0.5649,nan,nan,0.2188,0.0342,0.0342,16436.1211,2.2833,1.1537,1.3311,227.7758,1.0,1.0,1.0,-1179.3408,82.927,0.0342,2.2833,nan
1252.9832,4992.4829,4992482.5,nan,9.7078,0.5752,139.6474,0.0,nan,70.2985,1.189,1.1687,1.161,1252.9833,0.5752,nan,nan,0.2188,0.0342,0.0342,16379.5361,2.2874,1.161,1.348,227.7921,1.0,1.0,1.0,-1179.4933,82.927,0.0342,2.2874,nan
1253.1356,4970.5049,4970505.0,nan,9.7348,0.5887,140.4893,0.0,nan,71.1554,1.1833,1.1633,1.1553,1253.1356,0.5887,nan,nan,0.2188,0.0342,0.0342,16307.4316,2.291,1.1553,1.3347,227.8407,1.0,1.0,1.0,-1179.6456,82.927,0.0342,2.291,nan
1253.288,4954.9941,4954994.0,nan,9.7695,0.609,141.1549,0.0,nan,70.8182,1.1753,1.1546,1.1473,1253.2881,0.609,nan,nan,0.2233,0.0397,0.0397,16256.542,2.2947,1.1473,1.3163,227.9292,1.0,1.0,1.0,-1179.7981,82.446,0.0397,2.2947,nan
1253.4404,4977.145,4977145.0,nan,9.8438,0.5998,140.8126,0.0,nan,69.7161,1.1757,1.1547,1.1477,1253.4404,0.5998,nan,nan,0.221,0.0369,0.0369,16329.2168,2.2994,1.1477,1.3172,228.0144,1.0,1.0,1.0,-1179.9504,82.695,0.0369,2.2994,nan
1253.5928,5019.4624,5019462.5,nan,9.9566,0.5581,139.9698,0.0,nan,69.3015,1.1837,1.1621,1.1551,1253.5929,0.5581,nan,nan,0.2196,0.0351,0.0351,16468.0527,2.305,1.1551,1.3341,228.0716,1.0,1.0,1.0,-1180.1028,82.426,0.0351,2.305,nan
1253.7452,5080.4683,5080468.0,nan,10.042,0.5312,138.649,0.0,nan,69.4398,1.1964,1.1744,1.1667,1253.7452,0.5312,nan,nan,0.2216,0.0377,0.0377,16668.2031,2.311,1.1667,1.3613,228.091,1.0,1.0,1.0,-1180.2552,81.131,0.0377,2.311,nan
1253.8976,5167.3711,5167371.0,nan,10.0378,0.5484,136.6317,0.0,nan,69.7206,1.2245,1.2005,1.1925,1253.8976,0.5484,nan,nan,0.22,0.0357,0.0357,16953.3164,2.3164,1.1925,1.4221,228.0426,1.0,1.0,1.0,-1180.4076,82.177,0.0357,2.3164,nan
1254.05,5201.6196,5201620.0,nan,9.9827,0.5865,135.592,0.0,nan,70.2909,1.2669,1.2406,1.2326,1254.05,0.5865,nan,nan,0.2188,0.0342,0.0342,17065.6816,2.314,1.2326,1.5192,227.9361,1.0,1.0,1.0,-1180.5601,82.927,0.0342,2.314,nan
1254.2024,5137.6104,5137610.5,nan,9.9835,0.6043,136.2479,0.0,nan,70.5133,1.2954,1.2678,1.2591,1254.2024,0.6043,nan,nan,0.2239,0.0405,0.0405,16855.6777,2.2966,1.2591,1.5853,227.8228,1.0,1.0,1.0,-1180.7124,82.38,0.0405,2.2966,nan
1254.3548,5069.689,5069688.5,nan,10.0518,0.5954,136.771,0.0,nan,69.9739,1.2939,1.2666,1.2583,1254.3549,0.5954,nan,nan,0.2268,0.044,0.044,16632.8379,2.2749,1.2583,1.5833,227.7527,1.0,1.0,1.0,-1180.8649,82.081,0.044,2.2749,nan
1254.5072,5148.5112,5148511.0,nan,10.0867,0.5896,134.4284,0.0,nan,69.5246,1.2887,1.2623,1.2543,1254.5072,0.5896,nan,nan,0.2257,0.0427,0.0427,16891.4414,2.2707,1.2543,1.5733,227.7414,1.0,1.0,1.0,-1181.0172,82.193,0.0427,2.2707,nan
1254.6596,5423.8545,5423854.5,nan,10.0551,0.5928,128.8483,0.0,nan,69.4417,1.2967,1.2707,1.2627,1254.6597,0.5928,nan,nan,0.2209,0.0367,0.0367,17794.7988,2.2928,1.2627,1.5945,227.7594,1.0,1.0,1.0,-1181.1697,82.708,0.0367,2.2928,nan
1254.812,5735.585,5735585.0,nan,10.0414,0.595,123.421,0.0,nan,68.2696,1.2983,1.2723,1.2643,1254.812,0.595,nan,nan,0.2188,0.0342,0.0342,18817.5371,2.3225,1.2643,1.5985,227.767,1.0,1.0,1.0,-1181.322,82.927,0.0342,2.3225,nan
1254.9644,5911.3232,5911323.5,nan,10.0679,0.605,120.5196,0.0,nan,65.5659,1.2802,1.2556,1.2476,1254.9645,0.605,nan,nan,0.2188,0.0342,0.0342,19394.1055,2.3374,1.2476,1.5564,227.7784,1.0,1.0,1.0,-1181.4745,82.927,0.0342,2.3374,nan
1255.1168,5880.749,5880749.0,nan,10.1022,0.615,121.0389,0.0,nan,63.0755,1.2619,1.2379,1.2313,1255.1168,0.615,nan,nan,0.2188,0.0342,0.0342,19293.7949,2.3353,1.2313,1.516,227.8324,1.0,1.0,1.0,-1181.6268,82.927,0.0342,2.3353,nan
1255.2692,5709.9551,5709955.0,nan,10.158,0.5974,124.2857,0.0,nan,61.9075,1.259,1.2357,1.229,1255.2693,0.5974,nan,nan,0.2188,0.0342,0.0342,18733.4492,2.3283,1.229,1.5105,227.9037,1.0,1.0,1.0,-1181.7793,82.927,0.0342,2.3283,nan
1255.4216,5584.8804,5584880.0,nan,10.2465,0.5659,126.6871,0.0,nan,61.687,1.2654,1.2417,1.2347,1255.4216,0.5659,nan,nan,0.2188,0.0342,0.0342,18323.0977,2.3213,1.2347,1.5245,227.9142,1.0,1.0,1.0,-1181.9316,82.927,0.0342,2.3213,nan
1255.574,5507.7979,5507797.5,nan,10.2898,0.5574,127.998,0.0,nan,61.9725,1.2727,1.2487,1.2424,1255.5741,0.5574,nan,nan,0.2188,0.0342,0.0342,18070.2031,2.3129,1.2424,1.5435,227.8455,1.0,1.0,1.0,-1182.084,82.927,0.0342,2.3129,nan
1255.7264,5401.3931,5401393.0,nan,10.2117,0.5669,129.936,0.0,nan,62.6458,1.2871,1.2638,1.2578,1255.7264,0.5669,nan,nan,0.2188,0.0342,0.0342,17721.1055,2.3026,1.2578,1.582,227.7639,1.0,1.0,1.0,-1182.2365,82.927,0.0342,2.3026,nan
1255.8788,5335.7041,5335704.5,nan,9.9956,0.575,130.9456,0.0,nan,63.6655,1.3212,1.2989,1.2929,1255.8788,0.575,nan,nan,0.2188,0.0342,0.0342,17505.5918,2.2923,1.2929,1.6716,227.7081,1.0,1.0,1.0,-1182.3888,82.927,0.0342,2.2923,nan
1256.0312,5331.5537,5331554.0,nan,9.7682,0.5856,130.6296,0.0,nan,64.8207,1.3619,1.3419,1.3359,1256.0312,0.5856,nan,nan,0.2225,0.0387,0.0387,17491.9746,2.285,1.3359,1.7846,227.6561,1.0,1.0,1.0,-1182.5413,82.534,0.0387,2.285,nan
1256.1836,5343.1929,5343192.5,nan,9.7413,0.5966,130.0028,0.0,nan,65.3652,1.3542,1.3392,1.3339,1256.1836,0.5966,nan,nan,0.2287,0.0464,0.0464,17530.1602,2.279,1.3339,1.7792,227.6118,1.0,1.0,1.0,-1182.6936,81.872,0.0464,2.279,nan
1256.336,5302.2314,5302231.0,nan,9.9501,0.5949,130.5461,0.0,nan,65.2646,1.2761,1.2665,1.2622,1256.3361,0.5949,nan,nan,0.2296,0.0475,0.0475,17395.7715,2.2709,1.2622,1.5931,227.6265,1.0,1.0,1.0,-1182.8461,81.78,0.0475,2.2709,nan
1256.4884,5243.2017,5243201.5,nan,10.1979,0.5719,131.5711,0.0,nan,64.8565,1.1832,1.1779,1.1739,1256.4884,0.5719,nan,nan,0.2221,0.0382,0.0382,17202.1055,2.2633,1.1739,1.378,227.7455,1.0,1.0,1.0,-1182.9984,82.575,0.0382,2.2633,nan
1256.6408,5278.0366,5278036.5,nan,10.315,0.5385,130.4146,0.0,nan,63.7554,1.1298,1.1272,1.1232,1256.6409,0.5385,nan,nan,0.2192,0.0347,0.0347,17316.3926,2.2583,1.1232,1.2615,227.9616,1.0,1.0,1.0,-1183.1509,82.674,0.0347,2.2583,nan
1256.7932,5321.3945,5321394.5,nan,10.3034,0.5187,129.1612,0.0,nan,62.4851,1.1227,1.12,1.116,1256.7932,0.5187,nan,nan,0.2204,0.0362,0.0362,17458.6445,2.255,1.116,1.2455,228.1985,1.0,1.0,1.0,-1183.3032,81.875,0.0362,2.255,nan
1256.9456,5396.2314,5396231.0,nan,10.2504,0.5167,127.3903,0.0,nan,62.2781,1.1411,1.1368,1.1328,1256.9457,0.5167,nan,nan,0.2207,0.0366,0.0366,17704.1699,2.2553,1.1328,1.2832,228.3677,1.0,1.0,1.0,-1183.4557,81.687,0.0366,2.2553,nan
1257.098,5517.4282,5517428.0,nan,10.1615,0.518,125.1108,0.0,nan,62.8584,1.1718,1.1648,1.1615,1257.098,0.518,nan,nan,0.221,0.037,0.037,18101.7988,2.2647,1.1615,1.3491,228.4412,1.0,1.0,1.0,-1183.608,81.481,0.037,2.2647,nan
1257.2504,5597.5991,5597599.0,nan,9.998,0.518,124.1732,0.0,nan,62.8914,1.2112,1.2026,1.1996,1257.2505,0.518,nan,nan,0.2218,0.038,0.038,18364.8262,2.2804,1.1996,1.4389,228.4684,1.0,1.0,1.0,-1183.7605,80.973,0.038,2.2804,nan
1257.4028,5611.4927,5611492.5,nan,9.847,0.5171,124.4606,0.0,nan,62.3651,1.2405,1.2314,1.2278,1257.4028,0.5171,nan,nan,0.2225,0.0389,0.0389,18410.4082,2.2914,1.2278,1.5074,228.516,1.0,1.0,1.0,-1183.9128,80.536,0.0389,2.2914,nan
1257.5552,5485.1016,5485101.5,nan,9.8188,0.5055,127.0267,0.0,nan,62.3337,1.2305,1.2229,1.2189,1257.5553,0.5055,nan,nan,0.2238,0.0406,0.0406,17995.7402,2.2859,1.2189,1.4857,228.6106,1.0,1.0,1.0,-1184.0652,79.681,0.0406,2.2859,nan
1257.7076,5285.4805,5285480.5,nan,9.8636,0.4972,130.7834,0.0,nan,63.0448,1.1884,1.1827,1.1788,1257.7076,0.4972,nan,nan,0.224,0.0409,0.0409,17340.8145,2.2679,1.1788,1.3895,228.7303,1.0,1.0,1.0,-1184.2177,79.53,0.0409,2.2679,nan
1257.86,5109.0122,5109012.5,nan,9.8968,0.5213,134.1684,0.0,nan,63.651,1.1498,1.1448,1.1402,1257.86,0.5213,nan,nan,0.2204,0.0363,0.0363,16761.8516,2.2489,1.1402,1.3,228.8516,1.0,1.0,1.0,-1184.37,81.853,0.0363,2.2489,nan
1258.0124,5029.5312,5029531.0,nan,9.9215,0.568,135.5638,0.0,nan,63.9902,1.1397,1.134,1.129,1258.0125,0.568,nan,nan,0.2308,0.049,0.049,16501.0859,2.2369,1.129,1.2746,228.9616,1.0,1.0,1.0,-1184.5225,81.651,0.049,2.2369,nan
1258.1648,5116.0347,5116034.5,nan,9.9179,0.5927,133.2562,0.0,nan,64.0188,1.1669,1.1595,1.1539,1258.1648,0.5927,nan,nan,0.2399,0.0603,0.0603,16784.8906,2.2367,1.1539,1.3314,229.037,1.0,1.0,1.0,-1184.6748,80.683,0.0603,2.2367,nan
1258.3172,5380.689,5380689.0,nan,9.8321,0.5827,127.8036,0.0,nan,63.1143,1.2344,1.2237,1.2177,1258.3173,0.5827,nan,nan,0.2293,0.0471,0.0471,17653.1777,2.2561,1.2177,1.4829,229.0496,1.0,1.0,1.0,-1184.8273,81.815,0.0471,2.2561,nan
1258.4696,5748.6572,5748657.0,nan,9.6895,0.5656,121.8027,0.0,nan,61.6849,1.3201,1.3061,1.2994,1258.4696,0.5656,nan,nan,0.2203,0.036,0.036,18860.4238,2.2973,1.2994,1.6885,229.005,1.0,1.0,1.0,-1184.9796,82.769,0.036,2.2973,nan
1258.622,5995.8511,5995851.0,nan,9.6195,0.5489,118.8114,0.0,nan,61.2985,1.3591,1.3448,1.3377,1258.6221,0.5489,nan,nan,0.2208,0.0367,0.0367,19671.4277,2.3372,1.3377,1.7896,228.9487,1.0,1.0,1.0,-1185.1321,81.638,0.0367,2.3372,nan
1258.7744,5947.502,5947502.0,nan,9.7047,0.5204,120.1416,0.0,nan,62.2385,1.3062,1.2942,1.2879,1258.7744,0.5204,nan,nan,0.2246,0.0417,0.0417,19512.8027,2.3443,1.2879,1.6587,228.9297,1.0,1.0,1.0,-1185.2844,79.141,0.0417,2.3443,nan
1258.9268,5612.3481,5612348.5,nan,9.9149,0.4909,125.9508,0.0,nan,63.8293,1.2081,1.1998,1.1952,1258.9269,0.4909,nan,nan,0.2274,0.0453,0.0453,18413.2168,2.3192,1.1952,1.4284,228.9431,1.0,1.0,1.0,-1185.4369,77.347,0.0453,2.3192,nan
1259.0792,5206.3311,5206331.0,nan,10.1032,0.4836,134.2153,0.0,nan,65.8378,1.1417,1.1368,1.1328,1259.0792,0.4836,nan,nan,0.2271,0.0449,0.0449,17081.1387,2.2926,1.1328,1.2832,228.9419,1.0,1.0,1.0,-1185.5892,77.549,0.0449,2.2926,nan
1259.2316,4979.7705,4979770.5,nan,10.1439,0.49,139.8185,0.0,nan,67.6704,1.1267,1.1227,1.1187,1259.2317,0.49,nan,nan,0.2258,0.0433,0.0433,16337.8301,2.2843,1.1187,1.2514,228.9057,1.0,1.0,1.0,-1185.7417,78.358,0.0433,2.2843,nan
1259.384,4905.0293,4905029.5,nan,10.0681,0.4925,142.1373,0.0,nan,68.0228,1.1351,1.1297,1.1264,1259.384,0.4925,nan,nan,0.2256,0.043,0.043,16092.6162,2.2874,1.1264,1.2688,228.8651,1.0,1.0,1.0,-1185.894,78.477,0.043,2.2874,nan
1259.5364,4905.2056,4905205.5,nan,9.9755,0.4969,142.234,0.0,nan,67.1608,1.1437,1.1357,1.1327,1259.5365,0.4969,nan,nan,0.2251,0.0424,0.0424,16093.1943,2.289,1.1327,1.283,228.847,1.0,1.0,1.0,-1186.0464,78.823,0.0424,2.289,nan
1259.6888,4970.0884,4970088.5,nan,9.8798,0.508,140.4594,0.0,nan,66.8226,1.1567,1.1457,1.1427,1259.6888,0.508,nan,nan,0.2237,0.0405,0.0405,16306.0645,2.2903,1.1427,1.3058,228.8393,1.0,1.0,1.0,-1186.1989,79.762,0.0405,2.2903,nan
1259.8412,5052.335,5052335.0,nan,9.7664,0.5177,138.7804,0.0,nan,67.7987,1.1842,1.1695,1.1665,1259.8412,0.5177,nan,nan,0.2228,0.0394,0.0394,16575.9023,2.3004,1.1665,1.3607,228.8141,1.0,1.0,1.0,-1186.3512,80.288,0.0394,2.3004,nan
1259.9936,5205.0117,5205011.5,nan,9.6618,0.5152,135.9223,0.0,nan,69.4851,1.2199,1.2025,1.1995,1259.9937,0.5152,nan,nan,0.2243,0.0413,0.0413,17076.8086,2.3211,1.1995,1.4388,228.7566,1.0,1.0,1.0,-1186.5037,79.377,0.0413,2.3211,nan
1260.146,5439.6943,5439694.0,nan,9.5776,0.5026,131.4412,0.0,nan,70.3508,1.2528,1.2342,1.2305,1260.146,0.5026,nan,nan,0.2272,0.0451,0.0451,17846.7656,2.3458,1.2305,1.5141,228.6823,1.0,1.0,1.0,-1186.656,77.461,0.0451,2.3458,nan
1260.2984,5624.2344,5624234.5,nan,9.5043,0.4961,128.228,0.0,nan,68.5178,1.2858,1.2662,1.2628,1260.2985,0.4961,nan,nan,0.229,0.0475,0.0475,18452.2129,2.3661,1.2628,1.5948,228.6315,1.0,1.0,1.0,-1186.8085,76.254,0.0475,2.3661,nan
1260.4508,5717.7827,5717782.5,nan,9.4595,0.4926,126.6599,0.0,nan,64.9001,1.3292,1.3092,1.3056,1260.4508,0.4926,nan,nan,0.23,0.0487,0.0487,18759.1289,2.376,1.3056,1.7045,228.6103,1.0,1.0,1.0,-1186.9608,75.655,0.0487,2.376,nan
1260.6032,5698.9287,5698928.5,nan,9.4349,0.4711,126.8249,0.0,nan,62.441,1.3746,1.3552,1.3512,1260.6033,0.4711,nan,nan,0.2327,0.0522,0.0522,18697.2734,2.3713,1.3512,1.8258,228.5939,1.0,1.0,1.0,-1187.1133,73.897,0.0522,2.3713,nan
1260.7556,5567.1899,5567190.0,nan,9.4132,0.4527,128.69,0.0,nan,62.0897,1.387,1.3693,1.366,1260.7556,0.4527,nan,nan,0.2342,0.0542,0.0542,18265.0586,2.3505,1.366,1.866,228.586,1.0,1.0,1.0,-1187.2656,72.92,0.0542,2.3505,nan
1260.908,5397.5605,5397560.5,nan,9.4376,0.4619,130.9629,0.0,nan,63.4937,1.3396,1.3253,1.3223,1260.9081,0.4619,nan,nan,0.2314,0.0505,0.0505,17708.5312,2.3192,1.3223,1.7486,228.6105,1.0,1.0,1.0,-1187.4181,74.731,0.0505,2.3192,nan
1261.0604,5298.6006,5298600.5,nan,9.5222,0.4783,131.7619,0.0,nan,65.5779,1.2572,1.2456,1.2432,1261.0604,0.4783,nan,nan,0.2278,0.0458,0.0458,17383.8594,2.2905,1.2432,1.5456,228.6788,1.0,1.0,1.0,-1187.5704,77.093,0.0458,2.2905,nan
1261.2128,5295.4785,5295478.5,nan,9.595,0.482,131.0395,0.0,nan,66.5722,1.1957,1.1861,1.1841,1261.2129,0.482,nan,nan,0.2266,0.0443,0.0443,17373.6172,2.2766,1.1841,1.4021,228.7806,1.0,1.0,1.0,-1187.7229,77.872,0.0443,2.2766,nan
1261.3652,5317.4688,5317468.5,nan,9.6127,0.4896,130.3468,0.0,nan,67.06,1.1807,1.171,1.1697,1261.3652,0.4896,nan,nan,0.2254,0.0427,0.0427,17445.7637,2.274,1.1697,1.3681,228.8761,1.0,1.0,1.0,-1187.8752,78.633,0.0427,2.274,nan
1261.5176,5314.3755,5314375.5,nan,9.61,0.5098,130.23,0.0,nan,68.7067,1.1951,1.1844,1.1834,1261.5177,0.5098,nan,nan,0.2225,0.039,0.039,17435.6152,2.2706,1.1834,1.4005,228.9245,1.0,1.0,1.0,-1188.0276,80.505,0.039,2.2706,nan
1261.67,5223.5908,5223591.0,nan,9.6103,0.5311,132.2407,0.0,nan,69.5489,1.2081,1.1957,1.1954,1261.67,0.5311,nan,nan,0.2197,0.0352,0.0352,17137.7656,2.2663,1.1954,1.4289,228.932,1.0,1.0,1.0,-1188.1801,82.378,0.0352,2.2663,nan
1261.8224,5094.5391,5094539.0,nan,9.6298,0.5393,135.7533,0.0,nan,68.0386,1.2043,1.1913,1.1913,1261.8224,0.5393,nan,nan,0.2188,0.0342,0.0342,16714.3672,2.269,1.1913,1.4191,228.927,1.0,1.0,1.0,-1188.3324,82.927,0.0342,2.269,nan
1261.9748,5020.1426,5020142.5,nan,9.6639,0.5275,138.2927,0.0,nan,66.4651,1.1903,1.1779,1.1779,1261.9749,0.5275,nan,nan,0.2206,0.0364,0.0364,16470.2852,2.2777,1.1779,1.3875,228.9284,1.0,1.0,1.0,-1188.4849,81.785,0.0364,2.2777,nan
1262.1272,4997.9248,4997925.0,nan,9.6673,0.5067,139.2307,0.0,nan,66.8047,1.185,1.1737,1.1737,1262.1272,0.5067,nan,nan,0.2235,0.0403,0.0403,16397.3906,2.283,1.1737,1.3775,228.9408,1.0,1.0,1.0,-1188.6372,79.86,0.0403,2.283,nan
1262.2796,5055.4556,5055455.5,nan,9.6408,0.4987,137.7457,0.0,nan,67.9202,1.1964,1.1854,1.1854,1262.2797,0.4987,nan,nan,0.2247,0.0418,0.0418,16586.1406,2.2847,1.1854,1.4052,228.944,1.0,1.0,1.0,-1188.7897,79.084,0.0418,2.2847,nan
1262.432,5187.9385,5187938.5,nan,9.6367,0.4996,134.2082,0.0,nan,68.0051,1.2101,1.1991,1.1991,1262.432,0.4996,nan,nan,0.2246,0.0417,0.0417,17020.7949,2.2843,1.1991,1.4377,228.9215,1.0,1.0,1.0,-1188.942,79.17,0.0417,2.2843,nan
1262.5844,5418.0391,5418039.0,nan,9.6514,0.4895,128.2255,0.0,nan,66.7091,1.2106,1.2003,1.1996,1262.5845,0.4895,nan,nan,0.2257,0.0431,0.0431,17775.7188,2.2793,1.1996,1.4391,228.9029,1.0,1.0,1.0,-1189.0945,78.442,0.0431,2.2793,nan
1262.7368,5643.8027,5643803.0,nan,9.6368,0.4731,122.5729,0.0,nan,65.5964,1.2043,1.1943,1.1933,1262.7368,0.4731,nan,nan,0.2274,0.0454,0.0454,18516.4141,2.2696,1.1933,1.424,228.9339,1.0,1.0,1.0,-1189.2468,77.301,0.0454,2.2696,nan
1262.8892,5710.4062,5710406.5,nan,9.5968,0.4726,120.879,0.0,nan,65.8772,1.2067,1.196,1.195,1262.8893,0.4726,nan,nan,0.2273,0.0452,0.0452,18734.9297,2.2647,1.195,1.4281,228.99,1.0,1.0,1.0,-1189.3993,77.413,0.0452,2.2647,nan
