DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1186.958,4280.9771,4280977.0,nan,144.4408,nan,nan,129.9244,0.9993,1.0803,1186.958,0.6698,-538.6667,nan,nan,nan,nan,14045.2002,2.0287,0.9993,0.9986,86.1676,nan,nan,nan,-1104.478,146.0896,nan,nan,nan
1187.1104,4201.3604,4201360.5,nan,146.9821,nan,nan,131.5509,1.0206,1.1032,1187.1104,0.7012,-538.741,nan,nan,nan,nan,13783.9912,2.026,1.0206,1.0416,86.079,nan,nan,nan,-1104.6304,146.098,nan,nan,nan
1187.2628,4098.7539,4098754.0,nan,150.379,nan,nan,133.5578,1.0371,1.1236,1187.2628,0.7705,-538.8154,nan,nan,nan,nan,13447.3555,2.0222,1.0371,1.0756,86.0392,nan,nan,nan,-1104.7827,146.1065,nan,nan,nan
1187.4152,4039.4407,4039440.75,nan,151.9231,nan,nan,134.4863,1.0286,1.1122,1187.4152,0.8187,-538.8897,nan,nan,nan,nan,13252.7588,2.0134,1.0286,1.058,85.9764,nan,nan,nan,-1104.9352,146.115,nan,nan,nan
1187.5676,4082.5698,4082569.75,nan,151.2439,nan,nan,134.0692,1.0029,1.0754,1187.5676,0.7563,-538.964,nan,nan,nan,nan,13394.2578,2.0258,1.0029,1.0058,86.1737,nan,nan,nan,-1105.0875,146.1235,nan,nan,nan
1187.72,4194.5151,4194515.0,nan,149.5473,nan,nan,133.1026,0.9803,1.0459,1187.72,0.7465,-539.0383,nan,nan,nan,nan,13761.5322,2.058,0.9803,0.961,86.3975,nan,nan,nan,-1105.24,146.132,nan,nan,nan
1187.8724,4322.1743,4322174.5,nan,147.6549,nan,nan,131.9544,0.9681,1.0327,1187.8723,0.7426,-539.1127,nan,nan,nan,nan,14180.3623,2.0938,0.9681,0.9372,86.6249,nan,nan,nan,-1105.3923,146.1405,nan,nan,nan
1188.0248,4366.2212,4366221.0,nan,146.4795,nan,nan,130.3806,0.9607,1.026,1188.0248,0.7296,-539.187,nan,nan,nan,nan,14324.8721,2.0983,0.9607,0.9229,86.7086,nan,nan,nan,-1105.5448,146.1489,nan,nan,nan
1188.1772,4347.5825,4347582.5,nan,146.0208,nan,nan,128.6172,0.9541,1.0213,1188.1771,0.7509,-539.2614,nan,nan,nan,nan,14263.7227,2.0828,0.9541,0.9103,86.612,nan,nan,nan,-1105.6971,146.1574,nan,nan,nan
1188.3296,4381.436,4381436.0,nan,146.103,nan,nan,127.624,0.9514,1.0212,1188.3296,0.7438,-539.3356,nan,nan,nan,nan,14374.79,2.1002,0.9514,0.9052,86.3181,nan,nan,nan,-1105.8496,146.1659,nan,nan,nan
1188.482,4374.7769,4374776.5,nan,146.7086,nan,nan,128.2658,0.955,1.0284,1188.4819,0.7556,-539.41,nan,nan,nan,nan,14352.9414,2.1057,0.955,0.912,85.9639,nan,nan,nan,-1106.002,146.1744,nan,nan,nan
1188.6344,4308.5161,4308516.0,nan,147.7905,nan,nan,130.263,0.9665,1.0432,1188.6344,0.7566,-539.4843,nan,nan,nan,nan,14135.5508,2.0891,0.9665,0.9341,85.9129,nan,nan,nan,-1106.1544,146.1829,nan,nan,nan
1188.7868,4296.2031,4296203.0,nan,148.959,nan,nan,132.0247,0.9814,1.0597,1188.7867,0.7662,-539.5587,nan,nan,nan,nan,14095.1543,2.0996,0.9814,0.9631,85.9213,nan,nan,nan,-1106.3068,146.1914,nan,nan,nan
1188.9392,4257.2632,4257263.0,nan,149.6628,nan,nan,132.1611,0.9863,1.066,1188.9392,0.7707,-539.6329,nan,nan,nan,nan,13967.3994,2.0904,0.9863,0.9728,86.0536,nan,nan,nan,-1106.4592,146.1999,nan,nan,nan
1189.0916,4209.0615,4209061.5,nan,149.6822,nan,nan,131.0559,0.9795,1.0562,1189.0916,0.7699,-539.7073,nan,nan,nan,nan,13809.2578,2.067,0.9795,0.9594,86.0916,nan,nan,nan,-1106.6116,146.2083,nan,nan,nan
1189.244,4205.5732,4205573.0,nan,148.683,nan,nan,130.3649,0.971,1.0416,1189.244,0.7408,-539.7816,nan,nan,nan,nan,13797.8125,2.0515,0.971,0.9428,86.0431,nan,nan,nan,-1106.7639,146.2168,nan,nan,nan
1189.3964,4247.6958,4247695.5,nan,146.9933,nan,nan,131.1533,0.9663,1.0296,1189.3964,0.7222,-539.856,nan,nan,nan,nan,13936.0098,2.0485,0.9663,0.9337,85.9196,nan,nan,nan,-1106.9164,146.2253,nan,nan,nan
1189.5488,4418.8555,4418855.5,nan,145.3969,nan,nan,132.8467,0.9649,1.0263,1189.5488,0.7117,-539.9303,nan,nan,nan,nan,14497.5576,2.1079,0.9649,0.931,85.881,nan,nan,nan,-1107.0687,146.2338,nan,nan,nan
1189.7012,4550.2378,4550237.5,nan,145.1442,nan,nan,134.196,0.9765,1.0422,1189.7012,0.7111,-540.0046,nan,nan,nan,nan,14928.6016,2.1668,0.9765,0.9536,85.8558,nan,nan,nan,-1107.2212,146.2423,nan,nan,nan
1189.8536,4536.2139,4536214.0,nan,148.2672,nan,nan,134.7859,1.0128,1.0843,1189.8535,0.6974,-540.0789,nan,nan,nan,nan,14882.5918,2.2066,1.0128,1.0258,85.6171,nan,nan,nan,-1107.3735,146.2508,nan,nan,nan
1190.006,4449.8457,4449845.5,nan,153.3848,nan,nan,135.0261,1.0517,1.1317,1190.006,0.6886,-540.1533,nan,nan,nan,nan,14599.2305,2.2393,1.0517,1.1061,85.1735,nan,nan,nan,-1107.526,146.2593,nan,nan,nan
1190.1584,4233.9644,4233964.5,nan,156.4759,nan,nan,135.3612,1.0706,1.1599,1190.1583,0.6942,-540.2276,nan,nan,nan,nan,13890.959,2.1736,1.0706,1.1462,84.4523,nan,nan,nan,-1107.6783,146.2677,nan,nan,nan
1190.3108,4074.0098,4074009.75,nan,155.9459,nan,nan,136.1009,1.0756,1.1671,1190.3108,0.709,-540.3019,nan,nan,nan,nan,13366.1738,2.0844,1.0756,1.1569,83.7823,nan,nan,nan,-1107.8308,146.2762,nan,nan,nan
1190.4632,4075.1338,4075133.75,nan,152.1407,nan,nan,137.6873,1.0756,1.1603,1190.4631,0.7308,-540.3762,nan,nan,nan,nan,13369.8613,2.0341,1.0756,1.1569,83.1196,nan,nan,nan,-1107.9832,146.2847,nan,nan,nan
1190.6156,4192.4536,4192453.75,nan,145.7967,nan,nan,140.0896,1.0809,1.1638,1190.6156,0.7607,-540.4506,nan,nan,nan,nan,13754.7695,2.0054,1.0809,1.1683,82.6067,nan,nan,nan,-1108.1356,146.2932,nan,nan,nan
1190.768,4473.3389,4473338.5,nan,137.6368,nan,nan,142.4907,1.123,1.2353,1190.7679,0.7473,-540.5249,nan,nan,nan,nan,14676.3076,2.02,1.123,1.2611,82.0113,nan,nan,nan,-1108.288,146.3017,nan,nan,nan
1190.9204,4819.6377,4819637.5,nan,131.6367,nan,nan,143.8551,1.231,1.4151,1190.9204,0.7182,-540.5992,nan,nan,nan,nan,15812.46,2.0815,1.231,1.5154,81.3684,nan,nan,nan,-1108.4404,146.3102,nan,nan,nan
1191.0728,5013.7412,5013741.0,nan,130.9966,nan,nan,143.8994,1.3851,1.5871,1191.0728,0.6964,-540.6735,nan,nan,nan,nan,16449.2812,2.1548,1.3851,1.9185,80.6557,nan,nan,nan,-1108.5928,146.3187,nan,nan,nan
1191.2252,4987.6953,4987695.5,nan,135.7934,nan,nan,143.4136,1.409,1.5409,1191.2252,0.673,-540.7479,nan,nan,nan,nan,16363.8301,2.2221,1.409,1.9853,79.7485,nan,nan,nan,-1108.7451,146.3271,nan,nan,nan
1191.3776,4821.3086,4821308.5,nan,143.4131,nan,nan,143.0932,1.2398,1.3215,1191.3776,0.6727,-540.8222,nan,nan,nan,nan,15817.9414,2.2685,1.2398,1.5371,78.6678,nan,nan,nan,-1108.8976,146.3356,nan,nan,nan
1191.53,4685.2827,4685282.5,nan,149.1966,nan,nan,142.6207,1.0896,1.1618,1191.53,0.6679,-540.8965,nan,nan,nan,nan,15371.6621,2.2934,1.0896,1.1872,77.2094,nan,nan,nan,-1109.0499,146.3441,nan,nan,nan
1191.6824,4665.6904,4665690.5,nan,149.2417,nan,nan,140.8411,1.074,1.136,1191.6824,0.6819,-540.9708,nan,nan,nan,nan,15307.3828,2.2845,1.074,1.1535,75.7252,nan,nan,nan,-1109.2024,146.3526,nan,nan,nan
1191.8348,4847.0146,4847015.0,nan,142.1683,nan,nan,137.1534,1.1881,1.241,1191.8347,0.6739,-541.0452,nan,nan,nan,nan,15902.2793,2.2608,1.1881,1.4116,74.3658,nan,nan,nan,-1109.3547,146.3611,nan,nan,nan
1191.9872,5199.6997,5199699.5,nan,132.6484,nan,nan,132.6698,1.3849,1.4891,1191.9872,0.6451,-541.1195,nan,nan,nan,nan,17059.3828,2.2629,1.3849,1.9179,73.442,nan,nan,nan,-1109.5072,146.3696,nan,nan,nan
1192.1396,5504.9536,5504953.5,nan,126.201,nan,nan,129.2001,1.6052,1.8014,1192.1395,0.6841,-541.1938,nan,nan,nan,nan,18060.8711,2.2793,1.6052,2.5767,72.9459,nan,nan,nan,-1109.6595,146.3781,nan,nan,nan
1192.292,5663.8081,5663808.0,nan,122.9789,nan,nan,127.401,1.7804,2.0605,1192.292,0.7094,-541.2682,nan,nan,nan,nan,18582.0469,2.2852,1.7804,3.1698,72.7151,nan,nan,nan,-1109.812,146.3866,nan,nan,nan
1192.4444,5784.166,5784166.0,nan,120.8099,nan,nan,126.5086,1.9014,2.2284,1192.4443,0.6578,-541.3425,nan,nan,nan,nan,18976.9238,2.2926,1.9014,3.6153,72.6739,nan,nan,nan,-1109.9644,146.395,nan,nan,nan
1192.5968,5959.356,5959356.0,nan,118.2762,nan,nan,125.6129,2.0624,2.4117,1192.5968,0.6326,-541.4168,nan,nan,nan,nan,19551.6934,2.3125,2.0624,4.2535,72.9386,nan,nan,nan,-1110.1168,146.4035,nan,nan,nan
1192.7492,6114.7378,6114738.0,nan,117.1499,nan,nan,124.8282,2.232,2.5732,1192.7491,0.6307,-541.4911,nan,nan,nan,nan,20061.4766,2.3502,2.232,4.9818,73.6241,nan,nan,nan,-1110.2692,146.412,nan,nan,nan
1192.9016,6114.959,6114959.0,nan,118.6759,nan,nan,124.8668,2.2502,2.5607,1192.9016,0.6165,-541.5655,nan,nan,nan,nan,20062.2012,2.3809,2.2502,5.0634,74.411,nan,nan,nan,-1110.4216,146.4205,nan,nan,nan
1193.054,5835.2446,5835245.0,nan,123.9259,nan,nan,126.3756,1.9855,2.2666,1193.054,0.6249,-541.6398,nan,nan,nan,nan,19144.5039,2.3725,1.9855,3.9422,75.2356,nan,nan,nan,-1110.574,146.429,nan,nan,nan
1193.2064,5389.6294,5389629.5,nan,131.2257,nan,nan,129.5592,1.6671,1.888,1193.2064,0.6278,-541.7141,nan,nan,nan,nan,17682.5117,2.3204,1.6671,2.7792,75.6557,nan,nan,nan,-1110.7263,146.4375,nan,nan,nan
1193.3588,4994.3325,4994332.5,nan,137.2119,nan,nan,133.6962,1.4497,1.6068,1193.3588,0.6392,-541.7885,nan,nan,nan,nan,16385.6055,2.2483,1.4497,2.1016,75.8147,nan,nan,nan,-1110.8788,146.4459,nan,nan,nan
1193.5112,4764.1538,4764154.0,nan,140.2201,nan,nan,136.9819,1.3434,1.4722,1193.5112,0.6773,-541.8628,nan,nan,nan,nan,15630.4258,2.1917,1.3434,1.8047,75.7165,nan,nan,nan,-1111.0311,146.4544,nan,nan,nan
1193.6636,4743.6465,4743646.5,nan,139.6119,nan,nan,137.823,1.3327,1.4662,1193.6636,0.681,-541.9371,nan,nan,nan,nan,15563.1445,2.1728,1.3327,1.7761,75.7017,nan,nan,nan,-1111.1836,146.4629,nan,nan,nan
1193.816,4892.1987,4892198.5,nan,136.4878,nan,nan,136.0807,1.384,1.5442,1193.8159,0.6537,-542.0114,nan,nan,nan,nan,16050.5205,2.1907,1.384,1.9155,75.6809,nan,nan,nan,-1111.3359,146.4714,nan,nan,nan
1193.9684,5156.3848,5156385.0,nan,132.1726,nan,nan,132.9102,1.4581,1.6539,1193.9684,0.6389,-542.0858,nan,nan,nan,nan,16917.2734,2.236,1.4581,2.1261,75.6937,nan,nan,nan,-1111.4884,146.4799,nan,nan,nan
1194.1208,5383.9258,5383926.0,nan,128.6756,nan,nan,129.7947,1.512,1.7241,1194.1207,0.6059,-542.1601,nan,nan,nan,nan,17663.7988,2.2729,1.512,2.2861,75.826,nan,nan,nan,-1111.6407,146.4884,nan,nan,nan
1194.2732,5461.0811,5461081.0,nan,127.5609,nan,nan,127.8233,1.5323,1.7358,1194.2732,0.5846,-542.2344,nan,nan,nan,nan,17916.9336,2.2855,1.5323,2.3479,75.916,nan,nan,nan,-1111.7932,146.4969,nan,nan,nan
1194.4256,5382.6357,5382636.0,nan,128.1968,nan,nan,127.6473,1.5195,1.7032,1194.4255,0.6005,-542.3087,nan,nan,nan,nan,17659.5664,2.2639,1.5195,2.3089,76.1975,nan,nan,nan,-1111.9456,146.5053,nan,nan,nan
1194.578,5264.1289,5264129.0,nan,129.5484,nan,nan,129.3385,1.4809,1.6407,1194.578,0.6287,-542.3831,nan,nan,nan,nan,17270.7637,2.2374,1.4809,2.1931,76.3456,nan,nan,nan,-1112.098,146.5138,nan,nan,nan
1194.7304,5143.3633,5143363.0,nan,132.0924,nan,nan,132.2477,1.4195,1.5562,1194.7303,0.6463,-542.4574,nan,nan,nan,nan,16874.5508,2.229,1.4195,2.015,76.5347,nan,nan,nan,-1112.2504,146.5223,nan,nan,nan
1194.8828,4952.0405,4952040.5,nan,136.1433,nan,nan,135.4462,1.3505,1.4695,1194.8828,0.6444,-542.5317,nan,nan,nan,nan,16246.8525,2.2119,1.3505,1.8239,76.6679,nan,nan,nan,-1112.4028,146.5308,nan,nan,nan
1195.0352,4709.0996,4709099.5,nan,140.7073,nan,nan,138.4741,1.298,1.4065,1195.0352,0.6157,-542.6061,nan,nan,nan,nan,15449.8008,2.1739,1.298,1.6848,76.9127,nan,nan,nan,-1112.5552,146.5393,nan,nan,nan
1195.1876,4555.8257,4555825.5,nan,143.7686,nan,nan,141.1468,1.2606,1.3622,1195.1876,0.5995,-542.6804,nan,nan,nan,nan,14946.9336,2.1489,1.2606,1.5891,77.2508,nan,nan,nan,-1112.7075,146.5478,nan,nan,nan
1195.34,4588.2407,4588241.0,nan,142.9057,nan,nan,142.9978,1.2458,1.3426,1195.34,0.6042,-542.7547,nan,nan,nan,nan,15053.2842,2.1512,1.2458,1.552,77.7121,nan,nan,nan,-1112.86,146.5563,nan,nan,nan
1195.4924,4809.0933,4809101.0,nan,138.4725,nan,nan,143.4954,1.2475,1.3509,1195.4924,0.6218,-542.829,nan,nan,nan,nan,15777.8906,2.1848,1.2475,1.5563,78.2854,nan,nan,nan,-1113.0123,146.5647,nan,nan,nan
1195.6448,5238.3828,5238383.0,nan,132.1169,nan,nan,142.673,1.2687,1.3944,1195.6448,0.6574,-542.9034,nan,nan,nan,nan,17186.2949,2.2706,1.2687,1.6096,78.7868,nan,nan,nan,-1113.1648,146.5732,nan,nan,nan
1195.7972,5723.835,5723835.0,nan,126.8439,nan,nan,141.6376,1.3068,1.4611,1195.7971,0.6764,-542.9777,nan,nan,nan,nan,18778.9863,2.382,1.3068,1.7077,79.4021,nan,nan,nan,-1113.3171,146.5817,nan,nan,nan
1195.9496,6020.7471,6020747.0,nan,124.426,nan,nan,141.6301,1.3561,1.5383,1195.9496,0.6873,-543.052,nan,nan,nan,nan,19753.1074,2.4578,1.3561,1.839,79.9312,nan,nan,nan,-1113.4696,146.5902,nan,nan,nan
1196.102,6100.9868,6100981.5,nan,124.1684,nan,nan,142.7365,1.4043,1.6013,1196.1019,0.7225,-543.1263,nan,nan,nan,nan,20016.3438,2.4854,1.4043,1.9721,80.4422,nan,nan,nan,-1113.6219,146.5987,nan,nan,nan
1196.2544,6011.4385,6011438.5,nan,125.7899,nan,nan,144.0605,1.4387,1.6388,1196.2544,0.7336,-543.2007,nan,nan,nan,nan,19722.5664,2.4809,1.4387,2.0699,80.829,nan,nan,nan,-1113.7744,146.6072,nan,nan,nan
1196.4068,5848.3877,5848387.5,nan,128.192,nan,nan,144.596,1.45,1.6522,1196.4067,0.7957,-543.275,nan,nan,nan,nan,19187.623,2.4597,1.45,2.1025,81.1587,nan,nan,nan,-1113.9268,146.6157,nan,nan,nan
1196.5592,5658.6855,5658685.5,nan,130.9598,nan,nan,144.1979,1.4403,1.6378,1196.5592,0.8164,-543.3493,nan,nan,nan,nan,18565.2422,2.4313,1.4403,2.0745,81.4076,nan,nan,nan,-1114.0792,146.6241,nan,nan,nan
1196.7116,5472.0298,5472030.5,nan,133.7726,nan,nan,143.6681,1.4249,1.6109,1196.7115,0.7906,-543.4236,nan,nan,nan,nan,17952.8574,2.4016,1.4249,2.0303,81.7726,nan,nan,nan,-1114.2316,146.6326,nan,nan,nan
1196.864,5321.5498,5321549.5,nan,136.0719,nan,nan,143.8686,1.4147,1.5791,1196.864,0.7003,-543.498,nan,nan,nan,nan,17459.1523,2.3757,1.4147,2.0014,82.3113,nan,nan,nan,-1114.384,146.6411,nan,nan,nan
1197.0164,5218.5312,5218531.5,nan,137.257,nan,nan,145.1019,1.403,1.547,1197.0164,0.6634,-543.5723,nan,nan,nan,nan,17121.166,2.35,1.403,1.9684,82.8383,nan,nan,nan,-1114.5364,146.6496,nan,nan,nan
1197.1688,5197.7979,5197798.0,nan,137.1067,nan,nan,147.1422,1.3692,1.503,1197.1688,0.6578,-543.6466,nan,nan,nan,nan,17053.1426,2.3381,1.3692,1.8747,83.2886,nan,nan,nan,-1114.6887,146.6581,nan,nan,nan
1197.3212,5210.1602,5210159.0,nan,136.5415,nan,nan,149.3674,1.3041,1.4443,1197.3212,0.6418,-543.7209,nan,nan,nan,nan,17093.6992,2.334,1.3041,1.7007,83.3595,nan,nan,nan,-1114.8412,146.6666,nan,nan,nan
1197.4736,5176.2437,5176243.5,nan,137.077,nan,nan,150.9063,1.2345,1.3856,1197.4736,0.6402,-543.7953,nan,nan,nan,nan,16982.4258,2.3279,1.2345,1.524,83.1556,nan,nan,nan,-1114.9935,146.675,nan,nan,nan
1197.626,5055.2778,5055278.0,nan,139.1934,nan,nan,151.3043,1.2017,1.3455,1197.626,0.6765,-543.8696,nan,nan,nan,nan,16585.5566,2.3086,1.2017,1.4441,82.7452,nan,nan,nan,-1115.146,146.6835,nan,nan,nan
1197.7784,4961.1279,4961128.0,nan,141.1407,nan,nan,151.0079,1.2109,1.3327,1197.7783,0.7261,-543.944,nan,nan,nan,nan,16276.666,2.2973,1.2109,1.4663,82.4429,nan,nan,nan,-1115.2983,146.692,nan,nan,nan
1197.9308,5000.1006,5000102.0,nan,140.0711,nan,nan,150.7831,1.2337,1.3447,1197.9308,0.7411,-544.0182,nan,nan,nan,nan,16404.5332,2.2978,1.2337,1.522,82.3044,nan,nan,nan,-1115.4508,146.7005,nan,nan,nan
1198.0832,5170.1797,5170179.5,nan,135.817,nan,nan,150.809,1.2306,1.3451,1198.0831,0.7316,-544.0926,nan,nan,nan,nan,16962.5312,2.3038,1.2306,1.5144,82.42,nan,nan,nan,-1115.6031,146.709,nan,nan,nan
1198.2356,5414.5469,5414547.0,nan,130.9427,nan,nan,150.7117,1.1912,1.3017,1198.2356,0.7125,-544.1669,nan,nan,nan,nan,17764.2617,2.3261,1.1912,1.419,82.6812,nan,nan,nan,-1115.7556,146.7175,nan,nan,nan
1198.388,5606.6606,5606660.5,nan,128.0107,nan,nan,150.3086,1.1528,1.2464,1198.3879,0.6763,-544.2413,nan,nan,nan,nan,18394.5547,2.3547,1.1528,1.3289,82.8562,nan,nan,nan,-1115.908,146.726,nan,nan,nan
1198.5404,5649.5,5649497.0,nan,127.9464,nan,nan,149.5661,1.1676,1.2482,1198.5404,0.6485,-544.3156,nan,nan,nan,nan,18535.0938,2.3715,1.1676,1.3633,82.9089,nan,nan,nan,-1116.0604,146.7345,nan,nan,nan
1198.6928,5485.54,5485540.0,nan,131.5873,nan,nan,148.1771,1.2438,1.3218,1198.6927,0.6417,-544.3899,nan,nan,nan,nan,17997.1777,2.3682,1.2438,1.547,82.6556,nan,nan,nan,-1116.2128,146.7429,nan,nan,nan
1198.8452,5059.6348,5059635.0,nan,142.3808,nan,nan,145.9615,1.3403,1.4418,1198.8452,0.6581,-544.4642,nan,nan,nan,nan,16599.8516,2.3635,1.3403,1.7964,82.4075,nan,nan,nan,-1116.3651,146.7514,nan,nan,nan
1198.9976,4722.0967,4722096.5,nan,152.8939,nan,nan,143.8724,1.3909,1.5293,1198.9976,0.6677,-544.5386,nan,nan,nan,nan,15492.4424,2.3687,1.3909,1.9346,82.1691,nan,nan,nan,-1116.5176,146.7599,nan,nan,nan
1199.15,4832.8931,4832892.5,nan,150.1834,nan,nan,143.4209,1.38,1.5248,1199.15,0.6647,-544.6129,nan,nan,nan,nan,15855.9482,2.3813,1.38,1.9044,82.2299,nan,nan,nan,-1116.6699,146.7684,nan,nan,nan
1199.3024,5188.9951,5188995.0,nan,140.2704,nan,nan,144.9266,1.3506,1.4911,1199.3024,0.6791,-544.6872,nan,nan,nan,nan,17024.2617,2.388,1.3506,1.8241,82.3791,nan,nan,nan,-1116.8224,146.7769,nan,nan,nan
1199.4548,5385.8032,5385803.5,nan,134.8277,nan,nan,147.1506,1.3261,1.4675,1199.4547,0.6968,-544.7615,nan,nan,nan,nan,17669.959,2.3824,1.3261,1.7585,82.5,nan,nan,nan,-1116.9747,146.7854,nan,nan,nan
1199.6072,5367.1772,5367177.0,nan,134.1655,nan,nan,148.2674,1.3191,1.4634,1199.6072,0.7217,-544.8359,nan,nan,nan,nan,17608.8496,2.3625,1.3191,1.74,82.5187,nan,nan,nan,-1117.1272,146.7939,nan,nan,nan
1199.7596,5339.7373,5339738.0,nan,133.4565,nan,nan,147.5699,1.3291,1.4709,1199.7595,0.7444,-544.9102,nan,nan,nan,nan,17518.8242,2.338,1.3291,1.7665,82.3907,nan,nan,nan,-1117.2795,146.8023,nan,nan,nan
1199.912,5360.5137,5360514.0,nan,131.7565,nan,nan,146.0262,1.3263,1.4698,1199.912,0.7495,-544.9845,nan,nan,nan,nan,17586.9883,2.3172,1.3263,1.7591,82.5296,nan,nan,nan,-1117.432,146.8108,nan,nan,nan
1200.0644,5355.0933,5355093.5,nan,131.0418,nan,nan,144.9534,1.2878,1.4368,1200.0643,0.6995,-545.0588,nan,nan,nan,nan,17569.2031,2.3023,1.2878,1.6584,82.8069,nan,nan,nan,-1117.5844,146.8193,nan,nan,nan
1200.2168,5170.3799,5170380.0,nan,134.0196,nan,nan,144.708,1.253,1.384,1200.2168,0.6727,-545.1332,nan,nan,nan,nan,16963.1875,2.2734,1.253,1.57,83.2423,nan,nan,nan,-1117.7368,146.8278,nan,nan,nan
1200.3692,4790.8354,4790837.5,nan,140.6353,nan,nan,144.9565,1.2681,1.374,1200.3691,0.7227,-545.2075,nan,nan,nan,nan,15717.9707,2.2105,1.2681,1.6081,83.6,nan,nan,nan,-1117.8892,146.8363,nan,nan,nan
1200.5216,4459.1348,4459135.0,nan,147.1458,nan,nan,145.4961,1.3098,1.4348,1200.5216,0.7839,-545.2819,nan,nan,nan,nan,14629.707,2.1527,1.3098,1.7156,83.9494,nan,nan,nan,-1118.0416,146.8448,nan,nan,nan
1200.674,4351.4766,4351476.5,nan,149.7216,nan,nan,146.3105,1.2904,1.4405,1200.674,0.7771,-545.3561,nan,nan,nan,nan,14276.4971,2.1375,1.2904,1.6651,84.1472,nan,nan,nan,-1118.194,146.8533,nan,nan,nan
1200.8264,4469.271,4469271.0,nan,147.6373,nan,nan,147.1415,1.1869,1.3167,1200.8264,0.7542,-545.4305,nan,nan,nan,nan,14662.9629,2.1648,1.1869,1.4087,84.3363,nan,nan,nan,-1118.3463,146.8617,nan,nan,nan
1200.9788,4672.166,4672164.5,nan,144.2138,nan,nan,147.6485,1.0975,1.1888,1200.9788,0.7371,-545.5048,nan,nan,nan,nan,15328.624,2.2106,1.0975,1.2045,84.4684,nan,nan,nan,-1118.4988,146.8702,nan,nan,nan
1201.1312,4787.6934,4787693.5,nan,142.8539,nan,nan,147.6214,1.0762,1.1518,1201.1312,0.7437,-545.5792,nan,nan,nan,nan,15707.6553,2.2439,1.0762,1.1582,84.4476,nan,nan,nan,-1118.6511,146.8787,nan,nan,nan
1201.2836,4761.1157,4761115.5,nan,143.8434,nan,nan,147.0176,1.0932,1.1787,1201.2836,0.7455,-545.6534,nan,nan,nan,nan,15620.458,2.2469,1.0932,1.1951,84.2983,nan,nan,nan,-1118.8036,146.8872,nan,nan,nan
1201.436,4659.5552,4659555.0,nan,146.0367,nan,nan,145.9988,1.0997,1.1995,1201.4359,0.7377,-545.7278,nan,nan,nan,nan,15287.2539,2.2325,1.0997,1.2093,83.9075,nan,nan,nan,-1118.9559,146.8957,nan,nan,nan
1201.5884,4563.4087,4563408.5,nan,148.3053,nan,nan,144.8362,1.0854,1.1855,1201.5884,0.7216,-545.8021,nan,nan,nan,nan,14971.8115,2.2204,1.0854,1.1781,83.5429,nan,nan,nan,-1119.1084,146.9042,nan,nan,nan
1201.7408,4476.1348,4476135.0,nan,150.23,nan,nan,143.8757,1.0631,1.152,1201.7407,0.7383,-545.8765,nan,nan,nan,nan,14685.4814,2.2062,1.0631,1.1302,83.0706,nan,nan,nan,-1119.2607,146.9127,nan,nan,nan
1201.8932,4400.4814,4400481.5,nan,151.8569,nan,nan,143.2016,1.043,1.1255,1201.8932,0.7945,-545.9508,nan,nan,nan,nan,14437.2754,2.1924,1.043,1.0878,82.6242,nan,nan,nan,-1119.4132,146.9211,nan,nan,nan
1202.0456,4377.4106,4377410.5,nan,152.7617,nan,nan,142.6178,1.0319,1.115,1202.0455,0.8246,-546.0251,nan,nan,nan,nan,14361.583,2.1939,1.0319,1.0648,82.0122,nan,nan,nan,-1119.5656,146.9296,nan,nan,nan
1202.198,4400.6772,4400678.0,nan,152.2657,nan,nan,141.9706,1.0256,1.1086,1202.198,0.8155,-546.0994,nan,nan,nan,nan,14437.9199,2.1984,1.0256,1.0519,81.3599,nan,nan,nan,-1119.718,146.9381,nan,nan,nan
1202.3504,4504.064,4504064.0,nan,149.5353,nan,nan,141.4976,1.0251,1.1052,1202.3503,0.7873,-546.1738,nan,nan,nan,nan,14777.1123,2.2097,1.0251,1.0508,80.4556,nan,nan,nan,-1119.8704,146.9466,nan,nan,nan
1202.5028,4680.8906,4680891.0,nan,145.7422,nan,nan,141.8137,1.0382,1.1155,1202.5028,0.7677,-546.2481,nan,nan,nan,nan,15357.2539,2.2382,1.0382,1.0779,79.421,nan,nan,nan,-1120.0228,146.9551,nan,nan,nan
1202.6552,4849.1348,4849134.5,nan,143.049,nan,nan,143.1965,1.0764,1.1543,1202.6552,0.7558,-546.3224,nan,nan,nan,nan,15909.2344,2.2758,1.0764,1.1586,78.2457,nan,nan,nan,-1120.1752,146.9636,nan,nan,nan
1202.8076,4894.1411,4894137.5,nan,143.7077,nan,nan,144.8666,1.1213,1.2128,1202.8076,0.7393,-546.3967,nan,nan,nan,nan,16056.8809,2.3075,1.1213,1.2573,76.9859,nan,nan,nan,-1120.3275,146.972,nan,nan,nan
1202.96,4795.6001,4795600.0,nan,147.1183,nan,nan,145.5528,1.1544,1.2694,1202.96,0.7345,-546.4711,nan,nan,nan,nan,15733.5957,2.3147,1.1544,1.3326,75.7385,nan,nan,nan,-1120.48,146.9805,nan,nan,nan
