DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,NPHI,DT,DT4P,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SPDH,SUWI,SUWI_MODELLING,TDVSS,TEMP,VCL,WATER_VOL,RHOB_1,ZLT
1200.9112,4687.6128,4687612.5,nan,11.4165,0.5494,141.1247,141.1247,nan,nan,80.9524,1.1467,1.2936,1.3173,1200.9111,0.5494,5.484,nan,nan,nan,nan,15379.3066,2.1704,nan,nan,nan,-57.8728,314.6776,nan,nan,-1081.2255,142.7824,nan,nan,2.1704,nan
1201.0636,4753.8989,4753898.5,nan,11.3879,0.5909,139.9199,139.9199,nan,nan,77.2436,1.0647,1.2108,1.2315,1201.0636,0.5909,5.5062,nan,nan,nan,nan,15596.7803,2.1823,nan,nan,nan,-58.1926,314.7631,nan,nan,-1081.364,142.7901,nan,nan,2.1823,nan
1201.216,4943.6182,4943618.0,nan,11.3389,0.5847,135.6662,135.6662,nan,nan,74.8221,1.0233,1.167,1.1859,1201.2159,0.5847,5.4868,nan,nan,nan,nan,16219.2197,2.2004,nan,nan,nan,-58.3632,314.7494,nan,nan,-1081.5027,142.7978,nan,nan,2.2004,nan
1201.3684,5020.7056,5020705.5,nan,11.3112,0.5692,134.3178,134.3178,nan,nan,77.0139,1.02,1.1614,1.1796,1201.3683,0.5692,5.4978,nan,nan,nan,nan,16472.1309,2.2125,nan,nan,nan,-58.3303,314.8009,nan,nan,-1081.6412,142.8055,nan,nan,2.2125,nan
1201.5208,5077.2124,5077212.5,nan,11.281,0.5425,133.045,133.045,nan,nan,81.0132,1.0309,1.1677,1.1858,1201.5208,0.5425,5.4545,nan,nan,nan,nan,16657.5215,2.2162,nan,nan,nan,-58.2616,314.895,nan,nan,-1081.7798,142.8132,nan,nan,2.2162,nan
1201.6732,5091.1299,5091130.0,nan,11.2333,0.5123,132.7771,132.7771,nan,nan,82.8311,1.0636,1.1953,1.2141,1201.6731,0.5123,5.3379,nan,nan,nan,nan,16703.1816,2.2178,nan,nan,nan,-58.3961,315.0125,nan,nan,-1081.9183,142.8209,nan,nan,2.2178,nan
1201.8256,5102.6411,5102641.0,nan,11.1867,0.511,132.5134,132.5134,nan,nan,82.9406,1.1368,1.2652,1.286,1201.8256,0.511,5.3286,nan,nan,nan,nan,16740.9492,2.2184,nan,nan,nan,-58.7505,315.1523,nan,nan,-1082.057,142.8286,nan,nan,2.2184,nan
1201.978,5043.9072,5043907.0,nan,11.1544,0.5196,134.1048,134.1048,nan,nan,84.05,1.228,1.3531,1.3769,1201.9779,0.5196,5.3837,nan,nan,nan,nan,16548.252,2.2192,nan,nan,nan,-59.1062,315.3193,nan,nan,-1082.1956,142.8364,nan,nan,2.2192,nan
1202.1304,5097.5308,5097530.5,nan,11.1206,0.5203,133.4116,133.4116,nan,nan,86.4626,1.2818,1.3996,1.4263,1202.1304,0.5203,5.4387,nan,nan,nan,nan,16724.1816,2.2312,nan,nan,nan,-59.3037,315.6109,nan,nan,-1082.3341,142.8441,nan,nan,2.2312,nan
1202.2828,5189.1528,5189153.0,nan,11.075,0.5217,132.7183,132.7183,nan,nan,86.614,1.2598,1.3659,1.3946,1202.2827,0.5217,5.4333,nan,nan,nan,nan,17024.7812,2.2595,nan,nan,nan,-59.1913,315.9352,nan,nan,-1082.4727,142.8518,nan,nan,2.2595,nan
1202.4352,5262.1641,5262164.0,nan,11.0351,0.5388,132.4466,132.4466,nan,nan,84.0363,1.1966,1.2909,1.3209,1202.4352,0.5388,5.2698,nan,nan,nan,nan,17264.3184,2.2866,nan,nan,nan,-58.7618,316.0144,nan,nan,-1082.6113,142.8595,nan,nan,2.2866,nan
1202.5876,5269.5176,5269518.0,nan,11.0258,0.5693,132.4237,132.4237,nan,nan,82.3771,1.1422,1.227,1.2587,1202.5875,0.5693,5.1177,nan,nan,nan,nan,17288.4434,2.2894,nan,nan,nan,-58.3354,315.8152,nan,nan,-1082.7499,142.8672,nan,nan,2.2894,nan
1202.74,5231.311,5231311.0,nan,11.0525,0.5928,132.0741,132.0741,nan,nan,82.4252,1.136,1.2152,1.2498,1202.74,0.5928,5.1229,nan,nan,nan,nan,17163.0938,2.2668,nan,nan,nan,-58.3168,315.5959,nan,nan,-1082.8884,142.8749,nan,nan,2.2668,nan
1202.8924,4988.2095,4988209.5,nan,11.1032,0.5831,136.4821,136.4821,nan,nan,81.2702,1.2225,1.3079,1.3488,1202.8923,0.5831,5.1394,nan,nan,nan,nan,16365.5166,2.2336,nan,nan,nan,-58.6492,315.3805,nan,nan,-1083.027,142.8826,nan,nan,2.2336,nan
1203.0448,4825.8672,4825867.5,nan,11.1513,0.5438,139.1154,139.1154,nan,nan,80.8273,1.3474,1.4473,1.4961,1203.0448,0.5438,5.138,nan,nan,nan,nan,15832.8984,2.2026,nan,nan,nan,-58.9771,315.0303,nan,nan,-1083.1656,142.8904,nan,nan,2.2026,nan
1203.1972,4724.8599,4724860.0,nan,11.1768,0.5158,140.7992,140.7992,nan,nan,83.4795,1.3526,1.4529,1.5049,1203.1971,0.5158,5.1174,nan,nan,nan,nan,15501.5098,2.1826,nan,nan,nan,-59.0266,314.6285,nan,nan,-1083.3042,142.8981,nan,nan,2.1826,nan
1203.3496,4731.1484,4731148.5,nan,11.1921,0.5319,139.9807,139.9807,nan,nan,86.4091,1.2447,1.3395,1.3892,1203.3495,0.5319,5.0556,nan,nan,nan,nan,15522.1406,2.1728,nan,nan,nan,-58.8584,314.3952,nan,nan,-1083.4427,142.9058,nan,nan,2.1728,nan
1203.502,4658.0552,4658055.0,nan,11.2483,0.5633,141.6734,141.6734,nan,nan,86.3862,1.1554,1.2514,1.2987,1203.502,0.5633,5.1191,nan,nan,nan,nan,15282.333,2.1651,nan,nan,nan,-58.813,314.3508,nan,nan,-1083.5813,142.9135,nan,nan,2.1651,nan
1203.6544,4601.1562,4601156.5,nan,11.3692,0.5394,142.8689,142.8689,nan,nan,84.4162,1.1357,1.2374,1.284,1203.6543,0.5394,5.3747,nan,nan,nan,nan,15095.6572,2.1567,nan,nan,nan,-59.0284,314.4445,nan,nan,-1083.7198,142.9212,nan,nan,2.1567,nan
1203.8068,4586.8804,4586880.5,nan,11.4862,0.5041,143.0677,143.0677,nan,nan,83.0497,1.1447,1.2518,1.2981,1203.8068,0.5041,5.6767,nan,nan,nan,nan,15048.8203,2.153,nan,nan,nan,-59.0186,314.6883,nan,nan,-1083.8585,142.9289,nan,nan,2.153,nan
1203.9592,4501.4414,4501441.5,nan,11.499,0.5283,145.9186,145.9186,nan,nan,84.632,1.1374,1.2454,1.2897,1203.9591,0.5283,5.8566,nan,nan,nan,nan,14768.5078,2.155,nan,nan,nan,-58.4471,315.1018,nan,nan,-1083.9971,142.9366,nan,nan,2.155,nan
1204.1116,4495.438,4495438.0,nan,11.424,0.5898,145.8965,145.8965,nan,nan,89.0122,1.14,1.2477,1.2901,1204.1116,0.5898,5.8843,nan,nan,nan,nan,14748.8125,2.1518,nan,nan,nan,-57.7034,315.5652,nan,nan,-1084.1356,142.9444,nan,nan,2.1518,nan
1204.264,4513.4683,4513468.5,nan,11.3556,0.6185,145.5838,145.5838,nan,nan,90.8445,1.1887,1.3,1.3418,1204.2639,0.6185,5.7165,nan,nan,nan,nan,14807.9668,2.1558,nan,nan,nan,-57.2498,315.8927,nan,nan,-1084.2742,142.9521,nan,nan,2.1558,nan
1204.4164,4561.4609,4561461.0,nan,11.3279,0.5999,145.2281,145.2281,nan,nan,88.5458,1.2275,1.3412,1.3821,1204.4164,0.5999,5.3642,nan,nan,nan,nan,14965.4229,2.1734,nan,nan,nan,-57.1921,315.9644,nan,nan,-1084.4128,142.9598,nan,nan,2.1734,nan
1204.5688,4644.5298,4644530.0,nan,11.3119,0.5702,144.1466,144.1466,nan,nan,87.3932,1.1681,1.2744,1.3113,1204.5687,0.5702,5.045,nan,nan,nan,nan,15237.959,2.1965,nan,nan,nan,-57.4114,315.7788,nan,nan,-1084.5514,142.9675,nan,nan,2.1965,nan
1204.7212,4716.0962,4716096.0,nan,11.2911,0.5581,142.8123,142.8123,nan,nan,90.4554,1.0707,1.1641,1.1966,1204.7212,0.5581,4.9234,nan,nan,nan,nan,15472.7559,2.2097,nan,nan,nan,-57.6976,315.538,nan,nan,-1084.6899,142.9752,nan,nan,2.2097,nan
1204.8736,4892.9009,4892901.0,nan,11.2645,0.5703,138.3121,138.3121,nan,nan,93.0094,1.0448,1.1284,1.1592,1204.8735,0.5703,4.9345,nan,nan,nan,nan,16052.8252,2.2203,nan,nan,nan,-57.8618,315.4858,nan,nan,-1084.8285,142.9829,nan,nan,2.2203,nan
1205.026,4919.688,4919688.0,nan,11.2236,0.5755,138.4016,138.4016,nan,nan,92.3969,1.1066,1.1831,1.2153,1205.026,0.5755,4.977,nan,nan,nan,nan,16140.709,2.2339,nan,nan,nan,-57.8387,315.5856,nan,nan,-1084.9672,142.9906,nan,nan,2.2339,nan
1205.1784,4965.0127,4965012.5,nan,11.1576,0.5795,137.4267,137.4267,nan,nan,90.4917,1.1863,1.2534,1.288,1205.1783,0.5795,5.0528,nan,nan,nan,nan,16289.4111,2.2386,nan,nan,nan,-57.6405,315.626,nan,nan,-1085.1057,142.9984,nan,nan,2.2386,nan
1205.3308,4992.0415,4992041.5,nan,11.0847,0.5924,136.878,136.878,nan,nan,89.9746,1.2023,1.2539,1.2905,1205.3307,0.5924,5.1625,nan,nan,nan,nan,16378.0879,2.2418,nan,nan,nan,-57.4768,315.6221,nan,nan,-1085.2443,143.0061,nan,nan,2.2418,nan
1205.4832,4955.6777,4955678.0,nan,11.0416,0.5706,137.581,137.581,nan,nan,89.6639,1.2046,1.2412,1.2784,1205.4832,0.5706,5.2476,nan,nan,nan,nan,16258.7852,2.2369,nan,nan,nan,-57.4511,315.7147,nan,nan,-1085.3828,143.0138,nan,nan,2.2369,nan
1205.6356,4909.8145,4909814.5,nan,11.0337,0.5203,138.115,138.115,nan,nan,87.1562,1.2589,1.2876,1.3294,1205.6355,0.5203,5.3019,nan,nan,nan,nan,16108.3154,2.2248,nan,nan,nan,-57.4586,315.7993,nan,nan,-1085.5215,143.0215,nan,nan,2.2248,nan
1205.788,4883.8438,4883844.0,nan,11.0389,0.5194,138.2441,138.2441,nan,nan,83.8584,1.3269,1.3525,1.4003,1205.788,0.5194,5.3063,nan,nan,nan,nan,16023.1094,2.2151,nan,nan,nan,-57.5405,315.711,nan,nan,-1085.66,143.0292,nan,nan,2.2151,nan
1205.9404,4862.5859,4862586.0,nan,11.0759,0.5842,138.955,138.955,nan,nan,82.7808,1.3162,1.3405,1.3887,1205.9403,0.5842,5.2883,nan,nan,nan,nan,15953.3662,2.2168,nan,nan,nan,-57.8611,315.5673,nan,nan,-1085.7986,143.0369,nan,nan,2.2168,nan
1206.0928,4868.3472,4868347.0,nan,11.2224,0.6359,139.4229,139.4229,nan,nan,82.723,1.2459,1.27,1.3142,1206.0928,0.6359,5.2733,nan,nan,nan,nan,15972.2676,2.2269,nan,nan,nan,-58.1951,315.5956,nan,nan,-1085.9371,143.0446,nan,nan,2.2269,nan
1206.2452,4958.3711,4958371.0,nan,11.4138,0.6103,137.119,137.119,nan,nan,81.8943,1.2114,1.2376,1.2801,1206.2451,0.6103,5.2605,nan,nan,nan,nan,16267.6221,2.2306,nan,nan,nan,-58.0718,315.7846,nan,nan,-1086.0758,143.0523,nan,nan,2.2306,nan
1206.3976,4903.7671,4903767.5,nan,11.4301,0.5658,138.6831,138.6831,nan,nan,80.8666,1.2235,1.2531,1.2966,1206.3976,0.5658,5.2659,nan,nan,nan,nan,16088.4756,2.2312,nan,nan,nan,-57.4653,315.9198,nan,nan,-1086.2144,143.0601,nan,nan,2.2312,nan
1206.55,4774.3213,4774321.5,nan,11.2569,0.545,142.0538,142.0538,nan,nan,81.1149,1.2393,1.2711,1.3152,1206.5499,0.545,5.2802,nan,nan,nan,nan,15663.7842,2.2251,nan,nan,nan,-56.8867,315.9214,nan,nan,-1086.3529,143.0678,nan,nan,2.2251,nan
1206.7024,4886.0537,4886053.5,nan,11.1564,0.5402,138.1566,138.1566,nan,nan,83.2401,1.2476,1.2794,1.3228,1206.7024,0.5402,5.273,nan,nan,nan,nan,16030.3594,2.2147,nan,nan,nan,-56.5367,315.8633,nan,nan,-1086.4915,143.0755,nan,nan,2.2147,nan
1206.8548,4878.7983,4878798.5,nan,11.2264,0.5389,137.9872,137.9872,nan,nan,86.3362,1.2894,1.3222,1.3665,1206.8547,0.5389,5.2629,nan,nan,nan,nan,16006.5566,2.2087,nan,nan,nan,-56.3421,315.8788,nan,nan,-1086.63,143.0832,nan,nan,2.2087,nan
1207.0072,4773.3672,4773367.5,nan,11.2578,0.5282,141.0222,141.0222,nan,nan,87.3436,1.363,1.3989,1.4461,1207.0072,0.5282,5.2635,nan,nan,nan,nan,15660.6543,2.2085,nan,nan,nan,-56.4671,316.0308,nan,nan,-1086.7687,143.0909,nan,nan,2.2085,nan
1207.1596,4822.624,4822624.0,nan,11.1466,0.5021,140.2202,140.2202,nan,nan,85.4761,1.3552,1.3914,1.4362,1207.1595,0.5021,5.2453,nan,nan,nan,nan,15822.2568,2.2186,nan,nan,nan,-56.9703,316.2761,nan,nan,-1086.9072,143.0986,nan,nan,2.2186,nan
1207.312,4855.5742,4855574.0,nan,11.0436,0.4965,140.0031,140.0031,nan,nan,83.2643,1.2511,1.2828,1.3201,1207.3119,0.4965,5.1808,nan,nan,nan,nan,15930.3613,2.2303,nan,nan,nan,-57.4152,316.4483,nan,nan,-1087.0458,143.1063,nan,nan,2.2303,nan
1207.4644,4897.8877,4897887.5,nan,11.064,0.5314,139.1172,139.1172,nan,nan,82.6774,1.1866,1.2146,1.2481,1207.4644,0.5314,5.2311,nan,nan,nan,nan,16069.1855,2.2355,nan,nan,nan,-57.5238,316.4949,nan,nan,-1087.1843,143.114,nan,nan,2.2355,nan
1207.6168,4987.0146,4987014.5,nan,11.1277,0.5641,136.7226,136.7226,nan,nan,83.3822,1.1957,1.2216,1.256,1207.6167,0.5641,5.4052,nan,nan,nan,nan,16361.5967,2.237,nan,nan,nan,-57.5049,316.5058,nan,nan,-1087.323,143.1218,nan,nan,2.237,nan
1207.7692,5053.1475,5053147.5,nan,11.1359,0.5543,135.078,135.078,nan,nan,84.7692,1.2433,1.2671,1.305,1207.7692,0.5543,5.5714,nan,nan,nan,nan,16578.5684,2.2394,nan,nan,nan,-57.5366,316.4344,nan,nan,-1087.4615,143.1295,nan,nan,2.2394,nan
1207.9216,4914.686,4914686.0,nan,11.0902,0.5303,139.0386,139.0386,nan,nan,87.2664,1.2726,1.2947,1.3352,1207.9215,0.5303,5.7095,nan,nan,nan,nan,16124.2988,2.2419,nan,nan,nan,-57.6724,316.281,nan,nan,-1087.6001,143.1372,nan,nan,2.2419,nan
1208.074,4887.1704,4887170.5,nan,11.0409,0.5164,139.8651,139.8651,nan,nan,90.85,1.2368,1.2591,1.2981,1208.074,0.5164,5.8938,nan,nan,nan,nan,16034.0234,2.2426,nan,nan,nan,-57.7605,316.2275,nan,nan,-1087.7386,143.1449,nan,nan,2.2426,nan
1208.2264,4850.2515,4850251.5,nan,11.0493,0.5107,140.848,140.848,nan,nan,93.0903,1.2346,1.2652,1.3046,1208.2263,0.5107,6.0556,nan,nan,nan,nan,15912.8994,2.2413,nan,nan,nan,-57.6791,316.3951,nan,nan,-1087.8773,143.1526,nan,nan,2.2413,nan
1208.3788,4821.3379,4821338.0,nan,11.1533,0.5101,141.0984,141.0984,nan,nan,91.729,1.3391,1.3922,1.4394,1208.3788,0.5101,5.9968,nan,nan,nan,nan,15818.0381,2.2319,nan,nan,nan,-57.5047,316.6795,nan,nan,-1088.0159,143.1603,nan,nan,2.2319,nan
1208.5312,4821.9893,4821989.5,nan,11.3114,0.5105,140.403,140.403,nan,nan,87.7989,1.3588,1.4357,1.4855,1208.5311,0.5105,5.7241,nan,nan,nan,nan,15820.1748,2.2212,nan,nan,nan,-57.4187,316.9392,nan,nan,-1088.1544,143.168,nan,nan,2.2212,nan
1208.6836,4843.7461,4843746.0,nan,11.4269,0.507,139.4829,139.4829,nan,nan,84.894,1.2064,1.2874,1.3291,1208.6836,0.507,5.4848,nan,nan,nan,nan,15891.5557,2.2166,nan,nan,nan,-57.4181,317.0563,nan,nan,-1088.293,143.1758,nan,nan,2.2166,nan
1208.836,4850.3594,4850359.5,nan,11.4622,0.5261,139.0979,139.0979,nan,nan,84.1478,1.1052,1.193,1.2321,1208.8359,0.5261,5.4288,nan,nan,nan,nan,15913.2529,2.2135,nan,nan,nan,-57.4461,317.1311,nan,nan,-1088.4316,143.1835,nan,nan,2.2135,nan
1208.9884,4853.6074,4853607.5,nan,11.4682,0.5927,138.7285,138.7285,nan,nan,84.3332,1.1131,1.2086,1.2488,1208.9884,0.5927,5.451,nan,nan,nan,nan,15923.9092,2.2091,nan,nan,nan,-57.4879,317.3555,nan,nan,-1088.5702,143.1912,nan,nan,2.2091,nan
1209.1408,4852.7334,4852733.5,nan,11.4789,0.6757,138.6153,138.6153,nan,nan,85.0336,1.1613,1.2618,1.3042,1209.1407,0.6757,5.4416,nan,nan,nan,nan,15921.042,2.2069,nan,nan,nan,-57.5131,317.5533,nan,nan,-1088.7087,143.1989,nan,nan,2.2069,nan
1209.2932,4850.4712,4850471.5,nan,11.4967,0.6838,138.46,138.46,nan,nan,84.1854,1.1797,1.279,1.3223,1209.2931,0.6838,5.4536,nan,nan,nan,nan,15913.6201,2.2034,nan,nan,nan,-57.4492,317.5016,nan,nan,-1088.8473,143.2066,nan,nan,2.2034,nan
1209.4456,4840.4609,4840461.0,nan,11.5277,0.6036,138.4378,138.4378,nan,nan,82.1637,1.1823,1.2792,1.3227,1209.4456,0.6036,5.5219,nan,nan,nan,nan,15880.7773,2.1985,nan,nan,nan,-57.3251,317.4527,nan,nan,-1088.9858,143.2143,nan,nan,2.1985,nan
1209.598,4809.0537,4809054.0,nan,11.5645,0.5276,139.006,139.006,nan,nan,80.6627,1.212,1.312,1.3564,1209.5979,0.5276,5.5056,nan,nan,nan,nan,15777.7354,2.1932,nan,nan,nan,-57.3334,317.6254,nan,nan,-1089.1245,143.222,nan,nan,2.1932,nan
1209.7504,4788.4771,4788477.0,nan,11.6099,0.5035,139.5015,139.5015,nan,nan,80.7598,1.2449,1.3524,1.3977,1209.7504,0.5035,5.4721,nan,nan,nan,nan,15710.2266,2.1916,nan,nan,nan,-57.4889,317.7663,nan,nan,-1089.2631,143.2298,nan,nan,2.1916,nan
1209.9028,4763.0762,4763076.5,nan,11.6396,0.512,140.4758,140.4758,nan,nan,80.1589,1.2326,1.3465,1.391,1209.9027,0.512,5.6833,nan,nan,nan,nan,15626.8906,2.1952,nan,nan,nan,-57.6113,317.6306,nan,nan,-1089.4016,143.2375,nan,nan,2.1952,nan
1210.0552,4763.6406,4763640.5,nan,11.5807,0.5183,141.0478,141.0478,nan,nan,78.4382,1.1808,1.2973,1.3394,1210.0552,0.5183,5.9815,nan,nan,nan,nan,15628.7422,2.2044,nan,nan,nan,-57.6408,317.4384,nan,nan,-1089.5402,143.2452,nan,nan,2.2044,nan
1210.2076,4829.6641,4829664.0,nan,11.4406,0.511,139.8454,139.8454,nan,nan,76.905,1.1311,1.2482,1.2881,1210.2075,0.511,6.0151,nan,nan,nan,nan,15845.3545,2.2159,nan,nan,nan,-57.6863,317.4232,nan,nan,-1089.6788,143.2529,nan,nan,2.2159,nan
1210.36,4875.6494,4875649.5,nan,11.3543,0.4974,138.8265,138.8265,nan,nan,78.3392,1.1206,1.2403,1.2795,1210.36,0.4974,5.6757,nan,nan,nan,nan,15996.2246,2.2207,nan,nan,nan,-57.8177,317.5176,nan,nan,-1089.8174,143.2606,nan,nan,2.2207,nan
1210.5124,4888.0449,4888045.0,nan,11.4004,0.4916,138.0816,138.0816,nan,nan,83.5455,1.1421,1.2669,1.3067,1210.5123,0.4916,5.385,nan,nan,nan,nan,16036.8926,2.2144,nan,nan,nan,-57.878,317.4963,nan,nan,-1089.9559,143.2683,nan,nan,2.2144,nan
1210.6648,4800.9009,4800901.0,nan,11.5061,0.4999,139.896,139.896,nan,nan,89.7568,1.1333,1.26,1.2997,1210.6648,0.4999,5.4578,nan,nan,nan,nan,15750.9873,2.2035,nan,nan,nan,-57.6714,317.4244,nan,nan,-1090.0945,143.276,nan,nan,2.2035,nan
1210.8172,4801.062,4801062.0,nan,11.5599,0.5068,139.3072,139.3072,nan,nan,93.3899,1.0884,1.2137,1.2522,1210.8171,0.5068,5.7128,nan,nan,nan,nan,15751.5166,2.1943,nan,nan,nan,-57.2602,317.4883,nan,nan,-1090.2332,143.2838,nan,nan,2.1943,nan
1210.9696,4781.5483,4781548.5,nan,11.5399,0.4939,139.4614,139.4614,nan,nan,92.9582,1.0776,1.2053,1.244,1210.9696,0.4939,5.8243,nan,nan,nan,nan,15687.4951,2.1878,nan,nan,nan,-56.9381,317.6372,nan,nan,-1090.3717,143.2915,nan,nan,2.1878,nan
1211.122,4807.3506,4807350.5,nan,11.5034,0.4767,138.5924,138.5924,nan,nan,89.1433,1.1147,1.2488,1.2895,1211.1219,0.4767,5.6808,nan,nan,nan,nan,15772.1484,2.1859,nan,nan,nan,-56.9173,317.5494,nan,nan,-1090.5103,143.2992,nan,nan,2.1859,nan
1211.2744,4845.6743,4845674.5,nan,11.4986,0.47,137.7605,137.7605,nan,nan,84.4099,1.1475,1.2839,1.3263,1211.2743,0.47,5.3944,nan,nan,nan,nan,15897.8828,2.1901,nan,nan,nan,-57.2807,317.1064,nan,nan,-1090.6488,143.3069,nan,nan,2.1901,nan
1211.4268,4867.2036,4867203.5,nan,11.5284,0.4839,137.5582,137.5582,nan,nan,82.7858,1.161,1.2925,1.3357,1211.4268,0.4839,5.2273,nan,nan,nan,nan,15968.5156,2.1966,nan,nan,nan,-57.9179,316.5199,nan,nan,-1090.7875,143.3146,nan,nan,2.1966,nan
1211.5792,4872.2041,4872204.0,nan,11.5461,0.5191,137.7298,137.7298,nan,nan,86.8497,1.1951,1.3191,1.3634,1211.5791,0.5191,5.1628,nan,nan,nan,nan,15984.9219,2.2016,nan,nan,nan,-58.5955,316.005,nan,nan,-1090.926,143.3223,nan,nan,2.2016,nan
1211.7316,4869.458,4869458.0,nan,11.5072,0.5477,138.0641,138.0641,nan,nan,90.9235,1.2289,1.3419,1.3871,1211.7316,0.5477,5.2865,nan,nan,nan,nan,15975.9121,2.2057,nan,nan,nan,-59.1189,315.683,nan,nan,-1091.0646,143.33,nan,nan,2.2057,nan
1211.884,4834.7026,4834702.5,nan,11.4182,0.535,139.3151,139.3151,nan,nan,88.8812,1.2138,1.3103,1.3543,1211.8839,0.535,5.4792,nan,nan,nan,nan,15861.8848,2.2098,nan,nan,nan,-59.453,315.6093,nan,nan,-1091.2031,143.3377,nan,nan,2.2098,nan
1212.0364,4820.3408,4820340.5,nan,11.3136,0.4989,139.8503,139.8503,nan,nan,84.9005,1.198,1.279,1.3218,1212.0364,0.4989,5.4952,nan,nan,nan,nan,15814.7656,2.2117,nan,nan,nan,-59.603,315.6306,nan,nan,-1091.3418,143.3455,nan,nan,2.2117,nan
1212.1888,4779.1558,4779155.5,nan,11.2003,0.4841,140.8833,140.8833,nan,nan,84.5654,1.2362,1.3086,1.3521,1212.1887,0.4841,5.4216,nan,nan,nan,nan,15679.6445,2.209,nan,nan,nan,-59.5592,315.5923,nan,nan,-1091.4803,143.3532,nan,nan,2.209,nan
1212.3412,4765.6143,4765614.0,nan,11.0888,0.4861,141.1365,141.1365,nan,nan,86.7968,1.284,1.3511,1.3978,1212.3412,0.4861,5.3343,nan,nan,nan,nan,15635.2168,2.2067,nan,nan,nan,-59.3773,315.5535,nan,nan,-1091.6189,143.3609,nan,nan,2.2067,nan
1212.4936,4799.8833,4799883.5,nan,11.0422,0.4932,140.5543,140.5543,nan,nan,88.8658,1.2632,1.3198,1.364,1212.4935,0.4932,5.2658,nan,nan,nan,nan,15747.6494,2.2134,nan,nan,nan,-59.1152,315.5255,nan,nan,-1091.7574,143.3686,nan,nan,2.2134,nan
1212.646,4872.3213,4872321.5,nan,11.0698,0.5184,139.5344,139.5344,nan,nan,90.1029,1.2027,1.2476,1.2867,1212.646,0.5184,5.1755,nan,nan,nan,nan,15985.3057,2.2305,nan,nan,nan,-58.7696,315.3575,nan,nan,-1091.896,143.3763,nan,nan,2.2305,nan
1212.7984,4967.4614,4967461.0,nan,11.0897,0.5413,137.9296,137.9296,nan,nan,88.8739,1.1904,1.2283,1.2659,1212.7983,0.5413,5.0238,nan,nan,nan,nan,16297.4453,2.2479,nan,nan,nan,-58.4493,314.9984,nan,nan,-1092.0347,143.384,nan,nan,2.2479,nan
1212.9508,5013.3306,5013330.5,nan,11.1058,0.5351,137.1236,137.1236,nan,nan,85.7599,1.2346,1.2687,1.3085,1212.9508,0.5351,4.9145,nan,nan,nan,nan,16447.9355,2.2554,nan,nan,nan,-58.331,314.5433,nan,nan,-1092.1732,143.3917,nan,nan,2.2554,nan
1213.1032,5154.2358,5154236.0,nan,11.2258,0.5309,133.2271,133.2271,nan,nan,84.9551,1.2851,1.3151,1.3577,1213.1031,0.5309,4.9445,nan,nan,nan,nan,16910.2227,2.2529,nan,nan,nan,-58.3688,314.2037,nan,nan,-1092.3118,143.3994,nan,nan,2.2529,nan
1213.2556,4972.2476,4972247.5,nan,11.3356,0.5584,137.6497,137.6497,nan,nan,87.6311,1.3192,1.3455,1.3895,1213.2555,0.5584,4.9973,nan,nan,nan,nan,16313.1484,2.2455,nan,nan,nan,-58.3987,314.1722,nan,nan,-1092.4503,143.4072,nan,nan,2.2455,nan
1213.408,4949.0474,4949047.5,nan,11.2767,0.5738,137.6483,137.6483,nan,nan,88.5468,1.3331,1.3576,1.4015,1213.408,0.5738,5.0286,nan,nan,nan,nan,16237.0322,2.235,nan,nan,nan,-58.3443,314.4015,nan,nan,-1092.589,143.4149,nan,nan,2.235,nan
1213.5604,4910.292,4910292.0,nan,11.1849,0.5504,137.9464,137.9464,nan,nan,86.81,1.3297,1.3554,1.3978,1213.5603,0.5504,5.0448,nan,nan,nan,nan,16109.8809,2.2223,nan,nan,nan,-58.2439,314.5943,nan,nan,-1092.7275,143.4226,nan,nan,2.2223,nan
1213.7128,4889.8979,4889898.0,nan,11.2274,0.5273,137.7114,137.7114,nan,nan,85.5155,1.3132,1.3417,1.382,1213.7128,0.5273,5.0423,nan,nan,nan,nan,16042.9717,2.2093,nan,nan,nan,-58.0453,314.6593,nan,nan,-1092.8661,143.4303,nan,nan,2.2093,nan
1213.8652,4836.709,4836709.0,nan,11.2723,0.5147,138.5011,138.5011,nan,nan,85.7223,1.258,1.2871,1.3235,1213.8651,0.5147,5.0865,nan,nan,nan,nan,15868.4678,2.1978,nan,nan,nan,-57.8427,314.7126,nan,nan,-1093.0046,143.438,nan,nan,2.1978,nan
1214.0176,4895.6455,4895645.5,nan,11.1866,0.5056,136.2734,136.2734,nan,nan,87.0137,1.2084,1.2353,1.2684,1214.0176,0.5056,5.1905,nan,nan,nan,nan,16061.8281,2.1888,nan,nan,nan,-57.8112,314.7933,nan,nan,-1093.1433,143.4457,nan,nan,2.1888,nan
1214.17,4843.7231,4843723.0,nan,11.0774,0.5004,137.4636,137.4636,nan,nan,89.4046,1.2431,1.2683,1.3028,1214.1699,0.5004,5.1253,nan,nan,nan,nan,15891.4805,2.1845,nan,nan,nan,-57.9694,314.8372,nan,nan,-1093.2819,143.4534,nan,nan,2.1845,nan
