DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,NPHI,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,TEMP,VCL,WATER_VOL,ZLT
1349.9241,4864.2139,4864214.0,nan,9.87,9.87,139.297,0.0,nan,83.7884,0.746,0.767,0.5082,3.996,nan,nan,0.1962,0.0345,0.0345,15958.708,2.223,0.746,0.5565,446.752,1.0,1.0,1.0,-1286.5641,152.8417,80.841,0.0345,0.0
1350.076,5080.5708,5080571.0,nan,9.785,9.785,133.425,0.0,nan,84.5674,0.782,0.814,0.4982,4.043,nan,nan,0.1958,0.0385,0.0385,16668.5391,2.224,0.782,0.6115,447.049,1.0,1.0,1.0,-1286.7161,152.8498,78.664,0.0385,0.0
1350.228,5152.6567,5152656.5,nan,9.743,9.743,131.795,0.0,nan,84.5288,0.839,0.883,0.5218,4.029,nan,nan,0.1955,0.041,0.041,16905.041,2.228,0.839,0.7039,447.151,1.0,1.0,1.0,-1286.868,152.858,77.263,0.041,0.0
1350.38,5145.77,5145770.0,nan,9.786,9.786,132.0899,0.0,nan,83.8681,0.878,0.929,0.5439,3.989,nan,nan,0.1952,0.0439,0.0439,16882.4473,2.23,0.878,0.7709,446.987,1.0,1.0,1.0,-1287.02,152.8662,75.681,0.0439,0.0
1350.5321,5126.4316,5126431.5,nan,9.908,9.908,132.5881,0.0,nan,81.9026,0.874,0.918,0.5445,3.959,nan,nan,0.1953,0.0434,0.0434,16819.002,2.23,0.874,0.7639,446.787,1.0,1.0,1.0,-1287.172,152.8744,75.942,0.0434,0.0
1350.6841,4979.1934,4979193.5,nan,10.006,10.006,136.2028,0.0,nan,78.6754,0.859,0.889,0.5481,3.946,nan,nan,0.1957,0.039,0.039,16335.9365,2.225,0.859,0.7379,446.779,1.0,1.0,1.0,-1287.3241,152.8826,78.386,0.039,0.0
1350.836,4769.896,4769896.0,nan,10.025,10.025,141.668,0.0,nan,75.0716,0.876,0.892,0.5474,3.95,nan,nan,0.1962,0.0345,0.0345,15649.2646,2.217,0.876,0.7674,446.925,1.0,1.0,1.0,-1287.4761,152.8909,80.878,0.0345,0.0
1350.988,4583.9395,4583939.5,nan,10.009,10.009,147.0826,0.0,nan,71.6798,0.916,0.919,0.5164,3.934,nan,nan,0.1963,0.0336,0.0336,15039.1709,2.212,0.916,0.8391,447.016,1.0,1.0,1.0,-1287.6281,152.899,81.369,0.0336,0.0
1351.14,4398.8105,4398810.5,nan,10.0,10.0,153.0648,0.0,nan,70.1488,0.916,0.911,0.4825,3.821,nan,nan,0.1963,0.0344,0.0344,14431.7939,2.209,0.916,0.8391,447.004,1.0,1.0,1.0,-1287.78,152.9072,80.95,0.0344,0.0
1351.2921,4364.9097,4364909.5,nan,10.005,10.005,154.0442,0.0,nan,71.9847,0.852,0.847,0.4763,3.709,nan,nan,0.1963,0.0335,0.0335,14320.5693,2.206,0.852,0.7259,447.035,1.0,1.0,1.0,-1287.932,152.9154,81.407,0.0335,0.0
1351.4441,4464.875,4464875.0,nan,10.019,10.019,150.7317,0.0,nan,74.9416,0.78,0.782,0.4991,3.672,nan,nan,0.1967,0.0305,0.0305,14648.541,2.208,0.78,0.6084,447.126,1.0,1.0,1.0,-1288.084,152.9236,83.072,0.0305,0.0
1351.5961,4595.3276,4595327.5,nan,10.033,10.033,147.0497,0.0,nan,76.2888,0.75,0.763,0.5387,3.669,nan,nan,0.1969,0.0283,0.0283,15076.5342,2.217,0.75,0.5625,447.117,1.0,1.0,1.0,-1288.2361,152.9318,84.325,0.0283,0.0
1351.748,4739.603,4739603.0,nan,10.04,10.04,143.2809,0.0,nan,77.7463,0.764,0.793,0.5766,3.67,nan,nan,0.1967,0.0303,0.0303,15549.8789,2.228,0.764,0.5837,447.039,1.0,1.0,1.0,-1288.3881,152.94,83.191,0.0303,0.0
1351.9,4868.5806,4868580.5,nan,10.053,10.053,139.9233,0.0,nan,80.0629,0.804,0.854,0.593,3.718,nan,nan,0.196,0.0367,0.0367,15973.0332,2.235,0.804,0.6464,446.973,1.0,1.0,1.0,-1288.54,152.9482,79.639,0.0367,0.0
1352.0521,5026.4595,5026459.5,nan,10.066,10.066,135.6497,0.0,nan,81.7025,0.846,0.916,0.5879,3.845,nan,nan,0.1953,0.0427,0.0427,16491.0098,2.237,0.846,0.7157,446.825,1.0,1.0,1.0,-1288.692,152.9564,76.314,0.0427,0.0
1352.2041,5152.1514,5152151.0,nan,10.059,10.059,132.4587,0.0,nan,82.8946,0.879,0.963,0.5787,3.993,nan,nan,0.1951,0.0452,0.0452,16903.3828,2.239,0.879,0.7726,446.557,1.0,1.0,1.0,-1288.8441,152.9646,74.907,0.0452,0.0
1352.3561,5227.6089,5227609.0,nan,10.04,10.04,131.0132,0.0,nan,85.9778,0.913,1.002,0.5702,4.103,nan,nan,0.1948,0.0478,0.0478,17150.9473,2.247,0.913,0.8336,446.302,1.0,1.0,1.0,-1288.9961,152.9728,73.509,0.0478,0.0
1352.508,5288.498,5288498.0,nan,10.034,10.034,130.254,0.0,nan,90.196,0.959,1.044,0.5572,4.182,nan,nan,0.1946,0.0493,0.0493,17350.7148,2.26,0.959,0.9197,446.128,1.0,1.0,1.0,-1289.1479,152.981,72.667,0.0493,0.0
1352.66,5280.4282,5280428.0,nan,10.029,10.029,131.2612,0.0,nan,92.9417,1.012,1.087,0.5345,4.254,nan,nan,0.1947,0.0483,0.0483,17324.2402,2.274,1.012,1.0241,445.997,1.0,1.0,1.0,-1289.3,152.9892,73.2,0.0483,0.0
1352.812,5221.7305,5221730.5,nan,10.04,10.04,133.2037,0.0,nan,92.6168,1.044,1.1,0.5174,4.295,nan,nan,0.1951,0.045,0.045,17131.6621,2.282,1.044,1.0899,445.917,1.0,1.0,1.0,-1289.452,152.9974,75.032,0.045,0.0
1352.9641,5118.1582,5118158.5,nan,10.134,10.134,135.8992,0.0,nan,89.9302,1.018,1.05,0.5102,4.288,nan,nan,0.1956,0.0402,0.0402,16791.8574,2.282,1.018,1.0363,445.984,1.0,1.0,1.0,-1289.604,153.0056,77.683,0.0402,0.0
1353.1161,4951.979,4951979.0,nan,10.268,10.268,140.0289,0.0,nan,86.5764,0.95,0.964,0.5189,4.187,nan,nan,0.1962,0.0348,0.0348,16246.6504,2.275,0.95,0.9025,446.159,1.0,1.0,1.0,-1289.756,153.0138,80.707,0.0348,0.0
1353.268,4807.9956,4807996.0,nan,10.316,10.316,143.7785,0.0,nan,82.9651,0.894,0.899,0.5423,4.044,nan,nan,0.1968,0.0297,0.0297,15774.2646,2.268,0.894,0.7992,446.293,1.0,1.0,1.0,-1289.9081,153.022,83.541,0.0297,0.0
1353.42,4753.9756,4753975.5,nan,10.276,10.276,145.2199,0.0,nan,79.7431,0.868,0.873,0.5498,3.944,nan,nan,0.1969,0.0285,0.0285,15597.0322,2.265,0.868,0.7534,446.395,1.0,1.0,1.0,-1290.0601,153.0302,84.192,0.0285,0.0
1353.572,4779.4478,4779447.5,nan,10.243,10.243,144.446,0.0,nan,78.8556,0.862,0.872,0.5213,3.938,nan,nan,0.1965,0.032,0.032,15680.6025,2.265,0.862,0.743,446.544,1.0,1.0,1.0,-1290.212,153.0384,82.241,0.032,0.0
1353.7241,4830.4639,4830464.0,nan,10.215,10.215,142.7942,0.0,nan,80.3717,0.87,0.888,0.4933,4.064,nan,nan,0.1961,0.0354,0.0354,15847.9785,2.263,0.87,0.7569,446.596,1.0,1.0,1.0,-1290.364,153.0466,80.366,0.0354,0.0
1353.8761,4895.3662,4895366.0,nan,10.143,10.143,140.5898,0.0,nan,81.8953,0.892,0.919,0.5082,4.226,nan,nan,0.1962,0.0351,0.0351,16060.9121,2.258,0.892,0.7957,446.445,1.0,1.0,1.0,-1290.5161,153.0548,80.522,0.0351,0.0
1354.028,4961.0005,4961000.5,nan,10.056,10.056,138.484,0.0,nan,83.2606,0.924,0.958,0.5432,4.305,nan,nan,0.1962,0.0347,0.0347,16276.249,2.254,0.924,0.8538,446.232,1.0,1.0,1.0,-1290.6681,153.063,80.729,0.0347,0.0
1354.18,4997.9868,4997986.5,nan,10.022,10.022,137.3982,0.0,nan,86.6346,0.956,0.993,0.5565,4.365,nan,nan,0.196,0.0369,0.0369,16397.5938,2.253,0.956,0.9139,446.094,1.0,1.0,1.0,-1290.8201,153.0712,79.556,0.0369,0.0
1354.332,5030.5957,5030595.5,nan,10.051,10.051,136.8105,0.0,nan,91.2315,0.985,1.022,0.5583,4.449,nan,nan,0.1957,0.0393,0.0393,16504.5781,2.258,0.985,0.9702,446.02,1.0,1.0,1.0,-1290.972,153.0794,78.193,0.0393,0.0
1354.4841,5059.8013,5059801.0,nan,10.085,10.085,136.4425,0.0,nan,93.687,1.008,1.042,0.5608,4.475,nan,nan,0.1955,0.0412,0.0412,16600.3984,2.265,1.008,1.0161,445.865,1.0,1.0,1.0,-1291.124,153.0876,77.131,0.0412,0.0
1354.6361,5104.6626,5104662.5,nan,10.082,10.082,135.6614,0.0,nan,93.2331,1.025,1.053,0.5475,4.478,nan,nan,0.1954,0.0425,0.0425,16747.5801,2.272,1.025,1.0506,445.623,1.0,1.0,1.0,-1291.276,153.0958,76.422,0.0425,0.0
1354.7881,5180.8721,5180872.0,nan,10.054,10.054,134.0777,0.0,nan,93.0561,1.038,1.062,0.5316,4.496,nan,nan,0.1952,0.0439,0.0439,16997.6113,2.279,1.038,1.0774,445.501,1.0,1.0,1.0,-1291.428,153.104,75.667,0.0439,0.0
1354.94,5257.7451,5257745.0,nan,10.031,10.031,132.6391,0.0,nan,95.234,1.057,1.077,0.5217,4.505,nan,nan,0.1951,0.0454,0.0454,17249.8203,2.288,1.057,1.1172,445.541,1.0,1.0,1.0,-1291.5801,153.1122,74.848,0.0454,0.0
1355.092,5280.8257,5280825.5,nan,9.984,9.984,132.5788,0.0,nan,97.6251,1.087,1.107,0.5155,4.506,nan,nan,0.1949,0.0466,0.0466,17325.543,2.297,1.087,1.1816,445.514,1.0,1.0,1.0,-1291.7321,153.1204,74.134,0.0466,0.0
1355.2441,5271.0391,5271039.0,nan,9.886,9.886,133.5189,0.0,nan,98.0813,1.133,1.157,0.5273,4.531,nan,nan,0.1945,0.0505,0.0505,17293.4355,2.309,1.133,1.2837,445.398,1.0,1.0,1.0,-1291.884,153.1286,71.98,0.0505,0.0
1355.3961,5491.3989,5491399.0,nan,9.758,9.758,130.3257,0.0,nan,97.6027,1.198,1.232,0.5494,4.701,nan,nan,0.1896,0.055,0.055,18016.4004,2.348,1.198,1.4352,445.407,1.0,1.0,1.0,-1292.036,153.1368,67.294,0.055,0.0
1355.5481,6195.1499,6195149.5,nan,9.643,9.643,120.2935,0.0,nan,97.2717,1.292,1.342,0.5342,5.162,nan,nan,0.1704,0.0457,0.0457,20325.2949,2.445,1.292,1.6693,445.548,1.0,1.0,1.0,-1292.1881,153.145,62.33,0.0457,0.0
1355.7,7057.5361,7057536.5,nan,9.591,9.591,112.1157,0.0,nan,94.2463,1.431,1.501,0.5115,5.769,nan,nan,0.1392,0.0217,0.0217,23154.6465,2.596,1.431,2.0478,445.63,1.0,1.0,1.0,-1292.3401,153.1532,58.737,0.0217,0.0
1355.852,7650.2231,7650223.0,nan,9.645,9.645,109.3662,0.0,nan,87.3639,1.548,1.628,0.5183,5.812,nan,nan,0.1185,0.0042,0.01,25099.1562,2.745,1.548,2.3963,445.617,1.0,1.0,1.0,-1292.4921,153.1614,57.134,0.0042,0.0
1356.0041,7238.4375,7238437.5,nan,9.766,9.766,113.1035,0.0,nan,83.5,1.511,1.576,0.5245,5.096,nan,nan,0.1197,0.0003,0.01,23748.1543,2.686,1.511,2.2831,445.549,1.0,1.0,1.0,-1292.644,153.1696,59.693,0.0003,0.0
1356.1561,6258.7397,6258739.5,nan,9.87,9.87,123.3082,0.0,nan,86.9431,1.375,1.42,0.509,4.589,nan,nan,0.1366,0.006,0.01,20533.9238,2.532,1.375,1.8906,445.39,1.0,1.0,1.0,-1292.7961,153.1778,65.291,0.006,0.0
1356.3081,5695.0542,5695054.0,nan,9.913,9.913,129.3046,0.0,nan,91.6119,1.291,1.329,0.5045,4.453,nan,nan,0.1618,0.0266,0.0266,18684.5605,2.416,1.291,1.6667,445.213,1.0,1.0,1.0,-1292.9481,153.186,67.594,0.0266,0.0
1356.46,5533.3521,5533352.0,nan,9.901,9.901,129.613,0.0,nan,92.0017,1.281,1.32,0.5428,4.486,nan,nan,0.1833,0.0505,0.0505,18154.041,2.353,1.281,1.641,445.094,1.0,1.0,1.0,-1293.1,153.1942,66.37,0.0505,0.0
1356.612,5505.1934,5505193.5,nan,9.873,9.873,129.3901,0.0,nan,91.3569,1.285,1.33,0.5788,4.541,nan,nan,0.1921,0.0595,0.0595,18061.6582,2.337,1.285,1.6512,444.982,1.0,1.0,1.0,-1293.2521,153.2024,66.285,0.0595,0.0
1356.764,5498.2827,5498283.0,nan,9.869,9.869,130.1071,0.0,nan,92.308,1.261,1.311,0.566,4.532,nan,nan,0.1907,0.0569,0.0569,18038.9863,2.347,1.261,1.5901,444.83,1.0,1.0,1.0,-1293.4041,153.2106,66.926,0.0569,0.0
1356.9161,5495.6611,5495661.0,nan,9.876,9.876,130.7238,0.0,nan,93.4379,1.219,1.272,0.5344,4.539,nan,nan,0.1858,0.0501,0.0501,18030.3848,2.357,1.219,1.486,444.672,1.0,1.0,1.0,-1293.556,153.2188,67.854,0.0501,0.0
1357.0681,5536.2305,5536230.5,nan,9.844,9.844,129.931,0.0,nan,93.9164,1.189,1.245,0.5226,4.577,nan,nan,0.1823,0.0446,0.0446,18163.4863,2.36,1.189,1.4137,444.571,1.0,1.0,1.0,-1293.708,153.227,68.84,0.0446,0.0
1357.22,5605.5576,5605557.5,nan,9.753,9.753,128.5959,0.0,nan,94.6168,1.199,1.261,0.5042,4.577,nan,nan,0.1768,0.0376,0.0376,18390.9375,2.365,1.199,1.4376,444.566,1.0,1.0,1.0,-1293.8601,153.2352,69.586,0.0376,0.0
1357.372,5758.5698,5758569.5,nan,9.631,9.631,125.8142,0.0,nan,95.4795,1.253,1.325,0.4692,4.56,nan,nan,0.1677,0.0279,0.0279,18892.9453,2.377,1.253,1.57,444.516,1.0,1.0,1.0,-1294.0121,153.2434,69.882,0.0279,0.0
1357.524,5893.2368,5893236.5,nan,9.541,9.541,123.6633,0.0,nan,96.0115,1.333,1.416,0.4508,4.564,nan,nan,0.1583,0.0179,0.0179,19334.7656,2.391,1.333,1.7769,444.2,1.0,1.0,1.0,-1294.1641,153.2516,70.212,0.0179,0.0
1357.6761,5837.9551,5837955.0,nan,9.516,9.516,125.1475,0.0,nan,96.464,1.407,1.496,0.4516,4.582,nan,nan,0.1527,0.0104,0.0104,19153.3965,2.397,1.407,1.9796,443.677,1.0,1.0,1.0,-1294.316,153.2598,71.173,0.0104,0.0
1357.8281,5737.3384,5737338.5,nan,9.575,9.575,126.8641,0.0,nan,96.9617,1.431,1.513,0.4613,4.6,nan,nan,0.1542,0.0106,0.0106,18823.2891,2.388,1.431,2.0478,443.291,1.0,1.0,1.0,-1294.468,153.268,71.816,0.0106,0.0
1357.98,5628.3452,5628345.0,nan,9.73,9.73,128.2919,0.0,nan,97.0364,1.392,1.457,0.4737,4.612,nan,nan,0.1621,0.0189,0.0189,18465.6992,2.369,1.392,1.9377,443.139,1.0,1.0,1.0,-1294.6201,153.2762,71.597,0.0189,0.0
1358.132,5505.4019,5505402.0,nan,9.907,9.907,130.1603,0.0,nan,96.203,1.346,1.396,0.4917,4.62,nan,nan,0.1712,0.0298,0.0298,18062.3418,2.351,1.346,1.8117,443.028,1.0,1.0,1.0,-1294.7721,153.2844,70.704,0.0298,0.0
1358.284,5503.0098,5503009.5,nan,10.011,10.011,129.8292,0.0,nan,94.8805,1.326,1.371,0.498,4.63,nan,nan,0.1769,0.038,0.038,18054.4941,2.344,1.326,1.7583,442.911,1.0,1.0,1.0,-1294.9241,153.2926,69.469,0.038,0.0
1358.4361,5527.71,5527710.0,nan,10.032,10.032,129.1388,0.0,nan,94.4301,1.316,1.362,0.4999,4.641,nan,nan,0.1803,0.0437,0.0437,18135.5312,2.342,1.316,1.7319,442.873,1.0,1.0,1.0,-1295.076,153.3008,68.247,0.0437,0.0
1358.5881,5499.4917,5499492.0,nan,10.008,10.008,129.746,0.0,nan,94.534,1.299,1.352,0.5182,4.647,nan,nan,0.1842,0.0505,0.0505,18042.9512,2.341,1.299,1.6874,442.902,1.0,1.0,1.0,-1295.228,153.309,66.84,0.0505,0.0
1358.7401,5527.4624,5527462.5,nan,9.964,9.964,129.4754,0.0,nan,93.9653,1.287,1.349,0.5442,4.653,nan,nan,0.1864,0.0553,0.0553,18134.7188,2.348,1.287,1.6564,442.998,1.0,1.0,1.0,-1295.38,153.3172,65.582,0.0553,0.0
1358.892,5654.5039,5654504.0,nan,9.92,9.92,127.5367,0.0,nan,93.5131,1.296,1.369,0.5489,4.67,nan,nan,0.1826,0.0527,0.0527,18551.5215,2.366,1.296,1.6796,443.109,1.0,1.0,1.0,-1295.5321,153.3254,64.969,0.0527,0.0
1359.044,5811.2275,5811227.5,nan,9.853,9.853,125.1986,0.0,nan,94.7215,1.332,1.415,0.5411,4.705,nan,nan,0.1757,0.0463,0.0463,19065.707,2.387,1.332,1.7742,443.082,1.0,1.0,1.0,-1295.6841,153.3336,64.685,0.0463,0.0
1359.1961,5885.1943,5885194.5,nan,9.738,9.738,124.3502,0.0,nan,96.1668,1.385,1.469,0.5485,4.752,nan,nan,0.1735,0.0443,0.0443,19308.3809,2.401,1.385,1.9182,442.886,1.0,1.0,1.0,-1295.8361,153.3418,64.595,0.0443,0.0
1359.3481,5852.5381,5852538.0,nan,9.633,9.633,125.044,0.0,nan,95.9982,1.418,1.491,0.573,4.758,nan,nan,0.1801,0.0514,0.0514,19201.2402,2.401,1.418,2.0107,442.686,1.0,1.0,1.0,-1295.988,153.35,64.383,0.0514,0.0
1359.5001,5755.2139,5755213.5,nan,9.628,9.628,126.4701,0.0,nan,94.3237,1.398,1.452,0.5971,4.657,nan,nan,0.1892,0.0607,0.0607,18881.9336,2.388,1.398,1.9544,442.653,1.0,1.0,1.0,-1296.14,153.3582,64.249,0.0607,0.0
1359.652,5660.6162,5660616.0,nan,9.711,9.711,127.6682,0.0,nan,92.5683,1.353,1.391,0.5931,4.528,nan,nan,0.1928,0.0648,0.0648,18571.5742,2.371,1.353,1.8306,442.745,1.0,1.0,1.0,-1296.2921,153.3664,63.966,0.0648,0.0
1359.804,5661.8569,5661857.0,nan,9.76,9.76,126.8327,0.0,nan,91.6756,1.335,1.368,0.5606,4.512,nan,nan,0.1926,0.068,0.068,18575.6465,2.356,1.335,1.7822,442.799,1.0,1.0,1.0,-1296.4441,153.3746,62.301,0.068,0.0
1359.9561,5699.7764,5699776.5,nan,9.698,9.698,125.5611,0.0,nan,91.6065,1.352,1.389,0.5341,4.663,nan,nan,0.1922,0.0711,0.0711,18700.0547,2.348,1.352,1.8279,442.778,1.0,1.0,1.0,-1296.5961,153.3828,60.553,0.0711,0.0
1360.1081,5697.1191,5697119.0,nan,9.587,9.587,125.5662,0.0,nan,91.4362,1.374,1.421,0.5349,4.911,nan,nan,0.1922,0.0715,0.0715,18691.3359,2.347,1.374,1.8879,442.776,1.0,1.0,1.0,-1296.748,153.391,60.36,0.0715,0.0
1360.2601,5669.0039,5669004.0,nan,9.531,9.531,126.3502,0.0,nan,90.3998,1.374,1.431,0.5407,5.106,nan,nan,0.1923,0.0706,0.0706,18599.0938,2.35,1.374,1.8879,442.794,1.0,1.0,1.0,-1296.9,153.3992,60.833,0.0706,0.0
1360.412,5641.9736,5641974.0,nan,9.525,9.525,127.1176,0.0,nan,89.7697,1.369,1.434,0.5283,5.181,nan,nan,0.1913,0.0688,0.0688,18510.4121,2.353,1.369,1.8742,442.795,1.0,1.0,1.0,-1297.052,153.4074,61.243,0.0688,0.0
1360.564,5665.0181,5665018.0,nan,9.499,9.499,126.7082,0.0,nan,89.9946,1.391,1.466,0.5084,5.223,nan,nan,0.1884,0.0656,0.0656,18586.0176,2.355,1.391,1.9349,442.753,1.0,1.0,1.0,-1297.204,153.4156,61.426,0.0656,0.0
1360.716,5743.9985,5743998.5,nan,9.43,9.43,125.2843,0.0,nan,90.0171,1.446,1.533,0.5039,5.252,nan,nan,0.1838,0.0627,0.0627,18845.1406,2.361,1.446,2.0909,442.674,1.0,1.0,1.0,-1297.3561,153.4238,60.538,0.0627,0.0
1360.8681,5878.29,5878290.0,nan,9.351,9.351,123.0443,0.0,nan,90.0633,1.521,1.619,0.501,5.271,nan,nan,0.1771,0.0589,0.0589,19285.7285,2.373,1.521,2.3134,442.52,1.0,1.0,1.0,-1297.5081,153.432,59.074,0.0589,0.0
1361.0201,6025.7041,6025704.0,nan,9.297,9.297,120.7929,0.0,nan,91.0608,1.609,1.717,0.4895,5.269,nan,nan,0.1699,0.0544,0.0544,19769.3711,2.388,1.609,2.5889,442.21,1.0,1.0,1.0,-1297.66,153.4402,57.729,0.0544,0.0
1361.172,6161.3892,6161389.0,nan,9.283,9.283,119.0233,0.0,nan,91.5486,1.712,1.824,0.482,5.373,nan,nan,0.1637,0.0507,0.0507,20214.5312,2.406,1.712,2.9309,441.766,1.0,1.0,1.0,-1297.812,153.4484,56.512,0.0507,0.0
1361.324,6199.855,6199855.0,nan,9.303,9.303,118.7273,0.0,nan,90.5138,1.787,1.882,0.4779,5.546,nan,nan,0.1605,0.0479,0.0479,20340.7324,2.415,1.787,3.1934,441.341,1.0,1.0,1.0,-1297.964,153.4566,56.32,0.0479,0.0
1361.476,6005.9268,6005927.0,nan,9.341,9.341,121.5459,0.0,nan,88.3838,1.733,1.784,0.4738,5.342,nan,nan,0.1657,0.0503,0.0503,19704.4844,2.395,1.733,3.0033,441.015,1.0,1.0,1.0,-1298.1161,153.4648,57.664,0.0503,0.0
1361.6281,5690.4717,5690471.5,nan,9.443,9.443,126.0343,0.0,nan,85.9467,1.53,1.54,0.4938,4.804,nan,nan,0.1791,0.0593,0.0593,18669.5254,2.353,1.53,2.3409,440.869,1.0,1.0,1.0,-1298.2681,153.473,59.897,0.0593,0.0
1361.7801,5496.0112,5496011.5,nan,9.63,9.63,129.8836,0.0,nan,85.062,1.325,1.317,0.5302,4.464,nan,nan,0.1899,0.0644,0.0644,18031.5332,2.342,1.325,1.7556,441.047,1.0,1.0,1.0,-1298.42,153.4812,62.75,0.0644,0.0
1361.932,5427.083,5427083.0,nan,9.818,9.818,130.6908,0.0,nan,86.6774,1.241,1.232,0.5362,4.553,nan,nan,0.1931,0.0633,0.0633,17805.3906,2.327,1.241,1.5401,441.515,1.0,1.0,1.0,-1298.572,153.4893,64.899,0.0633,0.0
1362.084,5560.7559,5560756.0,nan,9.898,9.898,127.878,0.0,nan,88.4533,1.288,1.29,0.5067,4.912,nan,nan,0.1897,0.0602,0.0602,18243.9492,2.333,1.288,1.6589,441.983,1.0,1.0,1.0,-1298.7241,153.4976,64.738,0.0602,0.0
1362.236,5789.4453,5789445.0,nan,9.841,9.841,124.6694,0.0,nan,89.65,1.419,1.447,0.4862,5.228,nan,nan,0.1784,0.0509,0.0509,18994.2422,2.368,1.419,2.0136,442.228,1.0,1.0,1.0,-1298.8761,153.5058,63.774,0.0509,0.0
1362.3881,5936.9263,5936926.5,nan,9.698,9.698,123.1126,0.0,nan,91.8075,1.525,1.587,0.4813,5.316,nan,nan,0.1663,0.0391,0.0391,19478.1055,2.398,1.525,2.3256,442.254,1.0,1.0,1.0,-1299.0281,153.5139,63.644,0.0391,0.0
1362.5401,5920.7349,5920735.0,nan,9.568,9.568,123.6552,0.0,nan,93.7505,1.529,1.608,0.4874,5.308,nan,nan,0.1642,0.0375,0.0375,19424.9824,2.402,1.529,2.3378,442.209,1.0,1.0,1.0,-1299.1801,153.5222,63.352,0.0375,0.0
1362.6921,5822.085,5822084.5,nan,9.524,9.524,125.1745,0.0,nan,93.5788,1.482,1.557,0.5111,5.319,nan,nan,0.1716,0.0462,0.0462,19101.3281,2.391,1.482,2.1963,442.204,1.0,1.0,1.0,-1299.332,153.5303,62.703,0.0462,0.0
1362.844,5757.2886,5757288.5,nan,9.528,9.528,126.2127,0.0,nan,92.5249,1.464,1.528,0.5438,5.334,nan,nan,0.1802,0.0537,0.0537,18888.7422,2.384,1.464,2.1433,442.215,1.0,1.0,1.0,-1299.484,153.5385,63.278,0.0537,0.0
1362.996,5685.2388,5685238.5,nan,9.514,9.514,127.8123,0.0,nan,92.5284,1.474,1.53,0.5563,5.349,nan,nan,0.1821,0.0518,0.0518,18652.3574,2.384,1.474,2.1727,442.175,1.0,1.0,1.0,-1299.636,153.5468,65.138,0.0518,0.0
1363.1481,5647.9824,5647982.0,nan,9.523,9.523,129.0331,0.0,nan,93.399,1.468,1.525,0.545,5.45,nan,nan,0.1777,0.0441,0.0441,18530.125,2.391,1.468,2.155,442.077,1.0,1.0,1.0,-1299.7881,153.555,66.801,0.0441,0.0
1363.3001,5660.7051,5660705.0,nan,9.594,9.594,129.0662,0.0,nan,94.1863,1.452,1.52,0.5349,5.576,nan,nan,0.1727,0.0384,0.0384,18571.8672,2.397,1.452,2.1083,441.967,1.0,1.0,1.0,-1299.9401,153.5631,67.17,0.0384,0.0
1363.4521,5685.0571,5685057.0,nan,9.603,9.603,128.7278,0.0,nan,94.2233,1.475,1.565,0.5242,5.559,nan,nan,0.1695,0.0377,0.0377,18651.7617,2.401,1.475,2.1756,441.813,1.0,1.0,1.0,-1300.092,153.5714,65.913,0.0377,0.0
1363.604,5776.9316,5776931.5,nan,9.467,9.467,126.8916,0.0,nan,92.7696,1.534,1.656,0.5133,5.471,nan,nan,0.1696,0.0426,0.0426,18953.1875,2.405,1.534,2.3532,441.494,1.0,1.0,1.0,-1300.244,153.5796,63.491,0.0426,0.0
1363.756,5913.5312,5913531.0,nan,9.282,9.282,124.3728,0.0,nan,90.8818,1.58,1.733,0.5201,5.556,nan,nan,0.1733,0.0507,0.0507,19401.3496,2.413,1.58,2.4964,441.066,1.0,1.0,1.0,-1300.3961,153.5877,61.338,0.0507,0.0
1363.9081,5982.7729,5982773.0,nan,9.145,9.145,123.239,0.0,nan,90.3846,1.596,1.772,0.5411,5.797,nan,nan,0.179,0.0585,0.0585,19628.5195,2.419,1.596,2.5472,440.865,1.0,1.0,1.0,-1300.5481,153.5959,60.229,0.0585,0.0
1364.0601,5990.7681,5990768.0,nan,9.059,9.059,122.9728,0.0,nan,90.9938,1.577,1.768,0.5508,5.892,nan,nan,0.1835,0.0659,0.0659,19654.75,2.417,1.577,2.4869,441.006,1.0,1.0,1.0,-1300.7001,153.6041,58.782,0.0659,0.0
1364.2121,6169.6792,6169679.0,nan,9.024,9.024,119.7526,0.0,nan,90.7501,1.525,1.722,0.5304,5.958,nan,nan,0.1804,0.0684,0.0684,20241.7285,2.424,1.525,2.3256,441.271,1.0,1.0,1.0,-1300.8521,153.6123,55.995,0.0684,0.0
1364.364,6667.6187,6667618.5,nan,9.019,9.019,113.1408,0.0,nan,89.0323,1.484,1.686,0.4972,6.139,nan,nan,0.1641,0.0563,0.0563,21875.3887,2.475,1.484,2.2023,441.649,1.0,1.0,1.0,-1301.004,153.6205,53.877,0.0563,0.0
1364.516,7090.9912,7090991.0,nan,9.035,9.035,109.6955,0.0,nan,85.9785,1.481,1.682,0.4764,6.054,nan,nan,0.1441,0.0359,0.0359,23264.4062,2.552,1.481,2.1934,442.27,1.0,1.0,1.0,-1301.156,153.6287,54.107,0.0359,0.0
