DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,CALI_1,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI_MODELLING,TDVSS,ZCOR,RHOB_1,ZLT
1254.6332,4454.5,4454500.0,nan,0.2159,8.8551,9.1551,0.5271,147.1689,nan,nan,79.3514,0.9282,0.894,0.8674,1254.6332,0.5271,4.4194,nan,14614.501,2.1508,0.8674,0.7524,195.5119,nan,-1173.9132,0.0695,2.1508,nan
1254.7856,4421.9497,4421950.0,nan,0.2159,8.7757,9.0757,0.5472,147.9627,nan,nan,78.1103,0.945,0.8916,0.8526,1254.7856,0.5472,4.3791,nan,14507.71,2.1466,0.8526,0.7269,194.9053,nan,-1174.0657,0.0439,2.1466,nan
1254.938,4397.6597,4397659.5,nan,0.2159,8.6957,8.9957,0.541,148.3849,nan,nan,77.2738,0.97,0.8919,0.8403,1254.938,0.541,4.5324,nan,14428.0166,2.1409,0.8403,0.7061,194.4955,nan,-1174.218,0.0385,2.1409,nan
1255.0904,4384.1221,4384122.5,nan,0.2159,8.6053,8.9053,0.5103,148.4051,nan,nan,75.974,0.9714,0.8687,0.8083,1255.0905,0.5103,4.5759,nan,14383.6035,2.1346,0.8083,0.6533,194.3304,nan,-1174.3704,0.0498,2.1346,nan
1255.2428,4413.6055,4413605.5,nan,0.2159,8.5358,8.8358,0.4961,147.4621,nan,nan,74.1665,0.9407,0.8201,0.757,1255.2428,0.4961,4.588,nan,14480.332,2.1353,0.757,0.573,194.3186,nan,-1174.5228,0.0594,2.1353,nan
1255.3952,4493.5938,4493593.5,nan,0.2159,8.5058,8.8058,0.5133,145.6308,nan,nan,73.0815,0.8987,0.7677,0.7053,1255.3953,0.5133,4.6066,nan,14742.7607,2.147,0.7053,0.4974,194.2743,nan,-1174.6752,0.0609,2.147,nan
1255.5476,4599.0049,4599005.0,nan,0.2159,8.512,8.812,0.5512,143.4063,nan,nan,72.4427,0.8597,0.7245,0.6639,1255.5476,0.5512,4.5807,nan,15088.5986,2.1638,0.6639,0.4408,194.2283,nan,-1174.8276,0.0562,2.1638,nan
1255.7,4717.6484,4717648.5,nan,0.2159,8.5788,8.8788,0.5809,140.7237,nan,nan,72.7628,0.8293,0.6946,0.6357,1255.7001,0.5809,4.548,nan,15477.8496,2.1781,0.6357,0.4041,194.2863,nan,-1174.98,0.0523,2.1781,nan
1255.8524,4827.0459,4827046.0,nan,0.2159,8.6924,8.9924,0.5805,138.4563,nan,nan,73.642,0.8174,0.684,0.625,1255.8524,0.5805,4.5399,nan,15836.7656,2.1927,0.625,0.3906,194.4083,nan,-1175.1324,0.0485,2.1927,nan
1256.0048,4915.4121,4915412.0,nan,0.2159,8.7796,9.0796,0.5646,137.2384,nan,nan,72.8128,0.8315,0.6967,0.6349,1256.0048,0.5646,4.5393,nan,16126.6807,2.2132,0.6349,0.4031,194.4944,nan,-1175.2848,0.0417,2.2132,nan
1256.1572,4994.6606,4994661.0,nan,0.2159,8.7877,9.0877,0.5433,136.318,nan,nan,71.3218,0.8641,0.7269,0.6601,1256.1572,0.5433,4.5385,nan,16386.6816,2.2338,0.6601,0.4357,194.5288,nan,-1175.4373,0.0374,2.2338,nan
1256.3096,5007.8325,5007832.5,nan,0.2159,8.7262,9.0262,0.5228,136.6168,nan,nan,71.9993,0.8974,0.7616,0.6895,1256.3096,0.5228,4.5378,nan,16429.8965,2.2446,0.6895,0.4754,194.5047,nan,-1175.5896,0.0388,2.2446,nan
1256.462,4982.231,4982231.0,nan,0.2159,8.6377,8.9377,0.5175,137.4106,nan,nan,73.7258,0.9195,0.7907,0.715,1256.462,0.5175,4.5294,nan,16345.9023,2.2461,0.715,0.5112,194.4308,nan,-1175.7421,0.0402,2.2461,nan
1256.6144,4967.959,4967959.0,nan,0.2159,8.5775,8.8775,0.5246,137.6765,nan,nan,73.4779,0.9308,0.8127,0.735,1256.6144,0.5246,4.5243,nan,16299.0781,2.244,0.735,0.5402,194.4176,nan,-1175.8944,0.0448,2.244,nan
1256.7668,4936.9312,4936931.0,nan,0.2159,8.5635,8.8635,0.5176,138.2763,nan,nan,71.8428,0.9364,0.8297,0.7511,1256.7668,0.5176,4.5389,nan,16197.2803,2.2397,0.7511,0.5642,194.5044,nan,-1176.0469,0.055,2.2397,nan
1256.9192,4910.605,4910605.0,nan,0.2159,8.566,8.866,0.4917,138.7507,nan,nan,71.2138,0.9398,0.8436,0.7646,1256.9192,0.4917,4.5453,nan,16110.9092,2.2354,0.7646,0.5846,194.5752,nan,-1176.1992,0.0597,2.2354,nan
1257.0716,4895.6943,4895694.5,nan,0.2159,8.5686,8.8686,0.4739,139.2916,nan,nan,71.6893,0.9429,0.8553,0.7764,1257.0717,0.4739,4.52,nan,16061.9893,2.2373,0.7764,0.6028,194.5777,nan,-1176.3516,0.0553,2.2373,nan
1257.224,4861.9238,4861923.5,nan,0.2159,8.5969,8.8969,0.4895,140.6415,nan,nan,71.8886,0.9472,0.8663,0.7875,1257.224,0.4895,4.5819,nan,15951.1934,2.2434,0.7875,0.6202,194.6012,nan,-1176.504,0.0487,2.2434,nan
1257.3764,4824.9619,4824962.0,nan,0.2159,8.6634,8.9634,0.5316,141.7884,nan,nan,71.5204,0.9515,0.8753,0.7969,1257.3765,0.5316,4.7607,nan,15829.9277,2.2445,0.7969,0.635,194.6758,nan,-1176.6564,0.0435,2.2445,nan
1257.5288,4795.0264,4795026.5,nan,0.2159,8.7296,9.0296,0.5551,142.3939,nan,nan,71.7668,0.9537,0.8806,0.8033,1257.5288,0.5551,4.8372,nan,15731.7139,2.2401,0.8033,0.6453,194.7539,nan,-1176.8088,0.0417,2.2401,nan
1257.6812,4739.3877,4739388.0,nan,0.2159,8.7621,9.0621,0.5307,143.9112,nan,nan,73.5602,0.9534,0.8817,0.8064,1257.6813,0.5307,4.7634,nan,15549.1729,2.2377,0.8064,0.6503,194.8426,nan,-1176.9612,0.0488,2.2377,nan
1257.8336,4635.8745,4635874.5,nan,0.2159,8.7686,9.0686,0.4837,147.164,nan,nan,75.1357,0.9488,0.8773,0.8055,1257.8336,0.4837,4.663,nan,15209.5625,2.2383,0.8055,0.6488,194.948,nan,-1177.1136,0.0617,2.2383,nan
1257.986,4524.7036,4524703.5,nan,0.2159,8.7657,9.0657,0.4522,150.8,nan,nan,74.8845,0.9353,0.8638,0.7977,1257.986,0.4522,4.619,nan,14844.8271,2.2386,0.7977,0.6363,195.0425,nan,-1177.266,0.0685,2.2386,nan
1258.1384,4535.0557,4535055.5,nan,0.2159,8.7619,9.0618,0.4438,150.5902,nan,nan,73.4676,0.9096,0.8398,0.7815,1258.1384,0.4438,4.5893,nan,14878.791,2.2406,0.7815,0.6107,195.0979,nan,-1177.4185,0.0682,2.2406,nan
1258.2908,4644.4844,4644484.5,nan,0.2159,8.7604,9.0604,0.4579,147.0815,nan,nan,73.2952,0.867,0.8018,0.7532,1258.2908,0.4579,4.5011,nan,15237.8105,2.2412,0.7532,0.5673,195.1569,nan,-1177.5708,0.0676,2.2412,nan
1258.4432,4703.1904,4703190.5,nan,0.2159,8.7621,9.0621,0.497,144.6105,nan,nan,74.7258,0.7921,0.7358,0.6996,1258.4432,0.497,4.4491,nan,15430.4141,2.2314,0.6996,0.4894,195.2746,nan,-1177.7233,0.0657,2.2314,nan
1258.5956,4717.8877,4717887.5,nan,0.2159,8.7632,9.0632,0.5469,143.0488,nan,nan,75.789,0.6658,0.6249,0.6025,1258.5956,0.5469,4.6878,nan,15478.6338,2.2142,0.6025,0.363,195.474,nan,-1177.8756,0.0627,2.2142,nan
1258.748,4665.478,4665478.0,nan,0.2159,8.7468,9.0468,0.576,143.9175,nan,nan,74.9788,0.5114,0.4866,0.4753,1258.748,0.576,5.3296,nan,15306.6865,2.2029,0.4753,0.2259,195.7533,nan,-1178.0281,0.0625,2.2029,nan
1258.9004,4626.9966,4626997.0,nan,0.2159,8.7048,9.0048,0.5791,145.4899,nan,nan,73.082,0.3961,0.3812,0.3759,1258.9004,0.5791,5.9851,nan,15180.4355,2.2086,0.3759,0.1413,196.0337,nan,-1178.1804,0.05,2.2086,nan
1259.0528,4727.8281,4727828.0,nan,0.2159,8.6674,8.9674,0.5876,143.9794,nan,nan,71.2239,0.3577,0.346,0.3429,1259.0529,0.5876,6.0277,nan,15511.2461,2.2333,0.3429,0.1176,196.1886,nan,-1178.3328,0.0283,2.2333,nan
1259.2052,4919.6201,4919620.5,nan,0.2159,8.668,8.968,0.6001,140.4047,nan,nan,69.6786,0.3957,0.3819,0.3792,1259.2052,0.6001,5.607,nan,16140.4863,2.2662,0.3792,0.1438,196.2078,nan,-1178.4852,0.034,2.2662,nan
1259.3576,5049.0884,5049088.5,nan,0.2159,8.6915,8.9915,0.584,138.7845,nan,nan,69.258,0.5121,0.4917,0.4889,1259.3577,0.584,5.4257,nan,16565.25,2.299,0.4889,0.239,196.0843,nan,-1178.6376,0.065,2.299,nan
1259.51,5147.4492,5147449.0,nan,0.2159,8.6898,8.9898,0.5535,138.4004,nan,nan,69.2953,0.6572,0.6318,0.6295,1259.51,0.5535,5.6301,nan,16887.957,2.3373,0.6295,0.3963,195.7232,nan,-1178.79,0.0765,2.3373,nan
1259.6624,5315.0391,5315039.0,nan,0.2159,8.6391,8.9391,0.54,136.5081,nan,nan,68.7117,0.7621,0.7407,0.7398,1259.6625,0.54,5.9065,nan,17437.793,2.3804,0.7398,0.5473,195.1629,nan,-1178.9424,0.0538,2.3804,nan
1259.8148,5275.9272,5275927.0,nan,0.2159,8.5723,8.8723,0.5316,139.5132,nan,nan,67.4539,0.8494,0.8399,0.841,1259.8148,0.5316,6.1122,nan,17309.4727,2.4149,0.841,0.7073,194.5618,nan,-1179.0948,0.0341,2.4149,nan
1259.9672,5228.5605,5228560.5,nan,0.2159,8.5313,8.8313,0.5122,141.669,nan,nan,66.2096,1.0037,1.0102,1.013,1259.9672,0.5122,6.3164,nan,17154.0703,2.4302,1.013,1.0262,193.935,nan,-1179.2472,0.0302,2.4302,nan
1260.1196,5262.8936,5262893.5,nan,0.2159,8.519,8.819,0.5042,139.6676,nan,nan,65.3101,1.2457,1.2713,1.2764,1260.1196,0.5042,6.5494,nan,17266.7109,2.4116,1.2764,1.6292,193.2586,nan,-1179.3997,0.0391,2.4116,nan
1260.272,5154.2012,5154201.0,nan,0.2159,8.5157,8.8157,0.528,139.4373,nan,nan,65.6279,1.4314,1.4692,1.4755,1260.272,0.528,6.8106,nan,16910.1094,2.3579,1.4755,2.1771,192.7055,nan,-1179.552,0.0568,2.3579,nan
1260.4244,5246.1655,5246165.5,nan,0.2159,8.5169,8.8169,0.5688,133.9602,nan,nan,67.1719,1.4364,1.4696,1.478,1260.4244,0.5688,7.0576,nan,17211.8281,2.3057,1.478,2.1845,192.4743,nan,-1179.7045,0.0666,2.3057,nan
1260.5768,5517.9258,5517926.0,nan,0.2159,8.5145,8.8145,0.5806,125.8325,nan,nan,68.3198,1.4093,1.4295,1.4403,1260.5768,0.5806,7.1755,nan,18103.4316,2.278,1.4403,2.0745,192.4635,nan,-1179.8568,0.0583,2.278,nan
1260.7292,5604.0386,5604038.5,nan,0.2159,8.5052,8.8052,0.5551,123.0015,nan,nan,67.4594,1.4428,1.4506,1.4652,1260.7292,0.5551,7.1807,nan,18385.9531,2.2615,1.4652,2.1468,192.3369,nan,-1180.0092,0.0657,2.2615,nan
1260.8816,5565.8887,5565889.0,nan,0.2159,8.5114,8.8114,0.5392,123.0834,nan,nan,65.803,1.4336,1.4325,1.4512,1260.8816,0.5392,7.1651,nan,18260.791,2.2476,1.4512,2.106,192.1102,nan,-1180.1616,0.0784,2.2476,nan
1261.034,5413.8906,5413890.5,nan,0.2159,8.5578,8.8578,0.5432,126.2125,nan,nan,64.938,1.3422,1.338,1.36,1261.0341,0.5432,7.1389,nan,17762.1074,2.2418,1.36,1.8496,192.1949,nan,-1180.314,0.0601,2.2418,nan
1261.1864,5172.8218,5172821.5,nan,0.2159,8.6219,8.9219,0.5429,131.6171,nan,nan,64.7512,1.2301,1.227,1.25,1261.1864,0.5429,6.9735,nan,16971.1992,2.2337,1.25,1.5625,192.6974,nan,-1180.4664,0.0375,2.2337,nan
1261.3388,5026.9927,5026993.0,nan,0.2159,8.6663,8.9663,0.5281,134.2953,nan,nan,66.0199,1.1228,1.1216,1.1437,1261.3389,0.5281,6.7358,nan,16492.7578,2.2149,1.1437,1.308,193.2502,nan,-1180.6188,0.051,2.2149,nan
1261.4912,5017.8945,5017894.5,nan,0.2159,8.6959,8.9959,0.5027,133.9496,nan,nan,68.8266,1.0369,1.0374,1.0572,1261.4912,0.5027,6.3852,nan,16462.9082,2.2052,1.0572,1.1177,193.59,nan,-1180.7712,0.0833,2.2052,nan
1261.6436,5102.3623,5102362.0,nan,0.2159,8.7262,9.0262,0.4878,132.6222,nan,nan,70.3727,0.9987,0.9998,1.0169,1261.6437,0.4878,5.9044,nan,16740.0332,2.2201,1.0169,1.0341,193.7571,nan,-1180.9236,0.1102,2.2201,nan
1261.796,5231.3945,5231394.5,nan,0.2159,8.7584,9.0583,0.4835,131.8098,nan,nan,70.1994,1.0137,1.0143,1.0284,1261.796,0.4835,5.7519,nan,17163.3672,2.2623,1.0284,1.0576,193.7937,nan,-1181.076,0.1202,2.2623,nan
1261.9484,5347.7661,5347766.0,nan,0.2159,8.8228,9.1228,0.4805,133.1079,nan,nan,70.6751,1.0629,1.0627,1.0731,1261.9484,0.4805,5.8246,nan,17545.1641,2.3354,1.0731,1.1515,193.7546,nan,-1181.2284,0.1158,2.3354,nan
1262.1008,5532.168,5532168.0,nan,0.2159,8.936,9.236,0.4775,133.2936,nan,nan,70.699,1.1255,1.1247,1.1304,1262.1008,0.4775,5.8141,nan,18150.1582,2.4193,1.1304,1.2778,193.7214,nan,-1181.3809,0.0976,2.4193,nan
1262.2532,5629.084,5629084.0,nan,0.2159,9.033,9.333,0.4776,131.3669,nan,nan,68.4296,1.1911,1.1898,1.1902,1262.2532,0.4776,5.8364,nan,18468.123,2.4261,1.1902,1.4166,193.6607,nan,-1181.5332,0.0549,2.4261,nan
1262.4056,5478.4355,5478435.5,nan,0.2159,9.0391,9.3391,0.4762,130.2947,nan,nan,66.5785,1.2386,1.2363,1.2311,1262.4056,0.4762,5.7767,nan,17973.8691,2.3419,1.2311,1.5156,193.4964,nan,-1181.6857,0.0083,2.3419,nan
1262.558,5333.9443,5333944.5,nan,0.2159,8.9832,9.2832,0.4775,129.8242,nan,nan,68.4023,1.2319,1.2276,1.2178,1262.558,0.4775,5.7587,nan,17499.8184,2.2719,1.2178,1.483,193.2798,nan,-1181.838,0.0141,2.2719,nan
1262.7104,5291.7593,5291759.5,nan,0.2159,8.9219,9.2219,0.4832,130.1046,nan,nan,72.3736,1.1901,1.1828,1.1705,1262.7104,0.4832,6.1618,nan,17361.416,2.2588,1.1705,1.3701,193.1103,nan,-1181.9904,0.0424,2.2588,nan
1262.8628,5561.7227,5561723.0,nan,0.2159,8.8624,9.1623,0.4984,126.5405,nan,nan,72.9676,1.2177,1.206,1.191,1262.8628,0.4984,6.8045,nan,18247.1211,2.309,1.191,1.4185,192.9698,nan,-1182.1428,0.0486,2.309,nan
1263.0152,6182.2603,6182260.5,nan,0.2159,8.7962,9.0962,0.5106,118.1531,nan,nan,67.7267,1.399,1.3792,1.3584,1263.0153,0.5106,7.1336,nan,20283.0059,2.3965,1.3584,1.8453,192.662,nan,-1182.2952,0.0305,2.3965,nan
1263.1676,6591.4814,6591481.5,nan,0.2159,8.8083,9.1082,0.5008,113.7171,nan,nan,61.3951,1.6653,1.6323,1.603,1263.1676,0.5008,6.8259,nan,21625.5957,2.4592,1.603,2.5696,192.093,nan,-1182.4476,0.0318,2.4592,nan
1263.32,6687.2866,6687286.5,nan,0.2159,8.9141,9.2141,0.4818,112.2976,nan,nan,59.0298,1.7283,1.6942,1.665,1263.3201,0.4818,6.627,nan,21939.916,2.4638,1.665,2.7722,191.5742,nan,-1182.6,0.0464,2.4638,nan
1263.4724,6471.4062,6471406.5,nan,0.2159,8.9674,9.2674,0.4783,114.7438,nan,nan,60.0994,1.5739,1.5541,1.5326,1263.4724,0.4783,6.6242,nan,21231.6484,2.4362,1.5326,2.3489,191.4277,nan,-1182.7524,0.0303,2.4362,nan
1263.6248,6025.3613,6025361.5,nan,0.2159,8.9083,9.2083,0.4956,120.5418,nan,nan,61.8392,1.4017,1.3914,1.3777,1263.6248,0.4956,6.6364,nan,19768.2461,2.3829,1.3777,1.8981,191.6014,nan,-1182.9048,0.0082,2.3829,nan
1263.7772,5749.1353,5749135.5,nan,0.2159,8.864,9.164,0.5186,123.4387,nan,nan,63.0094,1.2146,1.2109,1.2024,1263.7772,0.5186,6.666,nan,18861.9922,2.3283,1.2024,1.4458,191.9337,nan,-1183.0573,0.043,2.3283,nan
1263.9296,5556.7383,5556738.5,nan,0.2159,8.8852,9.1852,0.531,125.8038,nan,nan,63.6025,1.0314,1.0308,1.0258,1263.9296,0.531,6.9218,nan,18230.7695,2.2935,1.0258,1.0523,192.3996,nan,-1183.2096,0.1174,2.2935,nan
1264.082,5402.1094,5402109.5,nan,0.2159,8.892,9.192,0.5258,128.5133,nan,nan,64.7272,0.9324,0.9329,0.9298,1264.082,0.5258,7.3567,nan,17723.457,2.2777,0.9298,0.8645,192.9355,nan,-1183.3621,0.1601,2.2777,nan
1264.2344,5345.0703,5345070.0,nan,0.2159,8.8779,9.1779,0.5161,130.0843,nan,nan,65.5582,0.9344,0.9351,0.9331,1264.2344,0.5161,7.6637,nan,17536.3203,2.2812,0.9331,0.8707,193.4138,nan,-1183.5144,0.1527,2.2812,nan
1264.3868,5357.9502,5357950.0,nan,0.2159,8.9057,9.2057,0.5103,129.3563,nan,nan,64.4441,0.9886,0.9901,0.9888,1264.3868,0.5103,7.8317,nan,17578.5762,2.2739,0.9888,0.9777,193.7501,nan,-1183.6669,0.1323,2.2739,nan
1264.5392,5229.5508,5229550.5,nan,0.2159,9.003,9.303,0.5202,129.2393,nan,nan,63.4392,0.9797,0.9826,0.9819,1264.5392,0.5202,7.9761,nan,17157.3184,2.2174,0.9819,0.9641,193.9946,nan,-1183.8192,0.1327,2.2174,nan
1264.6916,4990.2642,4990264.5,nan,0.2159,9.0845,9.3845,0.5483,131.4052,nan,nan,64.558,0.8874,0.8914,0.891,1264.6917,0.5483,8.0531,nan,16372.2588,2.1514,0.891,0.7939,194.207,nan,-1183.9716,0.1462,2.1514,nan
1264.844,4831.272,4831272.0,nan,0.2159,9.0735,9.3735,0.5659,135.1429,nan,nan,65.543,0.8165,0.8216,0.8216,1264.844,0.5659,8.0508,nan,15850.6299,2.1421,0.8216,0.675,194.3722,nan,-1184.124,0.1531,2.1421,nan
1264.9964,4841.4316,4841431.5,nan,0.2159,9.0211,9.3211,0.557,137.919,nan,nan,64.4946,0.8251,0.8309,0.8309,1264.9965,0.557,7.8339,nan,15883.9619,2.1907,0.8309,0.6904,194.4273,nan,-1184.2764,0.1482,2.1907,nan
1265.1488,5142.9287,5142928.5,nan,0.2159,9.0,9.3,0.5439,135.0313,nan,nan,63.6125,0.9069,0.9134,0.9132,1265.1488,0.5439,7.3694,nan,16873.125,2.2784,0.9132,0.8339,194.312,nan,-1184.4288,0.1149,2.2784,nan
1265.3012,5582.2515,5582251.5,nan,0.2159,8.9806,9.2806,0.5457,128.4121,nan,nan,64.7187,0.9952,1.0023,1.002,1265.3013,0.5457,6.619,nan,18314.4746,2.3518,1.002,1.004,194.0496,nan,-1184.5812,0.0609,2.3518,nan
1265.4536,5786.4736,5786473.5,nan,0.2159,8.9121,9.2121,0.5483,123.8432,nan,nan,67.3543,1.0018,1.0089,1.0086,1265.4536,0.5483,5.9485,nan,18984.4922,2.3511,1.0086,1.0173,193.8147,nan,-1184.7336,0.0252,2.3511,nan
1265.606,5544.165,5544165.0,nan,0.2159,8.8238,9.1238,0.5466,125.171,nan,nan,69.7418,0.9337,0.9409,0.9406,1265.606,0.5466,5.8709,nan,18189.5176,2.2768,0.9406,0.8847,193.7543,nan,-1184.886,0.0297,2.2768,nan
1265.7584,5340.9404,5340940.5,nan,0.2159,8.7768,9.0768,0.5507,127.4513,nan,nan,70.6057,0.8845,0.892,0.892,1265.7584,0.5507,6.0862,nan,17522.7715,2.2333,0.892,0.7957,193.838,nan,-1185.0385,0.0331,2.2333,nan
1265.9108,5480.9653,5480965.5,nan,0.2159,8.777,9.077,0.5634,125.6022,nan,nan,68.6441,0.9107,0.9185,0.9189,1265.9108,0.5634,6.2785,nan,17982.1699,2.2586,0.9189,0.8444,193.8959,nan,-1185.1908,-0.0252,2.2586,nan
1266.0632,5758.2856,5758286.0,nan,0.2159,8.8161,9.1161,0.5558,120.6965,nan,nan,64.0232,0.9972,1.0048,1.006,1266.0632,0.5558,6.3918,nan,18892.0137,2.2802,1.006,1.012,193.7492,nan,-1185.3433,-0.0795,2.2802,nan
1266.2156,5991.6001,5991600.0,nan,0.2159,8.8763,9.1763,0.5155,117.0445,nan,nan,60.1558,1.0376,1.0435,1.0458,1266.2156,0.5155,6.4085,nan,19657.4805,2.3008,1.0458,1.0937,193.3894,nan,-1185.4956,-0.0185,2.3008,nan
1266.368,6043.9292,6043929.0,nan,0.2159,8.8942,9.1942,0.4936,118.6636,nan,nan,60.6073,0.9773,0.9808,0.9841,1266.368,0.4936,6.4,nan,19829.1641,2.353,0.9841,0.9685,193.0737,nan,-1185.6481,0.1094,2.353,nan
1266.5204,5874.5571,5874557.5,nan,0.2159,8.8701,9.1701,0.5228,124.3107,nan,nan,63.75,0.9036,0.9053,0.9095,1266.5204,0.5228,6.376,nan,19273.4824,2.3959,0.9095,0.8272,192.9856,nan,-1185.8004,0.1566,2.3959,nan
1266.6728,5639.9434,5639943.5,nan,0.2159,8.8766,9.1766,0.5684,130.1844,nan,nan,65.3746,0.885,0.8855,0.8909,1266.6729,0.5684,6.2492,nan,18503.752,2.4089,0.8909,0.7937,193.0574,nan,-1185.9528,0.1137,2.4089,nan
1266.8252,5700.5737,5700574.0,nan,0.2159,8.9117,9.2117,0.5636,127.693,nan,nan,64.2662,0.9169,0.9164,0.9234,1266.8252,0.5636,6.0304,nan,18702.6699,2.3882,0.9234,0.8527,193.1397,nan,-1186.1052,0.0612,2.3882,nan
1266.9776,5936.1973,5936197.0,nan,0.2159,8.9303,9.2303,0.522,120.2472,nan,nan,62.1558,0.9613,0.9602,0.9689,1266.9777,0.522,6.0104,nan,19475.7129,2.3419,0.9689,0.9388,193.1727,nan,-1186.2576,0.0523,2.3419,nan
1267.13,6049.1509,6049151.0,nan,0.2159,8.9478,9.2478,0.4936,115.4825,nan,nan,60.3852,0.9881,0.987,0.9974,1267.13,0.4936,6.3582,nan,19846.2949,2.2919,0.9974,0.9948,193.1699,nan,-1186.41,0.0603,2.2919,nan
1267.2824,6143.9492,6143949.5,nan,0.2159,8.9945,9.2945,0.4698,112.133,nan,nan,58.4925,1.0083,1.0082,1.02,1267.2825,0.4698,6.8456,nan,20157.3145,2.2603,1.02,1.0404,193.179,nan,-1186.5624,0.0566,2.2603,nan
1267.4348,5807.2842,5807284.0,nan,0.2159,9.1212,9.4212,0.4272,116.487,nan,nan,56.7008,1.011,1.0124,1.0251,1267.4348,0.4272,7.0787,nan,19052.7695,2.2194,1.0251,1.0508,193.2415,nan,-1186.7148,0.0796,2.2194,nan
1267.5872,5242.9365,5242936.5,nan,0.2159,9.2868,9.5868,0.3955,126.6537,nan,nan,56.806,0.9543,0.9565,0.9689,1267.5872,0.3955,7.1314,nan,17201.2344,2.1786,0.9689,0.9388,193.365,nan,-1186.8672,0.1352,2.1786,nan
1267.7396,5010.7241,5010724.0,nan,0.2159,9.2984,9.5984,0.4114,132.2495,nan,nan,58.9256,0.8905,0.8918,0.9035,1267.7396,0.4114,7.2023,nan,16439.3828,2.1741,0.9035,0.8163,193.497,nan,-1187.0197,0.1711,2.1741,nan
1267.892,5202.4033,5202403.5,nan,0.2159,9.1255,9.4255,0.4533,130.6695,nan,nan,59.539,0.901,0.8998,0.9115,1267.892,0.4533,7.2713,nan,17068.252,2.2303,0.9115,0.8308,193.5596,nan,-1187.172,0.1349,2.2303,nan
1268.0444,5626.3271,5626327.0,nan,0.2159,9.0193,9.3193,0.476,123.5923,nan,nan,57.7943,0.9805,0.9754,0.9877,1268.0444,0.476,7.3398,nan,18459.0781,2.2814,0.9877,0.9756,193.567,nan,-1187.3245,0.0606,2.2814,nan
1268.1968,6110.6094,6110609.0,nan,0.2159,9.1078,9.4078,0.4737,112.3258,nan,nan,56.8179,1.0331,1.024,1.0364,1268.1968,0.4737,7.5157,nan,20047.9297,2.2519,1.0364,1.0741,193.5517,nan,-1187.4768,0.0398,2.2519,nan
1268.3492,6130.5293,6130529.0,nan,0.2159,9.2235,9.5235,0.4597,108.222,nan,nan,58.0383,1.0172,1.0064,1.0179,1268.3492,0.4597,7.6604,nan,20113.2852,2.1767,1.0179,1.0361,193.5231,nan,-1187.6293,0.0934,2.1767,nan
1268.5016,5628.1025,5628102.5,nan,0.2159,9.1952,9.4952,0.4541,114.9857,nan,nan,59.9616,0.9943,0.9838,0.9941,1268.5016,0.4541,7.6504,nan,18464.9043,2.1232,0.9941,0.9882,193.5135,nan,-1187.7816,0.136,2.1232,nan
1268.654,5312.251,5312251.0,nan,0.2159,9.0568,9.3568,0.4816,120.8413,nan,nan,62.2408,0.9877,0.9787,0.9879,1268.6541,0.4816,7.6374,nan,17428.6445,2.1061,0.9879,0.9759,193.5475,nan,-1187.934,0.1415,2.1061,nan
1268.8064,5166.8813,5166881.5,nan,0.2159,8.9581,9.2581,0.5355,125.9932,nan,nan,64.5626,0.9785,0.9707,0.9787,1268.8064,0.5355,7.4879,nan,16951.7109,2.1358,0.9787,0.9579,193.594,nan,-1188.0864,0.1357,2.1358,nan
1268.9588,5303.1816,5303181.5,nan,0.2159,8.9609,9.2609,0.576,126.2207,nan,nan,65.0892,0.963,0.9557,0.9622,1268.9589,0.576,7.0725,nan,17398.8906,2.1961,0.9622,0.9258,193.6919,nan,-1188.2388,0.1283,2.1961,nan
1269.1112,5525.5098,5525510.0,nan,0.2159,9.0028,9.3028,0.5809,123.9994,nan,nan,63.9479,0.9395,0.9313,0.9365,1269.1112,0.5809,6.7477,nan,18128.3125,2.2479,0.9365,0.877,193.8985,nan,-1188.3912,0.1166,2.2479,nan
1269.2636,5478.1221,5478122.0,nan,0.2159,9.0309,9.3309,0.555,126.2961,nan,nan,62.9538,0.9094,0.8997,0.9036,1269.2637,0.555,6.6337,nan,17972.8418,2.2699,0.9036,0.8165,194.199,nan,-1188.5436,0.1104,2.2699,nan
1269.416,5536.8809,5536881.0,nan,0.2159,9.0651,9.3651,0.5178,125.5999,nan,nan,62.8997,0.8987,0.8871,0.89,1269.416,0.5178,6.4886,nan,18165.6191,2.2816,0.89,0.7921,194.5116,nan,-1188.696,0.1238,2.2816,nan
1269.5684,5624.668,5624668.0,nan,0.2159,9.1231,9.4231,0.4934,124.4958,nan,nan,62.8225,0.9163,0.9028,0.905,1269.5684,0.4934,6.2951,nan,18453.6348,2.2974,0.905,0.819,194.751,nan,-1188.8484,0.1322,2.2974,nan
1269.7208,5634.7871,5634787.0,nan,0.2159,9.201,9.501,0.4995,125.0674,nan,nan,62.0232,0.9287,0.914,0.9156,1269.7208,0.4995,6.0596,nan,18486.834,2.3121,0.9156,0.8383,194.8493,nan,-1189.0009,0.1133,2.3121,nan
