DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,AZI1,CALI,CALI[DERIVED]1,DEVI,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1197.8636,4706.6147,4706615.0,nan,-639.25,14.0406,14.0406,-639.25,1.4652,144.3019,0.0,nan,53.7391,1.3519,1.3603,1197.8636,0.7575,-628.8635,nan,nan,0.015,0.015,15441.6494,2.2283,1.3516,1.3516,1.8269,1.0,1.0,1.0,-1116.5536,99.994,0.015,nan
1198.016,4694.1943,4694194.0,nan,-639.25,14.0702,14.0702,-639.25,1.4602,144.3052,0.0,nan,52.339,1.35,1.3566,1198.016,0.7404,-628.9493,nan,nan,0.015,0.015,15400.8994,2.2224,1.3505,1.3505,1.8239,1.0,1.0,1.0,-1116.7061,99.827,0.015,nan
1198.1684,4671.2681,4671268.0,nan,-639.25,13.9709,13.9709,-639.25,1.4695,144.9567,0.0,nan,50.7579,1.3544,1.3595,1198.1685,0.7083,-629.0352,nan,nan,0.015,0.015,15325.6816,2.2216,1.355,1.355,1.836,1.0,1.0,1.0,-1116.8584,98.029,0.015,nan
1198.3208,4675.0239,4675024.0,nan,-639.25,13.7989,13.7989,-639.25,1.4842,145.2692,0.0,nan,49.2152,1.3595,1.3624,1198.3208,0.6745,-629.121,nan,nan,0.0156,0.0156,15338.0049,2.2281,1.3594,1.3594,1.848,1.0,1.0,1.0,-1117.0109,92.467,0.0156,nan
1198.4732,4717.0454,4717045.5,nan,-639.25,13.7424,13.7424,-639.25,1.4958,144.4959,0.0,nan,47.8356,1.3587,1.3602,1198.4733,0.6481,-629.2068,nan,nan,0.0199,0.0199,15475.8711,2.2362,1.3581,1.3581,1.8443,1.0,1.0,1.0,-1117.1632,88.066,0.0199,nan
1198.6256,4790.4551,4790455.0,nan,-639.25,13.8387,13.8387,-639.25,1.4854,142.8549,0.0,nan,47.3173,1.3524,1.3552,1198.6256,0.6241,-629.2927,nan,nan,0.0267,0.0267,15716.7158,2.2452,1.3518,1.3518,1.8272,1.0,1.0,1.0,-1117.3157,83.98,0.0267,nan
1198.778,4873.6133,4873613.0,nan,-639.25,13.9453,13.9453,-639.25,1.4696,140.9677,0.0,nan,47.1897,1.3471,1.3534,1198.7781,0.5963,-629.3785,nan,nan,0.0345,0.0345,15989.5439,2.254,1.3474,1.3474,1.8154,1.0,1.0,1.0,-1117.468,79.307,0.0345,nan
1198.9304,4929.4351,4929435.0,nan,-639.25,13.9883,13.9883,-639.25,1.4585,139.466,0.0,nan,46.6782,1.3504,1.3598,1198.9304,0.5674,-629.4644,nan,nan,0.0424,0.0424,16172.6875,2.2555,1.3517,1.3517,1.827,1.0,1.0,1.0,-1117.6205,74.556,0.0424,nan
1199.0828,4933.2573,4933257.0,nan,-639.25,14.0057,14.0057,-639.25,1.4752,138.9366,0.0,nan,46.8549,1.3618,1.3717,1199.0829,0.5452,-629.5502,nan,nan,0.0483,0.0483,16185.2275,2.2487,1.3631,1.3631,1.8579,1.0,1.0,1.0,-1117.7728,71.033,0.0483,nan
1199.2352,4880.481,4880481.0,nan,-639.25,14.0514,14.0514,-639.25,1.4911,139.792,0.0,nan,47.7563,1.3728,1.3801,1199.2352,0.5365,-629.636,nan,nan,0.0502,0.0502,16012.0771,2.2384,1.3734,1.3734,1.8861,1.0,1.0,1.0,-1117.9253,69.863,0.0502,nan
1199.3876,4810.0688,4810068.5,nan,-639.25,14.1057,14.1057,-639.25,1.5035,141.4607,0.0,nan,48.2724,1.3772,1.3812,1199.3876,0.5444,-629.7219,nan,nan,0.0476,0.0476,15781.0654,2.2324,1.3771,1.3771,1.8964,1.0,1.0,1.0,-1118.0776,71.419,0.0476,nan
1199.54,4745.7427,4745742.5,nan,-639.25,14.141,14.141,-639.25,1.4987,143.2676,0.0,nan,49.1348,1.3764,1.3801,1199.54,0.5646,-629.8077,nan,nan,0.0418,0.0418,15570.0215,2.2307,1.3762,1.3762,1.8938,1.0,1.0,1.0,-1118.23,74.938,0.0418,nan
1199.6924,4694.3232,4694323.0,nan,-639.25,14.1666,14.1666,-639.25,1.4869,144.8213,0.0,nan,49.9955,1.3736,1.3794,1199.6924,0.5898,-629.8936,nan,nan,0.0347,0.0347,15401.3232,2.2304,1.3729,1.3729,1.8849,1.0,1.0,1.0,-1118.3824,79.171,0.0347,nan
1199.8448,4663.5249,4663524.5,nan,-639.25,14.1716,14.1716,-639.25,1.4866,145.9372,0.0,nan,50.0846,1.3675,1.3761,1199.8448,0.6127,-629.9794,nan,nan,0.0286,0.0286,15300.2783,2.2329,1.3667,1.3667,1.8678,1.0,1.0,1.0,-1118.5348,82.833,0.0286,nan
1199.9972,4652.4697,4652469.5,nan,-639.25,14.119,14.119,-639.25,1.4725,146.362,0.0,nan,50.597,1.3606,1.3715,1199.9972,0.6241,-630.0652,nan,nan,0.0259,0.0259,15264.0078,2.2341,1.3611,1.3611,1.8526,1.0,1.0,1.0,-1118.6873,84.481,0.0259,nan
1200.1496,4656.5425,4656542.5,nan,-639.25,14.0165,14.0165,-639.25,1.4509,146.0788,0.0,nan,51.1128,1.3664,1.379,1200.1497,0.6201,-630.1511,nan,nan,0.0273,0.0273,15277.3711,2.2317,1.3697,1.3697,1.8761,1.0,1.0,1.0,-1118.8396,83.628,0.0273,nan
1200.302,4672.1597,4672159.5,nan,-639.25,13.8735,13.8735,-639.25,1.463,145.3419,0.0,nan,50.8166,1.3975,1.4084,1200.302,0.6069,-630.2369,nan,nan,0.0309,0.0309,15328.6084,2.2279,1.4028,1.4028,1.9677,1.0,1.0,1.0,-1118.9921,81.444,0.0309,nan
1200.4544,4683.0669,4683067.0,nan,-639.25,13.7178,13.7178,-639.25,1.5384,144.6364,0.0,nan,51.0974,1.4453,1.4521,1200.4545,0.5958,-630.3227,nan,nan,0.0337,0.0337,15364.3926,2.2222,1.4485,1.4485,2.0981,1.0,1.0,1.0,-1119.1444,79.78,0.0337,nan
1200.6068,4671.9316,4671931.5,nan,-639.25,13.599,13.599,-639.25,1.6519,144.576,0.0,nan,52.2674,1.4727,1.4763,1200.6068,0.594,-630.4085,nan,nan,0.0339,0.0339,15327.8594,2.216,1.4712,1.4712,2.1643,1.0,1.0,1.0,-1119.2969,79.659,0.0339,nan
1200.7592,4640.9951,4640995.0,nan,-639.25,13.5355,13.5355,-639.25,1.6567,145.2304,0.0,nan,53.5422,1.4576,1.46,1200.7593,0.6007,-630.4944,nan,nan,0.0319,0.0319,15226.3613,2.2113,1.4546,1.4546,2.1157,1.0,1.0,1.0,-1119.4492,80.839,0.0319,nan
1200.9116,4600.0737,4600073.5,nan,-639.25,13.4964,13.4964,-639.25,1.5563,146.3275,0.0,nan,54.2108,1.4305,1.4346,1200.9116,0.6105,-630.5802,nan,nan,0.0294,0.0294,15092.1055,2.2084,1.4292,1.4292,2.0426,1.0,1.0,1.0,-1119.6017,82.369,0.0294,nan
1201.064,4564.8257,4564825.5,nan,-639.25,13.4684,13.4684,-639.25,1.5007,147.4661,0.0,nan,53.7823,1.4186,1.4248,1201.0641,0.6152,-630.666,nan,nan,0.0283,0.0283,14976.4619,2.2085,1.4182,1.4182,2.0112,1.0,1.0,1.0,-1119.754,83.016,0.0283,nan
1201.2164,4551.4585,4551458.5,nan,-639.25,13.4635,13.4635,-639.25,1.5076,148.155,0.0,nan,52.682,1.4146,1.423,1201.2164,0.6136,-630.7519,nan,nan,0.0288,0.0288,14932.6064,2.2123,1.4139,1.4139,1.9991,1.0,1.0,1.0,-1119.9065,82.717,0.0288,nan
1201.3688,4553.2163,4553216.0,nan,-639.25,13.4942,13.4942,-639.25,1.5268,148.2544,0.0,nan,50.842,1.4075,1.4146,1201.3688,0.612,-630.8377,nan,nan,0.0292,0.0292,14938.373,2.2147,1.406,1.406,1.9768,1.0,1.0,1.0,-1120.0588,82.485,0.0292,nan
1201.5212,4543.3784,4543378.5,nan,-639.25,13.5751,13.5751,-639.25,1.5187,148.4258,0.0,nan,49.6665,1.3928,1.395,1201.5212,0.6152,-630.9235,nan,nan,0.0283,0.0283,14906.0977,2.2125,1.3902,1.3902,1.9326,1.0,1.0,1.0,-1120.2112,83.026,0.0283,nan
1201.6736,4507.7163,4507716.0,nan,-639.25,13.774,13.774,-639.25,1.5074,149.31,0.0,nan,50.182,1.3679,1.3659,1201.6736,0.6209,-631.0094,nan,nan,0.0268,0.0268,14789.0947,2.2082,1.3647,1.3647,1.8625,1.0,1.0,1.0,-1120.3636,83.893,0.0268,nan
1201.826,4469.1538,4469154.0,nan,-639.25,13.9874,13.9874,-639.25,1.4694,150.5772,0.0,nan,50.4385,1.339,1.3367,1201.826,0.6232,-631.0952,nan,nan,0.0264,0.0264,14662.5791,2.2078,1.3366,1.3366,1.7865,1.0,1.0,1.0,-1120.516,84.156,0.0264,nan
1201.9784,4458.9619,4458962.0,nan,-639.25,14.0238,14.0238,-639.25,1.4315,151.5031,0.0,nan,49.3478,1.3177,1.3177,1201.9784,0.6209,-631.181,nan,nan,0.0271,0.0271,14629.1406,2.2164,1.3169,1.3169,1.7341,1.0,1.0,1.0,-1120.6685,83.743,0.0271,nan
1202.1308,4469.311,4469311.0,nan,-639.25,13.9649,13.9649,-639.25,1.4059,152.0695,0.0,nan,48.0531,1.3109,1.3126,1202.1309,0.6183,-631.2669,nan,nan,0.0276,0.0276,14663.0938,2.2298,1.3117,1.3117,1.7205,1.0,1.0,1.0,-1120.8208,83.426,0.0276,nan
1202.2832,4467.9985,4467998.5,nan,-639.25,13.9382,13.9382,-639.25,1.408,152.6081,0.0,nan,47.3921,1.3187,1.3204,1202.2832,0.6206,-631.3527,nan,nan,0.0267,0.0267,14658.7871,2.2371,1.3206,1.3206,1.744,1.0,1.0,1.0,-1120.9733,83.986,0.0267,nan
1202.4356,4460.8462,4460846.0,nan,-639.25,13.8898,13.8898,-639.25,1.4238,153.0421,0.0,nan,46.5224,1.3365,1.3374,1202.4357,0.6305,-631.4385,nan,nan,0.0237,0.0237,14635.3223,2.2398,1.3385,1.3385,1.7917,1.0,1.0,1.0,-1121.1256,85.756,0.0237,nan
1202.588,4467.2935,4467293.0,nan,-639.25,13.8428,13.8428,-639.25,1.4448,153.0798,0.0,nan,45.7553,1.3549,1.3574,1202.588,0.6451,-631.5244,nan,nan,0.0196,0.0196,14656.4736,2.2436,1.3563,1.3563,1.8395,1.0,1.0,1.0,-1121.2781,88.223,0.0196,nan
1202.7404,4477.8286,4477828.5,nan,-639.25,13.8445,13.8445,-639.25,1.4822,152.7264,0.0,nan,46.1384,1.3674,1.3729,1202.7405,0.6587,-631.6102,nan,nan,0.0161,0.0161,14691.0391,2.2437,1.3683,1.3683,1.8722,1.0,1.0,1.0,-1121.4304,90.487,0.0161,nan
1202.8928,4501.7998,4501800.0,nan,-639.25,13.8374,13.8374,-639.25,1.5039,151.92,0.0,nan,46.3245,1.3758,1.3831,1202.8928,0.6685,-631.696,nan,nan,0.015,0.015,14769.6846,2.2438,1.3766,1.3766,1.8949,1.0,1.0,1.0,-1121.5829,92.049,0.015,nan
1203.0452,4538.4966,4538496.5,nan,-639.25,13.829,13.829,-639.25,1.5292,150.6701,0.0,nan,45.7257,1.383,1.3921,1203.0453,0.6731,-631.7819,nan,nan,0.015,0.015,14890.0801,2.2435,1.3838,1.3838,1.915,1.0,1.0,1.0,-1121.7352,92.714,0.015,nan
1203.1976,4564.4233,4564423.5,nan,-639.25,13.7982,13.7982,-639.25,1.5394,149.3121,0.0,nan,45.495,1.3905,1.4028,1203.1976,0.6719,-631.8677,nan,nan,0.015,0.015,14975.1426,2.236,1.3911,1.3911,1.9352,1.0,1.0,1.0,-1121.8876,92.364,0.015,nan
1203.35,4579.5547,4579554.5,nan,-639.25,13.7689,13.7689,-639.25,1.5516,148.1805,0.0,nan,46.4217,1.3957,1.4126,1203.35,0.6654,-631.9536,nan,nan,0.0153,0.0153,15024.7852,2.2264,1.3954,1.3954,1.9471,1.0,1.0,1.0,-1122.04,91.193,0.0153,nan
1203.5024,4583.5991,4583599.0,nan,-639.25,13.7763,13.7763,-639.25,1.5467,147.557,0.0,nan,48.1177,1.3918,1.414,1203.5024,0.6556,-632.0394,nan,nan,0.0174,0.0174,15038.0547,2.219,1.39,1.39,1.9321,1.0,1.0,1.0,-1122.1924,89.55,0.0174,nan
1203.6548,4575.374,4575374.0,nan,-639.25,13.7885,13.7885,-639.25,1.5333,147.5644,0.0,nan,49.3135,1.3746,1.4008,1203.6548,0.6453,-632.1252,nan,nan,0.0205,0.0205,15011.0693,2.2151,1.3727,1.3727,1.8844,1.0,1.0,1.0,-1122.3448,87.723,0.0205,nan
1203.8072,4564.73,4564730.0,nan,-639.25,13.7723,13.7723,-639.25,1.5023,148.0508,0.0,nan,49.7353,1.3582,1.3852,1203.8073,0.6308,-632.2111,nan,nan,0.0247,0.0247,14976.1484,2.2172,1.3585,1.3585,1.8456,1.0,1.0,1.0,-1122.4972,85.207,0.0247,nan
1203.9596,4560.957,4560957.0,nan,-639.25,13.735,13.735,-639.25,1.4733,148.5622,0.0,nan,49.5096,1.3626,1.3857,1203.9596,0.6127,-632.2969,nan,nan,0.0296,0.0296,14963.7705,2.2231,1.3651,1.3651,1.8634,1.0,1.0,1.0,-1122.6497,82.265,0.0296,nan
1204.112,4569.1196,4569120.0,nan,-639.25,13.7109,13.7109,-639.25,1.4973,148.5956,0.0,nan,48.6246,1.3861,1.4043,1204.1121,0.599,-632.3828,nan,nan,0.0331,0.0331,14990.5508,2.2275,1.3892,1.3892,1.9299,1.0,1.0,1.0,-1122.802,80.121,0.0331,nan
1204.2644,4585.6289,4585629.0,nan,-639.25,13.724,13.724,-639.25,1.5453,148.2055,0.0,nan,47.6441,1.4144,1.4315,1204.2644,0.5931,-632.4686,nan,nan,0.0345,0.0345,15044.7139,2.2297,1.4163,1.4163,2.0058,1.0,1.0,1.0,-1122.9545,79.286,0.0345,nan
1204.4168,4587.5269,4587526.5,nan,-639.25,13.7533,13.7533,-639.25,1.6075,148.1436,0.0,nan,47.0101,1.4309,1.449,1204.4169,0.5941,-632.5544,nan,nan,0.0341,0.0341,15050.9404,2.2297,1.4306,1.4306,2.0467,1.0,1.0,1.0,-1123.1068,79.551,0.0341,nan
1204.5692,4556.667,4556667.0,nan,-639.25,13.7316,13.7316,-639.25,1.6316,149.0224,0.0,nan,45.6358,1.4279,1.4455,1204.5692,0.6007,-632.6403,nan,nan,0.0321,0.0321,14949.6953,2.2278,1.4262,1.4262,2.0339,1.0,1.0,1.0,-1123.2593,80.731,0.0321,nan
1204.7216,4514.7363,4514736.5,nan,-639.25,13.5949,13.5949,-639.25,1.6184,150.343,0.0,nan,43.5277,1.4117,1.4279,1204.7217,0.6142,-632.7261,nan,nan,0.0284,0.0284,14812.127,2.2269,1.4099,1.4099,1.9878,1.0,1.0,1.0,-1123.4116,82.935,0.0284,nan
1204.874,4488.9473,4488947.5,nan,-639.25,13.3205,13.3205,-639.25,1.5877,151.2264,0.0,nan,42.4563,1.3958,1.4127,1204.874,0.6286,-632.8119,nan,nan,0.0246,0.0246,14727.5176,2.2272,1.3955,1.3955,1.9474,1.0,1.0,1.0,-1123.5641,85.227,0.0246,nan
1205.0264,4482.8584,4482858.5,nan,-639.25,13.0299,13.0299,-639.25,1.5602,151.7827,0.0,nan,42.8369,1.3937,1.4115,1205.0265,0.6381,-632.8977,nan,nan,0.0221,0.0221,14707.541,2.2324,1.394,1.394,1.9431,1.0,1.0,1.0,-1123.7164,86.763,0.0221,nan
1205.1788,4463.4297,4463429.5,nan,-639.25,12.8993,12.8993,-639.25,1.578,152.724,0.0,nan,44.2121,1.3957,1.4146,1205.1788,0.6425,-632.9836,nan,nan,0.0207,0.0207,14643.7979,2.2365,1.3945,1.3945,1.9446,1.0,1.0,1.0,-1123.8688,87.563,0.0207,nan
1205.3312,4409.6685,4409668.5,nan,-639.25,12.9209,12.9209,-639.25,1.5545,154.275,0.0,nan,46.4057,1.3839,1.4038,1205.3312,0.6471,-633.0694,nan,nan,0.0193,0.0193,14467.416,2.232,1.3812,1.3812,1.9078,1.0,1.0,1.0,-1124.0212,88.427,0.0193,nan
1205.4836,4343.3696,4343369.5,nan,-639.25,13.0274,13.0274,-639.25,1.5176,156.0769,0.0,nan,48.7634,1.3594,1.379,1205.4836,0.6554,-633.1552,nan,nan,0.017,0.017,14249.9004,2.2241,1.3563,1.3563,1.8397,1.0,1.0,1.0,-1124.1736,89.836,0.017,nan
1205.636,4288.0469,4288047.0,nan,-639.25,13.1848,13.1848,-639.25,1.4865,157.5439,0.0,nan,49.8855,1.3314,1.3475,1205.636,0.6655,-633.2411,nan,nan,0.015,0.015,14068.3955,2.2164,1.3282,1.3282,1.764,1.0,1.0,1.0,-1124.326,91.489,0.015,nan
1205.7884,4256.6748,4256675.0,nan,-639.25,13.2831,13.2831,-639.25,1.4841,158.1981,0.0,nan,49.3313,1.302,1.3125,1205.7885,0.6754,-633.3269,nan,nan,0.015,0.015,13965.4688,2.2093,1.2994,1.2994,1.6884,1.0,1.0,1.0,-1124.4784,92.978,0.015,nan
1205.9408,4266.625,4266625.0,nan,-639.25,13.2712,13.2712,-639.25,1.4354,157.7277,0.0,nan,48.038,1.2788,1.2836,1205.9408,0.6801,-633.4127,nan,nan,0.015,0.015,13998.1123,2.2079,1.2778,1.2778,1.6326,1.0,1.0,1.0,-1124.6309,93.524,0.015,nan
1206.0932,4310.438,4310438.0,nan,-639.25,13.2083,13.2083,-639.25,1.3997,156.3656,0.0,nan,47.0009,1.2694,1.2708,1206.0933,0.6754,-633.4986,nan,nan,0.015,0.015,14141.8564,2.2113,1.2695,1.2695,1.6117,1.0,1.0,1.0,-1124.7832,92.673,0.015,nan
1206.2456,4349.4937,4349493.5,nan,-639.25,13.2331,13.2331,-639.25,1.3912,155.2229,0.0,nan,46.9266,1.2708,1.2741,1206.2456,0.6697,-633.5844,nan,nan,0.015,0.015,14269.9922,2.215,1.271,1.271,1.6155,1.0,1.0,1.0,-1124.9357,92.01,0.015,nan
1206.398,4351.1714,4351171.0,nan,-639.25,13.4021,13.4021,-639.25,1.3997,155.4594,0.0,nan,48.0681,1.2732,1.2821,1206.3981,0.6796,-633.6702,nan,nan,0.015,0.015,14275.4961,2.2193,1.273,1.273,1.6205,1.0,1.0,1.0,-1125.088,94.179,0.015,nan
1206.5504,4338.9111,4338911.0,nan,-639.25,13.5866,13.5866,-639.25,1.4145,156.3644,0.0,nan,50.2415,1.2708,1.2822,1206.5504,0.7119,-633.7561,nan,nan,0.015,0.015,14235.2725,2.2259,1.2699,1.2699,1.6127,1.0,1.0,1.0,-1125.2405,98.931,0.015,nan
1206.7028,4374.1558,4374155.5,nan,-639.25,13.6547,13.6547,-639.25,1.4136,155.7553,0.0,nan,52.1241,1.2627,1.2728,1206.7029,0.7554,-633.8419,nan,nan,0.015,0.015,14350.9043,2.2352,1.2624,1.2624,1.5936,1.0,1.0,1.0,-1125.3928,99.994,0.015,nan
1206.8552,4538.4844,4538484.5,nan,-639.25,13.6565,13.6565,-639.25,1.3848,151.277,0.0,nan,52.1824,1.2612,1.273,1206.8552,0.7898,-633.9277,nan,nan,0.015,0.015,14890.04,2.2525,1.2643,1.2643,1.5984,1.0,1.0,1.0,-1125.5453,99.994,0.015,nan
1207.0076,4903.5796,4903580.0,nan,-639.25,13.6722,13.6722,-639.25,1.3488,141.4651,0.0,nan,51.3868,1.2924,1.3108,1207.0077,0.7969,-634.0136,nan,nan,0.015,0.015,16087.8604,2.2759,1.3017,1.3017,1.6943,1.0,1.0,1.0,-1125.6976,99.994,0.015,nan
1207.16,5357.0083,5357008.5,nan,-639.25,13.6849,13.6849,-639.25,1.4155,130.1415,0.0,nan,50.4407,1.3788,1.4077,1207.16,0.774,-634.0994,nan,nan,0.015,0.015,17575.4863,2.2873,1.3895,1.3895,1.9307,1.0,1.0,1.0,-1125.85,99.994,0.015,nan
1207.3124,5647.2798,5647279.5,nan,-639.25,13.6922,13.6922,-639.25,1.6475,123.3405,0.0,nan,49.1171,1.4742,1.5139,1207.3124,0.7364,-634.1852,nan,nan,0.015,0.015,18527.8203,2.2852,1.477,1.477,2.1816,1.0,1.0,1.0,-1126.0024,99.693,0.015,nan
1207.4648,5625.8804,5625880.0,nan,-639.25,13.7115,13.7115,-639.25,1.8589,123.4315,0.0,nan,48.3534,1.4961,1.5386,1207.4648,0.7013,-634.2711,nan,nan,0.015,0.015,18457.6113,2.2782,1.4903,1.4903,2.2211,1.0,1.0,1.0,-1126.1548,97.451,0.015,nan
1207.6172,5320.1763,5320176.0,nan,-639.25,13.7309,13.7309,-639.25,1.8397,129.9545,0.0,nan,48.2099,1.441,1.4764,1207.6172,0.6774,-634.3569,nan,nan,0.015,0.015,17454.6465,2.2683,1.4323,1.4323,2.0515,1.0,1.0,1.0,-1126.3073,93.49,0.015,nan
1207.7696,4948.9619,4948962.0,nan,-639.25,13.6987,13.6987,-639.25,1.6338,139.1848,0.0,nan,48.341,1.3619,1.3869,1207.7697,0.6651,-634.4427,nan,nan,0.015,0.015,16236.752,2.2599,1.3558,1.3558,1.8381,1.0,1.0,1.0,-1126.4596,91.539,0.015,nan
1207.922,4721.1919,4721191.5,nan,-639.25,13.6137,13.6137,-639.25,1.4788,145.9423,0.0,nan,49.0335,1.3065,1.3238,1207.922,0.6667,-634.5286,nan,nan,0.015,0.015,15489.4736,2.2606,1.3038,1.3038,1.7,1.0,1.0,1.0,-1126.6121,91.97,0.015,nan
1208.0744,4659.8423,4659842.5,nan,-639.25,13.515,13.515,-639.25,1.4157,148.4256,0.0,nan,49.8145,1.2836,1.3006,1208.0745,0.6797,-634.6144,nan,nan,0.015,0.015,15288.1973,2.2692,1.2837,1.2837,1.6478,1.0,1.0,1.0,-1126.7644,94.239,0.015,nan
1208.2268,4685.7241,4685724.5,nan,-639.25,13.4168,13.4168,-639.25,1.4035,148.1073,0.0,nan,50.0931,1.2854,1.3063,1208.2268,0.6935,-634.7003,nan,nan,0.015,0.015,15373.1113,2.2769,1.2871,1.2871,1.6567,1.0,1.0,1.0,-1126.9169,96.445,0.015,nan
1208.3792,4719.3682,4719368.0,nan,-639.25,13.3544,13.3544,-639.25,1.4414,146.8687,0.0,nan,49.7837,1.3015,1.3269,1208.3793,0.6942,-634.7861,nan,nan,0.015,0.015,15483.4912,2.274,1.3036,1.3036,1.6992,1.0,1.0,1.0,-1127.0692,96.176,0.015,nan
1208.5316,4739.9053,4739905.0,nan,-639.25,13.3294,13.3294,-639.25,1.4924,145.5944,0.0,nan,49.7299,1.32,1.3438,1208.5316,0.6796,-634.8719,nan,nan,0.015,0.015,15550.8691,2.2641,1.3215,1.3215,1.7463,1.0,1.0,1.0,-1127.2217,93.641,0.015,nan
1208.684,4758.5996,4758600.0,nan,-639.25,13.3251,13.3251,-639.25,1.5239,144.7195,0.0,nan,50.7965,1.3334,1.3473,1208.6841,0.663,-634.9578,nan,nan,0.0153,0.0153,15612.2041,2.2594,1.3339,1.3339,1.7793,1.0,1.0,1.0,-1127.374,91.018,0.0153,nan
1208.8364,4765.564,4765564.0,nan,-639.25,13.3457,13.3457,-639.25,1.523,144.5067,0.0,nan,52.0088,1.3374,1.3404,1208.8364,0.6544,-635.0436,nan,nan,0.017,0.017,15635.0527,2.2594,1.3372,1.3372,1.788,1.0,1.0,1.0,-1127.5265,89.816,0.017,nan
1208.9888,4756.8945,4756894.5,nan,-639.25,13.3914,13.3914,-639.25,1.5079,144.8681,0.0,nan,52.1406,1.3353,1.3339,1208.9889,0.6564,-635.1295,nan,nan,0.0163,0.0163,15606.6084,2.2609,1.3349,1.3349,1.7821,1.0,1.0,1.0,-1127.6788,90.192,0.0163,nan
1209.1412,4752.0283,4752028.0,nan,-639.25,13.4308,13.4308,-639.25,1.5058,145.4039,0.0,nan,50.8819,1.332,1.3337,1209.1412,0.6586,-635.2153,nan,nan,0.016,0.016,15590.6436,2.2669,1.3318,1.3318,1.7736,1.0,1.0,1.0,-1127.8312,90.421,0.016,nan
1209.2936,4776.1685,4776168.5,nan,-639.25,13.4428,13.4428,-639.25,1.5052,145.6588,0.0,nan,48.9754,1.3303,1.3384,1209.2936,0.6512,-635.3011,nan,nan,0.0167,0.0167,15669.8438,2.2824,1.3309,1.3309,1.7714,1.0,1.0,1.0,-1127.9836,89.532,0.0167,nan
1209.446,4832.7993,4832799.5,nan,-639.25,13.4395,13.4395,-639.25,1.4929,145.2505,0.0,nan,47.6942,1.3369,1.351,1209.446,0.6329,-635.387,nan,nan,0.015,0.015,15855.6406,2.303,1.3392,1.3392,1.7935,1.0,1.0,1.0,-1128.136,87.797,0.015,nan
1209.5984,4917.2368,4917237.0,nan,-639.25,13.4264,13.4264,-639.25,1.498,143.6681,0.0,nan,47.3936,1.3595,1.3792,1209.5984,0.6069,-635.4728,nan,nan,0.0153,0.0153,16132.667,2.3177,1.3641,1.3641,1.8608,1.0,1.0,1.0,-1128.2885,84.437,0.0153,nan
1209.7508,5026.8203,5026820.5,nan,-639.25,13.4127,13.4127,-639.25,1.5541,140.8539,0.0,nan,47.592,1.4022,1.4264,1209.7509,0.5791,-635.5586,nan,nan,0.0177,0.0177,16492.1934,2.323,1.4076,1.4076,1.9812,1.0,1.0,1.0,-1128.4408,80.503,0.0177,nan
1209.9032,5119.7139,5119713.5,nan,-639.25,13.4221,13.4221,-639.25,1.6283,137.4903,0.0,nan,47.1845,1.4508,1.478,1209.9032,0.5565,-635.6444,nan,nan,0.0254,0.0254,16796.9609,2.3094,1.4544,1.4544,2.1154,1.0,1.0,1.0,-1128.5933,76.031,0.0254,nan
1210.0556,5166.3452,5166345.5,nan,-639.25,13.5057,13.5057,-639.25,1.7003,134.7036,0.0,nan,45.0985,1.4835,1.5143,1210.0557,0.5418,-635.7303,nan,nan,0.0485,0.0485,16949.9512,2.2832,1.4848,1.4848,2.2046,1.0,1.0,1.0,-1128.7456,70.899,0.0485,nan
1210.208,5180.7134,5180713.5,nan,-639.25,13.6734,13.6734,-639.25,1.7456,133.5481,0.0,nan,42.6988,1.4935,1.5262,1210.208,0.5346,-635.8161,nan,nan,0.0506,0.0506,16997.0898,2.2699,1.4915,1.4915,2.2247,1.0,1.0,1.0,-1128.8981,69.647,0.0506,nan
1210.3604,5158.5474,5158547.5,nan,-639.25,13.8101,13.8101,-639.25,1.7627,134.1639,0.0,nan,42.5679,1.4745,1.5078,1210.3605,0.539,-635.9019,nan,nan,0.0488,0.0488,16924.3672,2.2706,1.471,1.471,2.1638,1.0,1.0,1.0,-1129.0504,70.718,0.0488,nan
1210.5128,5076.2993,5076299.5,nan,-639.25,13.8229,13.8229,-639.25,1.7306,136.4908,0.0,nan,44.4081,1.4421,1.4749,1210.5128,0.5618,-635.9878,nan,nan,0.0418,0.0418,16654.5254,2.2732,1.4389,1.4389,2.0703,1.0,1.0,1.0,-1129.2029,74.9,0.0418,nan
1210.6652,4957.4355,4957435.5,nan,-639.25,13.7609,13.7609,-639.25,1.6867,139.8514,0.0,nan,47.1942,1.412,1.4375,1210.6653,0.6008,-636.0736,nan,nan,0.0306,0.0306,16264.5518,2.2746,1.4081,1.4081,1.9827,1.0,1.0,1.0,-1129.3552,81.629,0.0306,nan
1210.8176,4836.5518,4836551.5,nan,-639.25,13.7127,13.7127,-639.25,1.6424,143.1231,0.0,nan,49.5447,1.3747,1.3901,1210.8176,0.6454,-636.1594,nan,nan,0.0192,0.0192,15867.9512,2.2711,1.3685,1.3685,1.8729,1.0,1.0,1.0,-1129.5077,89.084,0.0192,nan
