DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,DEPTH_1,NPHI,ONE-WAYTIME1,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,SP,SUWI_MODELLING,TDVSS,ZLT
1294.1052,15940.7676,15940768.0,nan,10.7362,10.7362,41.1747,nan,nan,51.2753,0.8417,0.9223,1294.1052,0.4913,-584.4318,nan,52299.1055,2.1534,0.8417,6.9639,nan,-1211.2952,nan
1294.2576,14387.8984,14387899.0,nan,10.578,10.578,45.5911,nan,nan,52.5962,0.8492,0.9328,1294.2576,0.4863,-584.5054,nan,47204.3906,2.1521,0.8492,6.8441,nan,-1211.4476,nan
1294.41,13612.0557,13612056.0,nan,10.4712,10.4712,48.4158,nan,nan,53.8052,0.8587,0.9325,1294.41,0.4798,-584.5789,nan,44658.9766,2.1622,0.8587,6.7562,nan,-1211.6,nan
1294.5624,13490.1982,13490198.0,nan,10.4671,10.4671,49.0723,nan,nan,53.8441,0.8688,0.9326,1294.5624,0.4711,-584.6524,nan,44259.1797,2.1719,0.8688,6.7572,nan,-1211.7524,nan
1294.7148,14273.1748,14273175.0,nan,10.4637,10.4637,46.6409,nan,nan,53.1602,0.879,0.9326,1294.7147,0.4598,-584.726,nan,46828.0039,2.1841,0.879,6.822,nan,-1211.9048,nan
1294.8672,15658.4658,15658466.0,nan,10.4454,10.4454,42.8358,nan,nan,52.5335,0.8893,0.932,1294.8672,0.4475,-584.7995,nan,51372.9219,2.2006,0.8893,6.8829,nan,-1212.0571,nan
1295.0196,16955.5293,16955530.0,nan,10.3966,10.3966,39.8214,nan,nan,52.1267,0.8948,0.9301,1295.0195,0.4452,-584.873,nan,55628.3789,2.2152,0.8948,7.8387,nan,-1212.2096,nan
1295.172,17130.6582,17130658.0,nan,10.3404,10.3404,39.5602,nan,nan,51.4414,0.8912,0.9283,1295.172,0.4524,-584.9465,nan,56202.9492,2.2234,0.8912,7.2787,nan,-1212.3619,nan
1295.3244,15680.709,15680709.0,nan,10.2876,10.2876,43.1463,nan,nan,51.5538,0.8879,0.9264,1295.3243,0.4618,-585.0201,nan,51445.8945,2.2197,0.8879,7.3904,nan,-1212.5144,nan
1295.4768,14916.1445,14916145.0,nan,10.2472,10.2472,44.9921,nan,nan,51.8772,0.8846,0.9245,1295.4768,0.4678,-585.0936,nan,48937.4844,2.2018,0.8846,7.4911,nan,-1212.6667,nan
1295.6292,14744.7109,14744711.0,nan,10.2144,10.2144,45.0501,nan,nan,51.8089,0.8813,0.9198,1295.6292,0.4702,-585.1671,nan,48375.0352,2.1793,0.8813,7.5287,nan,-1212.8192,nan
1295.7816,14865.4512,14865451.0,nan,10.1408,10.1408,44.4771,nan,nan,51.6936,0.8779,0.9157,1295.7816,0.4717,-585.2407,nan,48771.1641,2.1692,0.8779,7.4557,nan,-1212.9716,nan
1295.934,15129.2871,15129287.0,nan,10.0198,10.0198,43.8425,nan,nan,52.0801,0.8727,0.9155,1295.934,0.4775,-585.3142,nan,49636.7656,2.1762,0.8727,7.4007,nan,-1213.124,nan
1296.0864,14982.5059,14982506.0,nan,9.9514,9.9514,44.3595,nan,nan,52.9217,0.8675,0.9156,1296.0864,0.489,-585.3878,nan,49155.2031,2.1805,0.8675,7.3201,nan,-1213.2764,nan
1296.2388,14859.0137,14859014.0,nan,9.9924,9.9924,44.7097,nan,nan,53.4335,0.8624,0.9156,1296.2388,0.4994,-585.4612,nan,48750.0469,2.1796,0.8624,7.2509,nan,-1213.4288,nan
1296.3912,15081.1641,15081164.0,nan,10.09,10.09,43.9925,nan,nan,53.4689,0.8572,0.905,1296.3912,0.4941,-585.5348,nan,49478.8867,2.1767,0.8572,7.2608,nan,-1213.5812,nan
1296.5436,15435.0459,15435046.0,nan,10.1622,10.1622,43.0056,nan,nan,52.6688,0.8522,0.8964,1296.5436,0.4733,-585.6083,nan,50639.9141,2.1778,0.8522,7.3878,nan,-1213.7336,nan
1296.696,16085.0732,16085073.0,nan,10.1822,10.1822,41.442,nan,nan,51.654,0.8467,0.8825,1296.6959,0.4508,-585.6819,nan,52772.5469,2.187,0.8467,7.4552,nan,-1213.886,nan
1296.8484,16610.6074,16610607.0,nan,10.1443,10.1443,40.3492,nan,nan,51.0083,0.8407,0.8747,1296.8484,0.4385,-585.7554,nan,54496.7422,2.1989,0.8407,7.4544,nan,-1214.0383,nan
1297.0008,16683.1367,16683136.0,nan,10.0818,10.0818,40.3236,nan,nan,50.3404,0.8342,0.8638,1297.0007,0.4443,-585.8289,nan,54734.6992,2.2071,0.8342,7.4546,nan,-1214.1908,nan
1297.1532,16312.4443,16312445.0,nan,10.055,10.055,41.3128,nan,nan,50.8201,0.8278,0.8467,1297.1532,0.4682,-585.9025,nan,53518.5195,2.211,0.8278,7.4551,nan,-1214.3431,nan
1297.3056,15647.7764,15647777.0,nan,10.055,10.055,43.1553,nan,nan,52.9774,0.8214,0.8511,1297.3055,0.4991,-585.976,nan,51337.8516,2.2155,0.8214,7.4561,nan,-1214.4956,nan
1297.458,15148.8945,15148895.0,nan,10.055,10.055,44.7133,nan,nan,54.5252,0.8162,0.8622,1297.458,0.5302,-586.0495,nan,49701.0977,2.2223,0.8162,7.49,nan,-1214.6479,nan
1297.6104,14917.8037,14917804.0,nan,10.055,10.055,45.5265,nan,nan,55.2622,0.8602,0.8735,1297.6104,0.5563,-586.123,nan,48942.9258,2.2282,0.8602,7.5658,nan,-1214.8004,nan
1297.7628,14991.6279,14991627.0,nan,10.0575,10.0575,45.3938,nan,nan,55.5617,0.9007,0.8849,1297.7628,0.5702,-586.1966,nan,49185.1289,2.2327,0.9007,7.6581,nan,-1214.9528,nan
1297.9152,15670.5049,15670504.0,nan,10.0827,10.0827,43.6062,nan,nan,54.5746,0.9431,0.8965,1297.9152,0.5621,-586.2701,nan,51412.418,2.2419,0.9431,7.6605,nan,-1215.1052,nan
1298.0676,17100.9785,17100978.0,nan,10.1609,10.1609,40.4434,nan,nan,52.4689,0.9875,0.9363,1298.0676,0.5276,-586.3436,nan,56105.5742,2.2691,0.9875,7.6105,nan,-1215.2576,nan
1298.22,22247.1777,22247178.0,nan,10.274,10.274,31.8827,nan,nan,50.2423,1.034,1.0168,1298.22,0.4803,-586.4172,nan,72989.4297,2.3271,1.034,7.4345,nan,-1215.41,nan
1298.3724,31320.2129,31320214.0,nan,10.3844,10.3844,23.217,nan,nan,47.4568,1.0826,1.0695,1298.3724,0.4471,-586.4907,nan,102756.6016,2.3857,1.0826,7.3154,nan,-1215.5624,nan
1298.5248,34952.3516,34952352.0,nan,10.4956,10.4956,20.8218,nan,nan,45.1379,1.1214,1.0571,1298.5248,0.4447,-586.5642,nan,114673.0703,2.3877,1.1214,7.2052,nan,-1215.7147,nan
1298.6772,26269.4609,26269460.0,nan,10.6018,10.6018,27.0868,nan,nan,44.4706,1.0879,1.0474,1298.6771,0.4613,-586.6378,nan,86185.8984,2.3345,1.0879,7.0652,nan,-1215.8672,nan
1298.8296,19343.9492,19343948.0,nan,10.6805,10.6805,35.683,nan,nan,45.5808,1.0532,1.0377,1298.8296,0.4844,-586.7113,nan,63464.3984,2.2646,1.0532,7.0521,nan,-1216.0195,nan
1298.982,15253.4463,15253446.0,nan,10.7241,10.7241,44.0931,nan,nan,47.058,1.0197,1.0281,1298.9819,0.5081,-586.7848,nan,50044.1133,2.2066,1.0197,7.0469,nan,-1216.172,nan
1299.1344,13746.6738,13746674.0,nan,10.7286,10.7286,48.2277,nan,nan,47.4566,0.9872,1.0225,1299.1344,0.5185,-586.8583,nan,45100.6367,2.1751,0.9872,7.1031,nan,-1216.3243,nan
1299.2868,13577.0215,13577021.0,nan,10.6589,10.6589,48.7787,nan,nan,47.5833,0.9557,0.9929,1299.2867,0.5061,-586.9319,nan,44544.0312,2.1728,0.9557,7.1186,nan,-1216.4768,nan
1299.4392,14190.5771,14190577.0,nan,10.5283,10.5283,46.936,nan,nan,47.4689,0.9252,0.9624,1299.4392,0.4847,-587.0054,nan,46557.0117,2.1852,0.9252,7.0609,nan,-1216.6291,nan
1299.5916,15597.3408,15597341.0,nan,10.41,10.41,43.0193,nan,nan,47.9062,0.8989,0.9329,1299.5916,0.4707,-587.0789,nan,51172.3789,2.2014,0.8989,6.9709,nan,-1216.7816,nan
1299.744,16966.0684,16966068.0,nan,10.3729,10.3729,39.8308,nan,nan,50.0755,0.881,0.9042,1299.744,0.4636,-587.1525,nan,55662.9531,2.2171,0.881,6.8961,nan,-1216.934,nan
1299.8964,16945.0742,16945074.0,nan,10.4161,10.4161,40.0942,nan,nan,52.5278,0.8616,0.8685,1299.8964,0.4581,-587.226,nan,55594.0781,2.229,0.8616,6.7805,nan,-1217.0864,nan
1300.0488,17401.1016,17401102.0,nan,10.4841,10.4841,39.1976,nan,nan,53.7912,0.8467,0.8768,1300.0488,0.4511,-587.2996,nan,57090.2305,2.2378,0.8467,6.9068,nan,-1217.2388,nan
1300.2012,17085.7051,17085706.0,nan,10.5518,10.5518,39.9961,nan,nan,53.7439,0.8698,0.8935,1300.2012,0.4414,-587.373,nan,56055.4648,2.242,0.8698,6.8899,nan,-1217.3912,nan
1300.3536,16764.0508,16764051.0,nan,10.616,10.616,40.8017,nan,nan,52.0996,0.8884,0.9106,1300.3536,0.4287,-587.4466,nan,55000.1641,2.2441,0.8884,7.0531,nan,-1217.5436,nan
1300.506,17029.5137,17029514.0,nan,10.67,10.67,40.4055,nan,nan,50.2109,0.9074,0.928,1300.506,0.4177,-587.5201,nan,55871.1055,2.2575,0.9074,7.1906,nan,-1217.6959,nan
1300.6584,17360.3145,17360316.0,nan,10.7033,10.7033,40.0903,nan,nan,49.2334,0.9369,0.9457,1300.6583,0.4131,-587.5936,nan,56956.4141,2.2834,0.9369,7.2862,nan,-1217.8484,nan
1300.8108,18852.4141,18852414.0,nan,10.722,10.722,37.3603,nan,nan,49.4697,0.9305,0.9664,1300.8108,0.4219,-587.6672,nan,61851.75,2.3108,0.9305,7.3405,nan,-1218.0007,nan
1300.9632,20549.9141,20549914.0,nan,10.7216,10.7216,34.4863,nan,nan,51.0147,0.9175,0.9995,1300.9631,0.4467,-587.7407,nan,67420.9766,2.3251,0.9175,7.2575,nan,-1218.1532,nan
1301.1156,19430.7402,19430740.0,nan,10.7283,10.7283,36.2546,nan,nan,52.2804,0.9047,0.9934,1301.1156,0.4802,-587.8143,nan,63749.1484,2.3112,0.9047,7.1604,nan,-1218.3055,nan
1301.268,17021.4707,17021472.0,nan,10.8423,10.8423,40.7308,nan,nan,53.7308,0.8921,0.9659,1301.2679,0.5148,-587.8878,nan,55844.7227,2.2746,0.8921,7.0529,nan,-1218.458,nan
1301.4204,16275.876,16275876.0,nan,11.0817,11.0817,41.7502,nan,nan,55.4198,0.8796,0.9392,1301.4204,0.5403,-587.9613,nan,53398.543,2.2294,0.8796,7.053,nan,-1218.6104,nan
1301.5728,13512.4189,13512419.0,nan,11.2307,11.2307,49.445,nan,nan,57.019,0.8664,0.9133,1301.5728,0.5483,-588.0349,nan,44332.0859,2.192,0.8664,7.1702,nan,-1218.7628,nan
1301.7252,13127.1924,13127192.0,nan,11.1241,11.1241,50.5245,nan,nan,57.0432,0.8449,0.8906,1301.7252,0.5312,-588.1084,nan,43068.2148,2.176,0.8449,7.254,nan,-1218.9152,nan
1301.8776,13719.9834,13719984.0,nan,10.9365,10.9365,48.3193,nan,nan,55.8958,0.8224,0.8859,1301.8776,0.4911,-588.1819,nan,45013.0703,2.175,0.8224,7.3033,nan,-1219.0676,nan
1302.03,14363.3184,14363318.0,nan,10.7686,10.7686,46.2442,nan,nan,54.6829,0.8004,0.8789,1302.03,0.4556,-588.2554,nan,47123.75,2.1792,0.8004,7.3158,nan,-1219.22,nan
1302.1824,14962.2812,14962282.0,nan,10.6886,10.6886,44.4276,nan,nan,53.4119,0.7793,0.8721,1302.1824,0.4318,-588.329,nan,49088.8516,2.1809,0.7793,7.3049,nan,-1219.3724,nan
1302.3348,15364.4014,15364402.0,nan,10.7071,10.7071,43.1954,nan,nan,52.5656,0.7793,0.8653,1302.3348,0.4246,-588.4025,nan,50408.1406,2.1774,0.7793,7.251,nan,-1219.5248,nan
1302.4872,15494.6758,15494676.0,nan,10.7665,10.7665,42.6965,nan,nan,52.0687,0.7781,0.8582,1302.4872,0.4302,-588.476,nan,50835.5508,2.1705,0.7781,7.2378,nan,-1219.6771,nan
1302.6396,15106.8086,15106809.0,nan,10.8292,10.8292,43.6979,nan,nan,51.4804,0.7768,0.851,1302.6395,0.4416,-588.5496,nan,49563.0234,2.1658,0.7768,7.2287,nan,-1219.8296,nan
1302.792,14424.582,14424583.0,nan,10.8969,10.8969,45.6611,nan,nan,51.1234,0.7756,0.8438,1302.792,0.4595,-588.6231,nan,47324.7461,2.1609,0.7756,7.3441,nan,-1219.9819,nan
1302.9444,13678.3994,13678400.0,nan,10.9781,10.9781,47.9158,nan,nan,52.5311,0.7743,0.8366,1302.9443,0.4871,-588.6966,nan,44876.6406,2.1503,0.7743,7.4248,nan,-1220.1344,nan
1303.0968,13112.7949,13112795.0,nan,11.0631,11.0631,49.6316,nan,nan,53.4676,0.773,0.8296,1303.0968,0.5203,-588.7701,nan,43020.9805,2.1352,0.773,7.5336,nan,-1220.2867,nan
1303.2492,12836.043,12836043.0,nan,11.1252,11.1252,50.336,nan,nan,56.4428,0.7718,0.8226,1303.2491,0.5507,-588.8437,nan,42113.0,2.1198,0.7718,7.5666,nan,-1220.4392,nan
1303.4016,12551.6592,12551660.0,nan,11.1412,11.1412,51.2312,nan,nan,58.9716,0.7705,0.8198,1303.4016,0.5584,-588.9172,nan,41179.9844,2.1097,0.7705,7.599,nan,-1220.5916,nan
1303.554,12198.7891,12198789.0,nan,11.1134,11.1134,52.7981,nan,nan,59.0957,0.7692,0.8194,1303.554,0.5522,-588.9907,nan,40022.2734,2.1131,0.7692,7.6417,nan,-1220.744,nan
1303.7064,12091.9482,12091949.0,nan,11.023,11.023,53.5923,nan,nan,56.9748,0.7687,0.8189,1303.7064,0.549,-589.0643,nan,39671.7461,2.1261,0.7687,7.663,nan,-1220.8964,nan
1303.8588,12385.2549,12385255.0,nan,10.9628,10.9628,52.7538,nan,nan,53.1095,0.7687,0.8183,1303.8588,0.5449,-589.1378,nan,40634.0391,2.1436,0.7687,7.6048,nan,-1221.0488,nan
1304.0112,13039.1611,13039161.0,nan,10.9777,10.9777,50.4425,nan,nan,50.4859,0.7687,0.8178,1304.0112,0.5387,-589.2113,nan,42779.3984,2.1579,0.7687,7.5947,nan,-1221.2012,nan
1304.1636,13315.9746,13315974.0,nan,11.016,11.016,49.3939,nan,nan,50.1046,0.7687,0.8173,1304.1636,0.5302,-589.2849,nan,43687.5781,2.1579,0.7687,7.5582,nan,-1221.3536,nan
1304.316,13429.2402,13429240.0,nan,11.0538,11.0538,48.6482,nan,nan,51.6063,0.7687,0.8167,1304.316,0.5203,-589.3584,nan,44059.1875,2.1434,0.7687,7.5084,nan,-1221.506,nan
1304.4684,13110.2471,13110247.0,nan,11.1026,11.1026,49.5436,nan,nan,53.1247,0.7687,0.8162,1304.4684,0.5091,-589.4319,nan,43012.6211,2.131,0.7687,7.4293,nan,-1221.6583,nan
1304.6208,12895.9785,12895978.0,nan,11.1608,11.1608,50.0926,nan,nan,54.0362,0.7686,0.8155,1304.6207,0.4969,-589.5054,nan,42309.6406,2.1194,0.7686,7.4115,nan,-1221.8108,nan
1304.7732,12777.3291,12777329.0,nan,11.1639,11.1639,50.584,nan,nan,54.9506,0.7689,0.8138,1304.7732,0.4829,-589.579,nan,41920.3711,2.1205,0.7689,7.3182,nan,-1221.9631,nan
1304.9256,12814.8594,12814859.0,nan,11.0957,11.0957,50.9734,nan,nan,55.6996,0.7697,0.8122,1304.9255,0.4693,-589.6525,nan,42043.5,2.1431,0.7697,7.2183,nan,-1222.1156,nan
1305.078,13030.3867,13030387.0,nan,11.0133,11.0133,50.6519,nan,nan,56.2587,0.7705,0.8106,1305.078,0.4608,-589.7261,nan,42750.6133,2.1654,0.7705,7.1528,nan,-1222.2679,nan
1305.2304,13085.3691,13085369.0,nan,10.937,10.937,50.6953,nan,nan,57.1347,0.7712,0.809,1305.2303,0.4593,-589.7996,nan,42931.0,2.1764,0.7712,7.1545,nan,-1222.4204,nan
1305.3828,13076.6377,13076638.0,nan,10.8688,10.8688,50.9366,nan,nan,58.6115,0.772,0.8074,1305.3828,0.4627,-589.8731,nan,42902.3555,2.1853,0.772,7.1564,nan,-1222.5728,nan
1305.5352,12802.2949,12802294.0,nan,10.8009,10.8009,52.6281,nan,nan,59.2248,0.7728,0.8058,1305.5352,0.4676,-589.9467,nan,42002.2773,2.2105,0.7728,7.1903,nan,-1222.7252,nan
1305.6876,12459.8213,12459821.0,nan,10.7356,10.7356,54.855,nan,nan,58.7519,0.7735,0.8041,1305.6876,0.473,-590.0201,nan,40878.6797,2.2424,0.7735,7.2315,nan,-1222.8776,nan
1305.84,12699.7441,12699744.0,nan,10.6885,10.6885,54.4355,nan,nan,57.5914,0.7743,0.8025,1305.84,0.4808,-590.0937,nan,41665.8281,2.2681,0.7743,7.256,nan,-1223.03,nan
1305.9924,13721.5312,13721531.0,nan,10.6856,10.6856,50.4019,nan,nan,55.289,0.7751,0.8009,1305.9924,0.4918,-590.1672,nan,45018.1484,2.269,0.7751,7.2544,nan,-1223.1824,nan
1306.1448,14757.6328,14757633.0,nan,10.7086,10.7086,46.159,nan,nan,52.6432,0.7758,0.7993,1306.1448,0.5045,-590.2408,nan,48417.4297,2.2349,0.7758,7.3436,nan,-1223.3348,nan
1306.2972,14453.0186,14453018.0,nan,10.6849,10.6849,46.1006,nan,nan,50.9157,0.7715,0.7975,1306.2972,0.516,-590.3143,nan,47418.0391,2.186,0.7715,7.4486,nan,-1223.4872,nan
1306.4496,13211.2637,13211264.0,nan,10.5796,10.5796,49.3678,nan,nan,51.2251,0.7676,0.7978,1306.4496,0.5222,-590.3878,nan,43344.043,2.1398,0.7676,7.5013,nan,-1223.6395,nan
1306.602,12613.2393,12613239.0,nan,10.4579,10.4579,50.969,nan,nan,52.5433,0.7637,0.7994,1306.6019,0.5303,-590.4614,nan,41382.0195,2.1092,0.7637,7.447,nan,-1223.792,nan
1306.7544,12564.0137,12564013.0,nan,10.4413,10.4413,51.1323,nan,nan,53.246,0.7598,0.801,1306.7544,0.5451,-590.5349,nan,41220.5156,2.1077,0.7598,7.4114,nan,-1223.9443,nan
1306.9068,12764.8896,12764890.0,nan,10.5208,10.5208,50.6715,nan,nan,53.2685,0.7559,0.8026,1306.9067,0.5624,-590.6084,nan,41879.5586,2.1221,0.7559,7.3037,nan,-1224.0968,nan
1307.0592,12762.668,12762668.0,nan,10.5839,10.5839,50.9263,nan,nan,52.5012,0.7521,0.8042,1307.0592,0.5745,-590.6819,nan,41872.2695,2.1324,0.7521,7.1541,nan,-1224.2491,nan
1307.2116,12045.3086,12045308.0,nan,10.6195,10.6195,54.0149,nan,nan,51.7429,0.7483,0.8058,1307.2115,0.5755,-590.7555,nan,39518.7266,2.1346,0.7483,7.009,nan,-1224.4016,nan
1307.364,10988.1367,10988136.0,nan,10.6403,10.6403,59.0397,nan,nan,51.95,0.7444,0.8074,1307.364,0.5663,-590.829,nan,36050.3164,2.1284,0.7444,6.8521,nan,-1224.554,nan
1307.5164,10489.7373,10489738.0,nan,10.6407,10.6407,61.6124,nan,nan,52.5495,0.7406,0.8086,1307.5164,0.5551,-590.9025,nan,34415.1484,2.1204,0.7406,6.7636,nan,-1224.7064,nan
1307.6688,10481.5625,10481563.0,nan,10.5797,10.5797,61.7128,nan,nan,52.9484,0.7368,0.8008,1307.6688,0.5456,-590.9761,nan,34388.3281,2.1222,0.7368,6.7866,nan,-1224.8588,nan
1307.8212,10689.5508,10689551.0,nan,10.4838,10.4838,61.5414,nan,nan,53.0223,0.7308,0.7946,1307.8212,0.5313,-591.0496,nan,35070.7031,2.1583,0.7308,6.9174,nan,-1225.0112,nan
1307.9736,10673.6504,10673651.0,nan,10.4233,10.4233,63.6777,nan,nan,51.9583,0.7425,0.7884,1307.9736,0.5061,-591.1231,nan,35018.5391,2.2299,0.7425,7.0174,nan,-1225.1636,nan
1308.126,10117.9385,10117939.0,nan,10.3844,10.3844,70.1725,nan,nan,49.5067,0.7834,0.7829,1308.126,0.4737,-591.1967,nan,33195.3359,2.3294,0.7834,7.0882,nan,-1225.316,nan
1308.2784,9771.6113,9771611.0,nan,10.3344,10.3344,75.8412,nan,nan,47.6632,0.7833,0.7938,1308.2784,0.4526,-591.2702,nan,32059.0918,2.4314,0.7833,7.1593,nan,-1225.4684,nan
1308.4308,9765.3164,9765316.0,nan,10.2794,10.2794,76.1991,nan,nan,47.0164,0.7717,0.8112,1308.4308,0.4514,-591.3438,nan,32038.4395,2.4413,0.7717,7.1205,nan,-1225.6207,nan
1308.5832,10938.5176,10938517.0,nan,10.2344,10.2344,65.8892,nan,nan,47.7016,0.7632,0.8351,1308.5831,0.4614,-591.4172,nan,35887.5234,2.3646,0.7632,7.0617,nan,-1225.7732,nan
1308.7356,12247.3701,12247370.0,nan,10.1927,10.1927,56.7448,nan,nan,49.4568,0.7547,0.8248,1308.7356,0.4742,-591.4908,nan,40181.6602,2.2801,0.7547,7.1532,nan,-1225.9255,nan
1308.888,13116.9775,13116978.0,nan,10.1316,10.1316,51.168,nan,nan,50.9143,0.7463,0.8083,1308.8879,0.4839,-591.5643,nan,43034.7031,2.202,0.7463,7.215,nan,-1226.078,nan
1309.0404,13298.9268,13298927.0,nan,10.0322,10.0322,49.0951,nan,nan,51.1365,0.738,0.792,1309.0404,0.4865,-591.6378,nan,43631.6523,2.1421,0.738,7.2885,nan,-1226.2303,nan
1309.1928,13667.5781,13667578.0,nan,9.8914,9.8914,47.1576,nan,nan,50.7402,0.7298,0.7761,1309.1927,0.4848,-591.7114,nan,44841.1367,2.1146,0.7298,7.3147,nan,-1226.3828,nan
1309.3452,13693.7256,13693725.0,nan,9.7385,9.7385,46.9429,nan,nan,50.8747,0.7217,0.7651,1309.3452,0.4823,-591.7849,nan,44926.918,2.109,0.7217,7.2996,nan,-1226.5352,nan
1309.4976,12971.5811,12971581.0,nan,9.5991,9.5991,49.7466,nan,nan,52.017,0.7171,0.7674,1309.4976,0.4785,-591.8585,nan,42557.6797,2.1171,0.7171,7.2389,nan,-1226.6876,nan
1309.65,12708.585,12708585.0,nan,9.4811,9.4811,51.3373,nan,nan,53.4587,0.721,0.7721,1309.65,0.471,-591.9319,nan,41694.832,2.1405,0.721,7.1838,nan,-1226.84,nan
1309.8024,13154.3076,13154307.0,nan,9.4089,9.4089,50.4134,nan,nan,53.8053,0.7303,0.777,1309.8024,0.458,-592.0055,nan,43157.1758,2.1757,0.7303,7.0242,nan,-1226.9924,nan
1309.9548,14013.0801,14013080.0,nan,9.4196,9.4196,48.1613,nan,nan,52.9655,0.7407,0.7818,1309.9548,0.4404,-592.079,nan,45974.6719,2.2142,0.7407,6.9544,nan,-1227.1448,nan
1310.1072,14725.7744,14725775.0,nan,9.4742,9.4742,46.3106,nan,nan,51.4389,0.7512,0.7867,1310.1072,0.4229,-592.1526,nan,48312.9102,2.2374,0.7512,6.9713,nan,-1227.2972,nan
1310.2596,14680.1914,14680191.0,nan,9.4693,9.4693,46.2883,nan,nan,49.7847,0.7619,0.7916,1310.2595,0.4141,-592.2261,nan,48163.3594,2.2294,0.7619,6.9996,nan,-1227.4496,nan
1310.412,14452.4268,14452427.0,nan,9.3309,9.3309,46.693,nan,nan,49.2614,0.7727,0.7965,1310.412,0.4165,-592.2996,nan,47416.1016,2.214,0.7727,7.047,nan,-1227.6019,nan
1310.5644,14263.4531,14263453.0,nan,9.1777,9.1777,47.1364,nan,nan,50.4678,0.7829,0.8012,1310.5643,0.4249,-592.3732,nan,46796.1055,2.2058,0.7829,7.1617,nan,-1227.7544,nan
1310.7168,14092.4932,14092493.0,nan,9.1277,9.1277,47.4941,nan,nan,52.403,0.7795,0.8058,1310.7168,0.4359,-592.4467,nan,46235.2148,2.1959,0.7795,7.239,nan,-1227.9067,nan
1310.8692,14059.2129,14059213.0,nan,9.1996,9.1996,47.3984,nan,nan,52.9971,0.7763,0.8101,1310.8691,0.4473,-592.5202,nan,46126.0273,2.1863,0.7763,7.3037,nan,-1228.0592,nan
1311.0216,14261.4727,14261472.0,nan,9.342,9.342,46.6236,nan,nan,53.2751,0.7731,0.8145,1311.0216,0.4555,-592.5938,nan,46789.6094,2.1815,0.7731,7.2976,nan,-1228.2115,nan
1311.174,14251.9219,14251922.0,nan,9.4982,9.4982,46.3426,nan,nan,52.7445,0.7698,0.8189,1311.174,0.4614,-592.6673,nan,46758.2734,2.1669,0.7698,7.3067,nan,-1228.364,nan
1311.3264,14144.1025,14144103.0,nan,9.6459,9.6459,46.2347,nan,nan,52.9054,0.765,0.8234,1311.3264,0.4682,-592.7408,nan,46404.5352,2.1455,0.765,7.4382,nan,-1228.5164,nan
1311.4788,14076.4756,14076476.0,nan,9.745,9.745,46.3399,nan,nan,52.9601,0.7708,0.8274,1311.4788,0.4759,-592.8143,nan,46182.6641,2.1401,0.7708,7.6009,nan,-1228.6688,nan
1311.6312,14102.3945,14102395.0,nan,9.7527,9.7527,46.5249,nan,nan,52.952,0.7906,0.8376,1311.6312,0.4797,-592.8879,nan,46267.6992,2.1526,0.7906,7.6067,nan,-1228.8212,nan
1311.7836,14231.9951,14231995.0,nan,9.7414,9.7414,46.4439,nan,nan,52.283,0.811,0.8491,1311.7836,0.472,-592.9614,nan,46692.8945,2.1686,0.811,7.6064,nan,-1228.9736,nan
1311.936,14759.0576,14759058.0,nan,9.7317,9.7317,45.25,nan,nan,50.8497,0.8316,0.8635,1311.936,0.4556,-593.0349,nan,48422.1055,2.1911,0.8316,7.6077,nan,-1229.126,nan
1312.0884,15260.666,15260666.0,nan,9.7239,9.7239,44.1701,nan,nan,50.1726,0.8513,0.8781,1312.0884,0.4399,-593.1085,nan,50067.8047,2.2115,0.8513,7.5112,nan,-1229.2784,nan
1312.2408,15633.6787,15633678.0,nan,9.7163,9.7163,43.2722,nan,nan,51.7885,0.8714,0.8902,1312.2407,0.4302,-593.182,nan,51291.5938,2.2195,0.8714,7.432,nan,-1229.4308,nan
1312.3932,15646.6934,15646694.0,nan,9.7048,9.7048,43.0414,nan,nan,53.6505,0.8921,0.9009,1312.3932,0.4296,-593.2555,nan,51334.2969,2.2095,0.8921,7.2628,nan,-1229.5831,nan
1312.5456,15428.7373,15428737.0,nan,9.6708,9.6708,43.1753,nan,nan,55.3923,0.9133,0.9277,1312.5455,0.4362,-593.329,nan,50619.2188,2.1855,0.9133,7.1039,nan,-1229.7356,nan
1312.698,14896.46,14896459.0,nan,9.6539,9.6539,44.1308,nan,nan,55.7023,0.9349,0.9553,1312.698,0.449,-593.4026,nan,48872.8984,2.1568,0.9349,6.9731,nan,-1229.8879,nan
1312.8504,14017.3887,14017389.0,nan,9.7457,9.7457,46.1982,nan,nan,54.716,0.9571,0.9839,1312.8503,0.4647,-593.4761,nan,45988.8086,2.1246,0.9571,6.8337,nan,-1230.0404,nan
1313.0028,13079.541,13079541.0,nan,9.8906,9.8906,48.7534,nan,nan,53.8606,0.9798,1.0132,1313.0028,0.4812,-593.5496,nan,42911.8789,2.0921,0.9798,6.766,nan,-1230.1927,nan
1313.1552,12721.71,12721710.0,nan,10.0205,10.0205,49.4898,nan,nan,53.4258,1.0031,1.0375,1313.1552,0.4905,-593.6232,nan,41737.8945,2.0656,1.0031,6.7157,nan,-1230.3452,nan
