DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BS,CALI,CALI[DERIVED]1,CALI1,DEVI,DFL,DT,DT1,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1306.4008,4544.7178,4543183.0,nan,8.5,8.6205,8.6205,8.6205,1.6201,1.0402,145.0402,145.0401,0.0,nan,58.2854,0.8354,0.8543,1306.4008,0.6236,nan,nan,0.0309,0.0309,14905.4551,2.1626,1.0402,1.0819,284.8366,1.0,1.0,-1230.2407,38.294,0.0309,nan
1306.4274,4543.1934,4543193.5,nan,8.5,8.6153,8.6153,8.6159,1.5768,1.0706,145.1626,145.1437,0.0,nan,58.1623,0.8366,0.8555,1306.4274,0.621,nan,nan,0.0309,0.0309,14905.4902,2.1637,1.0706,1.1505,284.754,1.0,1.0,-1230.2673,38.1977,0.0309,nan
1306.5532,4539.3755,4538324.0,nan,8.5,8.5941,8.5941,8.5941,1.608,1.2144,145.6339,145.6338,0.0,nan,57.5801,0.8422,0.8612,1306.5531,0.6091,nan,nan,0.0311,0.0311,14889.5137,2.1689,1.2144,1.4749,284.3634,1.0,1.0,-1230.3932,37.742,0.0311,nan
1306.5798,4537.2944,4537294.5,nan,8.5,8.5896,8.5896,8.5986,1.6146,1.2136,145.7335,145.657,0.0,nan,57.8447,0.8392,0.8578,1306.5797,0.6074,nan,nan,0.0311,0.0311,14886.1357,2.1694,1.2136,1.4728,284.2616,1.0,1.0,-1230.4198,37.8087,0.0311,nan
1306.7056,4541.0991,4538577.5,nan,8.5,8.6201,8.6201,8.6201,1.4923,1.2096,145.7665,145.7665,0.0,nan,59.0962,0.8247,0.8417,1306.7056,0.5996,nan,nan,0.031,0.031,14890.3467,2.1717,1.2096,1.4631,283.7799,1.0,1.0,-1230.5455,38.124,0.031,nan
1306.7322,4538.8491,4538849.0,nan,8.5,8.6266,8.6266,8.6327,1.4665,1.1844,145.7735,145.7231,0.0,nan,59.4799,0.8203,0.8371,1306.7322,0.6004,nan,nan,0.0308,0.0308,14891.2373,2.1707,1.1844,1.4058,283.7869,1.0,1.0,-1230.5721,38.3286,0.0308,nan
1306.858,4537.1924,4536065.5,nan,8.5,8.6924,8.6924,8.6924,1.4904,1.0653,145.5179,145.5179,0.0,nan,61.2944,0.7991,0.8152,1306.8579,0.6043,nan,nan,0.0304,0.0304,14882.1045,2.1661,1.0653,1.1348,283.8196,1.0,1.0,-1230.698,39.296,0.0304,nan
1306.8846,4535.4771,4535477.0,nan,8.5,8.7063,8.7063,8.7122,1.4955,1.0407,145.4638,145.4584,0.0,nan,61.5001,0.7964,0.8124,1306.8845,0.6075,nan,nan,0.0302,0.0302,14880.1738,2.1645,1.0407,1.086,284.0003,1.0,1.0,-1230.7246,39.5517,0.0302,nan
1307.0104,4528.3242,4529455.5,nan,8.5,8.806,8.806,8.806,1.4853,0.9247,145.1769,145.1769,0.0,nan,62.4731,0.7838,0.7989,1307.0104,0.6224,nan,nan,0.0296,0.0296,14860.4189,2.1569,0.9247,0.8551,284.8549,1.0,1.0,-1230.8503,40.761,0.0296,nan
1307.037,4528.1826,4528182.5,nan,8.5,8.8271,8.8271,8.8228,1.4832,0.9244,145.1162,145.1245,0.0,nan,62.5109,0.7828,0.7979,1307.037,0.6261,nan,nan,0.0296,0.0296,14856.2422,2.1559,0.9244,0.8545,285.1902,1.0,1.0,-1230.877,40.7774,0.0296,nan
1307.1628,4526.0337,4525105.0,nan,8.5,8.902,8.902,8.902,1.5477,0.9229,144.8766,144.8766,0.0,nan,62.6895,0.7779,0.7929,1307.1627,0.6436,nan,nan,0.0296,0.0296,14846.1455,2.1513,0.9229,0.8517,286.7762,1.0,1.0,-1231.0028,40.855,0.0296,nan
1307.1894,4524.4546,4524454.5,nan,8.5,8.9178,8.9178,8.9132,1.5613,0.9262,144.8259,144.8557,0.0,nan,62.5255,0.7774,0.7925,1307.1893,0.6453,nan,nan,0.0298,0.0298,14844.0107,2.1498,0.9262,0.8579,287.1815,1.0,1.0,-1231.0294,40.4164,0.0298,nan
1307.3152,4511.6465,4508939.0,nan,8.5,8.9664,8.9664,8.9664,1.446,0.9419,144.7569,144.7569,0.0,nan,61.7498,0.7747,0.7905,1307.3152,0.6533,nan,nan,0.0308,0.0308,14793.1074,2.1427,0.9419,0.8873,289.0984,1.0,1.0,-1231.1552,38.342,0.0308,nan
1307.3418,4505.6582,4505658.5,nan,8.5,8.9767,8.9767,8.9751,1.4216,0.9383,144.7423,144.8109,0.0,nan,61.4831,0.7745,0.7903,1307.3418,0.6514,nan,nan,0.0312,0.0312,14782.3438,2.1396,0.9383,0.8804,289.4016,1.0,1.0,-1231.1818,37.6444,0.0312,nan
1307.4676,4465.1865,4464915.0,nan,8.5,9.016,9.016,9.016,1.4767,0.921,145.0665,145.0664,0.0,nan,60.2219,0.7732,0.7892,1307.4675,0.6427,nan,nan,0.0328,0.0328,14648.6719,2.1252,0.921,0.8482,290.8355,1.0,1.0,-1231.3075,34.345,0.0328,nan
1307.4942,4456.3003,4456300.0,nan,8.5,9.0243,9.0243,9.0175,1.4884,0.9171,145.135,145.0917,0.0,nan,60.0824,0.7743,0.7903,1307.4941,0.6385,nan,nan,0.0331,0.0331,14620.4072,2.1219,0.9171,0.8411,290.8192,1.0,1.0,-1231.3341,33.8004,0.0331,nan
1307.62,4421.9224,4425939.0,nan,8.5,9.0247,9.0247,9.0247,1.4177,0.8986,145.2113,145.2113,0.0,nan,59.4226,0.7794,0.7954,1307.62,0.6184,nan,nan,0.0344,0.0344,14520.7979,2.1067,0.8986,0.8074,290.7422,1.0,1.0,-1231.46,31.225,0.0344,nan
1307.6466,4419.5195,4419519.5,nan,8.5,9.0248,9.0248,9.014,1.4028,0.8988,145.2274,145.1216,0.0,nan,59.4312,0.7826,0.7986,1307.6466,0.6139,nan,nan,0.0344,0.0344,14499.7354,2.1058,0.8988,0.8078,290.4582,1.0,1.0,-1231.4866,31.093,0.0344,nan
1307.7724,4426.6191,4432984.5,nan,8.5,8.9632,8.9632,8.9632,1.4185,0.8999,144.6978,144.6978,0.0,nan,59.4716,0.7982,0.8141,1307.7723,0.5924,nan,nan,0.0348,0.0348,14543.9121,2.1014,0.8999,0.8097,289.1152,1.0,1.0,-1231.6123,30.469,0.0348,nan
1307.799,4435.8315,4435831.5,nan,8.5,8.9502,8.9502,8.9489,1.4218,0.9097,144.5858,144.5055,0.0,nan,59.5087,0.8026,0.8183,1307.799,0.589,nan,nan,0.0346,0.0346,14553.2529,2.1042,0.9097,0.828,288.7086,1.0,1.0,-1231.6389,30.7778,0.0346,nan
1307.9248,4493.9541,4500486.0,nan,8.5,8.8811,8.8811,8.8811,1.5908,0.9562,143.5959,143.596,0.0,nan,59.6839,0.8232,0.8383,1307.9248,0.573,nan,nan,0.0339,0.0339,14765.373,2.1172,0.9562,0.9143,286.786,1.0,1.0,-1231.7648,32.238,0.0339,nan
1307.9514,4514.1567,4514157.0,nan,8.5,8.8665,8.8665,8.875,1.6265,0.9688,143.3866,143.3385,0.0,nan,59.6725,0.8263,0.8413,1307.9514,0.5712,nan,nan,0.0336,0.0336,14810.2256,2.1236,0.9688,0.9393,286.3889,1.0,1.0,-1231.7914,32.7864,0.0336,nan
1308.0772,4619.458,4620344.0,nan,8.5,8.8463,8.8463,8.8463,1.6442,1.0284,142.1208,142.1209,0.0,nan,59.6184,0.8412,0.8554,1308.0771,0.5624,nan,nan,0.0323,0.0323,15158.6094,2.1539,1.0284,1.0576,284.5107,1.0,1.0,-1231.9171,35.38,0.0323,nan
1308.1038,4642.7974,4642797.0,nan,8.5,8.842,8.842,8.8469,1.648,1.0289,141.8531,141.8786,0.0,nan,59.5102,0.8419,0.8564,1308.1038,0.5624,nan,nan,0.032,0.032,15232.2744,2.1607,1.0289,1.0586,284.2601,1.0,1.0,-1231.9437,35.8956,0.032,nan
1308.2296,4749.4761,4746367.5,nan,8.5,8.8501,8.8501,8.8501,1.8424,1.0311,140.7324,140.7325,0.0,nan,58.9989,0.8452,0.861,1308.2296,0.5624,nan,nan,0.0308,0.0308,15572.0723,2.1929,1.0311,1.0632,283.0749,1.0,1.0,-1232.0696,38.334,0.0308,nan
1308.2562,4768.2671,4768267.0,nan,8.5,8.8518,8.8518,8.8602,1.8835,1.0257,140.4954,140.6401,0.0,nan,58.8685,0.8454,0.8618,1308.2562,0.5638,nan,nan,0.0307,0.0307,15643.9209,2.1979,1.0257,1.0523,282.9576,1.0,1.0,-1232.0962,38.504,0.0307,nan
1308.382,4829.3066,4820613.0,nan,8.5,8.9083,8.9083,8.9083,1.9632,1.0003,140.2029,140.2029,0.0,nan,58.2516,0.8463,0.8658,1308.382,0.5704,nan,nan,0.0303,0.0303,15815.6602,2.2214,1.0003,1.0006,282.4025,1.0,1.0,-1232.2219,39.308,0.0303,nan
1308.4086,4831.6816,4831681.5,nan,8.5,8.9202,8.9202,8.9229,1.9801,1.0071,140.141,140.2617,0.0,nan,58.2278,0.848,0.8679,1308.4086,0.5717,nan,nan,0.0304,0.0304,15851.9736,2.2215,1.0071,1.0145,282.3437,1.0,1.0,-1232.2485,39.0869,0.0304,nan
1308.5344,4819.1206,4813329.0,nan,8.5,8.9919,8.9919,8.9919,1.7619,1.0395,140.5397,140.5397,0.0,nan,58.1152,0.8561,0.8778,1308.5343,0.5779,nan,nan,0.031,0.031,15791.7617,2.222,1.0395,1.0806,282.0653,1.0,1.0,-1232.3744,38.041,0.031,nan
1308.561,4809.4482,4809448.5,nan,8.5,9.0071,9.0071,9.0008,1.7158,1.0484,140.624,140.6076,0.0,nan,58.1091,0.8585,0.88,1308.5609,0.5777,nan,nan,0.0311,0.0311,15779.0303,2.2189,1.0484,1.0996,282.0506,1.0,1.0,-1232.401,37.7602,0.0311,nan
1308.6868,4767.0273,4770454.0,nan,8.5,9.0425,9.0425,9.0425,1.2356,1.0907,140.9291,140.9291,0.0,nan,58.08,0.8702,0.8903,1308.6868,0.5766,nan,nan,0.0318,0.0318,15651.0957,2.2041,1.0907,1.1896,281.9808,1.0,1.0,-1232.5267,36.432,0.0318,nan
1308.7134,4762.209,4762209.0,nan,8.5,9.05,9.05,9.0402,1.1341,1.0923,140.9936,140.8694,0.0,nan,58.0749,0.8716,0.8912,1308.7134,0.5748,nan,nan,0.0318,0.0318,15624.0449,2.2029,1.0923,1.1932,281.9348,1.0,1.0,-1232.5533,36.3067,0.0318,nan
1308.8392,4763.4702,4768459.5,nan,8.5,9.029,9.029,9.029,1.1838,1.1,140.5871,140.5871,0.0,nan,58.0505,0.8782,0.8954,1308.8391,0.5661,nan,nan,0.0321,0.0321,15644.5518,2.1971,1.1,1.21,281.7172,1.0,1.0,-1232.6792,35.714,0.0321,nan
1308.8658,4769.7808,4769781.0,nan,8.5,9.0246,9.0246,9.0233,1.1943,1.089,140.5011,140.3949,0.0,nan,58.0546,0.8786,0.8958,1308.8657,0.5639,nan,nan,0.0321,0.0321,15648.8877,2.1987,1.089,1.1866,281.692,1.0,1.0,-1232.7058,35.7098,0.0321,nan
1308.9916,4820.6704,4819850.0,nan,8.5,8.9959,8.9959,8.9959,1.2905,1.0372,139.486,139.4861,0.0,nan,58.0739,0.8805,0.8976,1308.9916,0.5535,nan,nan,0.0322,0.0322,15813.1562,2.2061,1.0372,1.0758,281.5732,1.0,1.0,-1232.8315,35.69,0.0322,nan
1309.0182,4830.437,4830437.0,nan,8.5,8.9898,8.9898,8.9904,1.3109,1.0315,139.2714,139.2803,0.0,nan,57.9669,0.8821,0.8995,1309.0182,0.5526,nan,nan,0.0321,0.0321,15847.8906,2.2072,1.0315,1.0642,281.5401,1.0,1.0,-1232.8582,35.7518,0.0321,nan
1309.144,4875.2554,4871489.5,nan,8.5,8.9643,8.9643,8.9643,1.2961,1.0046,138.3069,138.307,0.0,nan,57.4608,0.8899,0.9089,1309.1439,0.5487,nan,nan,0.032,0.032,15982.5771,2.2122,1.0046,1.0092,281.3837,1.0,1.0,-1232.984,36.044,0.032,nan
1309.1706,4880.1704,4880170.0,nan,8.5,8.9589,8.9589,8.9614,1.293,1.0166,138.103,138.1897,0.0,nan,57.3979,0.893,0.9125,1309.1705,0.5503,nan,nan,0.0319,0.0319,16011.0566,2.2112,1.0166,1.0341,281.3721,1.0,1.0,-1233.0106,36.1479,0.0319,nan
1309.2964,4885.9312,4882263.5,nan,8.5,8.9474,8.9474,8.9474,1.5785,1.0733,137.6348,137.6348,0.0,nan,57.1001,0.9079,0.9296,1309.2964,0.5583,nan,nan,0.0317,0.0317,16017.9248,2.2063,1.0733,1.152,281.3171,1.0,1.0,-1233.1364,36.639,0.0317,nan
1309.323,4882.7061,4882706.0,nan,8.5,8.945,8.945,8.9466,1.6389,1.0817,137.5358,137.6455,0.0,nan,57.2121,0.91,0.9316,1309.323,0.5616,nan,nan,0.0316,0.0316,16019.377,2.2032,1.0817,1.1704,281.3764,1.0,1.0,-1233.163,36.849,0.0316,nan
1309.4488,4845.1821,4846167.0,nan,8.5,8.9425,8.9425,8.9425,1.6585,1.1213,137.6959,137.6958,0.0,nan,57.7418,0.9201,0.9411,1309.4487,0.5773,nan,nan,0.0311,0.0311,15899.498,2.1889,1.1213,1.2573,281.6565,1.0,1.0,-1233.2887,37.842,0.0311,nan
1309.4754,4838.4409,4838441.0,nan,8.5,8.942,8.942,8.941,1.6627,1.1194,137.7297,137.7608,0.0,nan,57.9437,0.9205,0.9407,1309.4753,0.5811,nan,nan,0.0309,0.0309,15874.1504,2.1863,1.1194,1.2531,281.7378,1.0,1.0,-1233.3153,38.1825,0.0309,nan
1309.6012,4800.4023,4804548.5,nan,8.5,8.934,8.934,8.934,1.4418,1.1105,138.0679,138.0679,0.0,nan,58.8989,0.922,0.9387,1309.6012,0.5992,nan,nan,0.0301,0.0301,15762.9541,2.1745,1.1105,1.2333,282.1223,1.0,1.0,-1233.4412,39.793,0.0301,nan
1309.6278,4797.3823,4797382.0,nan,8.5,8.9323,8.9323,8.9289,1.3951,1.1063,138.1394,138.1636,0.0,nan,59.1399,0.9222,0.9383,1309.6278,0.6025,nan,nan,0.0299,0.0299,15739.4424,2.1742,1.1063,1.2239,282.3811,1.0,1.0,-1233.4678,40.1143,0.0299,nan
1309.7536,4778.3555,4779464.5,nan,8.5,8.9046,8.9046,8.9046,1.3592,1.0861,138.6163,138.6162,0.0,nan,60.2798,0.9233,0.9362,1309.7535,0.6185,nan,nan,0.0292,0.0292,15680.6572,2.1731,1.0861,1.1796,283.6053,1.0,1.0,-1233.5935,41.634,0.0292,nan
1309.7802,4775.6758,4775676.0,nan,8.5,8.8987,8.8987,8.9068,1.3516,1.0929,138.7171,138.7935,0.0,nan,60.4184,0.9239,0.9367,1309.7802,0.6213,nan,nan,0.0292,0.0292,15668.2275,2.1735,1.0929,1.1948,283.942,1.0,1.0,-1233.6201,41.6787,0.0292,nan
1309.906,4748.1245,4745179.0,nan,8.5,8.9174,8.9174,8.9174,1.4098,1.1254,139.6317,139.6316,0.0,nan,61.0742,0.9269,0.9393,1309.906,0.6347,nan,nan,0.0291,0.0291,15568.1729,2.1752,1.1254,1.2666,285.5342,1.0,1.0,-1233.746,41.89,0.0291,nan
1309.9326,4738.7305,4738730.5,nan,8.5,8.9214,8.9214,8.9248,1.4221,1.1264,139.8251,139.9435,0.0,nan,61.122,0.9272,0.9398,1309.9326,0.6359,nan,nan,0.0292,0.0292,15547.0166,2.1739,1.1264,1.2688,285.6718,1.0,1.0,-1233.7726,41.6018,0.0292,nan
1310.0584,4672.1118,4669085.5,nan,8.5,8.9594,8.9594,8.9594,1.2605,1.1311,141.4187,141.4186,0.0,nan,61.3485,0.9288,0.9423,1310.0583,0.6416,nan,nan,0.0299,0.0299,15318.5215,2.1677,1.1311,1.2793,286.3224,1.0,1.0,-1233.8983,40.239,0.0299,nan
1310.085,4654.3589,4654359.0,nan,8.5,8.9674,8.9674,8.9632,1.2263,1.1309,141.7557,141.8048,0.0,nan,61.4556,0.9292,0.9434,1310.085,0.6409,nan,nan,0.0301,0.0301,15270.207,2.1646,1.1309,1.2789,286.4782,1.0,1.0,-1233.9249,39.7772,0.0301,nan
1310.2108,4562.5498,4561381.5,nan,8.5,8.9814,8.9814,8.9813,1.1796,1.13,143.6316,143.6314,0.0,nan,61.9622,0.9314,0.9484,1310.2107,0.6375,nan,nan,0.0312,0.0312,14965.1631,2.15,1.13,1.2768,287.2147,1.0,1.0,-1234.0508,37.593,0.0312,nan
1310.2374,4541.7217,4541722.0,nan,8.5,8.9843,8.9843,8.9787,1.1697,1.1317,144.0282,143.9866,0.0,nan,62.1889,0.9334,0.9507,1310.2373,0.6358,nan,nan,0.0314,0.0314,14900.6621,2.1461,1.1317,1.2809,287.2686,1.0,1.0,-1234.0774,37.1935,0.0314,nan
1310.3632,4452.001,4451452.5,nan,8.5,8.9663,8.9663,8.9663,1.2674,1.1401,145.6666,145.6664,0.0,nan,63.2615,0.9426,0.9614,1310.3632,0.6273,nan,nan,0.0323,0.0323,14604.5029,2.1276,1.1401,1.2999,287.5234,1.0,1.0,-1234.2031,35.304,0.0323,nan
1310.3898,4432.3652,4432365.5,nan,8.5,8.9625,8.9625,8.9644,1.2881,1.143,146.013,145.9341,0.0,nan,63.6574,0.9467,0.9652,1310.3898,0.6262,nan,nan,0.0324,0.0324,14541.8809,2.1233,1.143,1.3066,287.2602,1.0,1.0,-1234.2297,35.1905,0.0324,nan
1310.5156,4354.0635,4357603.5,nan,8.5,8.9555,8.9555,8.9555,1.2524,1.1568,147.2,147.1999,0.0,nan,65.53,0.966,0.9834,1310.5155,0.6211,nan,nan,0.0327,0.0327,14296.6006,2.1028,1.1568,1.3383,286.015,1.0,1.0,-1234.3556,34.654,0.0327,nan
1310.5422,4341.7959,4341795.5,nan,8.5,8.954,8.954,8.9575,1.2449,1.1631,147.451,147.3718,0.0,nan,65.8434,0.9715,0.9889,1310.5421,0.622,nan,nan,0.0326,0.0326,14244.7363,2.1004,1.1631,1.353,285.7916,1.0,1.0,-1234.3822,34.7392,0.0326,nan
1310.668,4297.4414,4299663.5,nan,8.5,8.9672,8.9672,8.9672,1.3288,1.1927,148.1848,148.1848,0.0,nan,67.3257,0.998,1.015,1310.668,0.6263,nan,nan,0.0324,0.0324,14106.5078,2.0893,1.1927,1.4225,284.7351,1.0,1.0,-1234.5079,35.142,0.0324,nan
1310.6946,4290.7549,4290755.0,nan,8.5,8.97,8.97,8.9668,1.3465,1.2011,148.34,148.2809,0.0,nan,67.2075,1.0038,1.0209,1310.6946,0.6286,nan,nan,0.0324,0.0324,14077.2803,2.0882,1.2011,1.443,284.5969,1.0,1.0,-1234.5345,35.2038,0.0324,nan
1310.8204,4269.0098,4266735.0,nan,8.5,8.9646,8.9646,8.9646,1.367,1.2411,148.7355,148.7354,0.0,nan,66.6483,1.0315,1.0489,1310.8203,0.6392,nan,nan,0.0323,0.0323,13998.4746,2.0832,1.2411,1.5404,283.9433,1.0,1.0,-1234.6604,35.496,0.0323,nan
1310.847,4261.6562,4261656.0,nan,8.5,8.9635,8.9635,8.9624,1.3713,1.2523,148.8191,148.7406,0.0,nan,66.3114,1.0362,1.0537,1310.8469,0.642,nan,nan,0.0322,0.0322,13981.8115,2.0808,1.2523,1.5688,283.7302,1.0,1.0,-1234.687,35.5861,0.0322,nan
1310.9728,4239.7671,4241073.0,nan,8.5,8.952,8.952,8.952,1.0963,1.3051,148.765,148.765,0.0,nan,64.7183,1.0584,1.0764,1310.9728,0.6551,nan,nan,0.032,0.032,13914.2803,2.0693,1.3051,1.7033,282.7222,1.0,1.0,-1234.8127,36.012,0.032,nan
1310.9994,4236.7202,4236720.5,nan,8.5,8.9496,8.9496,8.9602,1.0382,1.3074,148.7535,148.7,0.0,nan,64.4904,1.0611,1.0794,1310.9994,0.6578,nan,nan,0.0319,0.0319,13900.001,2.0677,1.3074,1.7093,282.6028,1.0,1.0,-1234.8394,36.2026,0.0319,nan
1311.1252,4231.0288,4234422.0,nan,8.5,8.9987,8.9987,8.9987,1.3632,1.318,148.3929,148.3929,0.0,nan,63.4124,1.0738,1.0935,1311.1251,0.6704,nan,nan,0.0314,0.0314,13892.4609,2.0599,1.318,1.7372,282.0381,1.0,1.0,-1234.9652,37.104,0.0314,nan
1311.1518,4233.936,4233936.0,nan,8.5,9.0091,9.0091,9.0124,1.4319,1.3122,148.3166,148.3081,0.0,nan,63.3241,1.0754,1.0955,1311.1517,0.6724,nan,nan,0.0314,0.0314,13890.8672,2.0602,1.3122,1.7221,281.982,1.0,1.0,-1234.9918,37.2682,0.0314,nan
1311.2776,4249.124,4249950.0,nan,8.5,9.0771,9.0771,9.0771,1.3754,1.2847,147.9072,147.9073,0.0,nan,62.9064,1.0828,1.1045,1311.2776,0.6816,nan,nan,0.031,0.031,13943.4053,2.0619,1.2847,1.6505,281.7167,1.0,1.0,-1235.1176,38.045,0.031,nan
1311.3042,4253.3359,4253336.0,nan,8.5,9.0915,9.0915,9.0876,1.3634,1.2856,147.8207,147.8432,0.0,nan,63.0079,1.0838,1.1062,1311.3042,0.6822,nan,nan,0.031,0.031,13954.5146,2.0628,1.2856,1.6528,281.6731,1.0,1.0,-1235.1442,38.1124,0.031,nan
1311.43,4269.5854,4270259.5,nan,8.5,9.1373,9.1373,9.1373,1.461,1.29,147.5404,147.5404,0.0,nan,63.4877,1.0887,1.1138,1311.4299,0.6848,nan,nan,0.0308,0.0308,14010.0381,2.0667,1.29,1.664,281.4673,1.0,1.0,-1235.2699,38.431,0.0308,nan
1311.4566,4273.8379,4273838.0,nan,8.5,9.147,9.147,9.1408,1.4816,1.2903,147.4811,147.5021,0.0,nan,63.7211,1.0896,1.1154,1311.4565,0.6842,nan,nan,0.0308,0.0308,14021.7783,2.0679,1.2903,1.6647,281.4738,1.0,1.0,-1235.2965,38.3924,0.0308,nan
1311.5824,4290.4844,4290324.5,nan,8.5,9.1574,9.1574,9.1574,1.527,1.2915,147.3211,147.3211,0.0,nan,64.825,1.0935,1.1229,1311.5824,0.681,nan,nan,0.0309,0.0309,14075.8672,2.0738,1.2915,1.668,281.5047,1.0,1.0,-1235.4224,38.21,0.0309,nan
1311.609,4293.8101,4293810.5,nan,8.5,9.1596,9.1596,9.1554,1.5366,1.2925,147.2873,147.2891,0.0,nan,64.8826,1.0944,1.1244,1311.609,0.6795,nan,nan,0.0309,0.0309,14087.3037,2.0749,1.2925,1.6706,281.5864,1.0,1.0,-1235.449,38.1007,0.0309,nan
1311.7348,4309.2607,4308129.5,nan,8.5,9.1461,9.1461,9.1461,1.5222,1.2971,147.1376,147.1376,0.0,nan,65.1549,1.0986,1.1316,1311.7347,0.6725,nan,nan,0.0312,0.0312,14134.2842,2.0802,1.2971,1.6824,281.9724,1.0,1.0,-1235.5747,37.584,0.0312,nan
1311.7614,4311.1572,4311157.5,nan,8.5,9.1432,9.1432,9.137,1.5192,1.299,147.1059,147.1082,0.0,nan,65.038,1.0996,1.1331,1311.7614,0.671,nan,nan,0.0312,0.0312,14144.2178,2.0807,1.299,1.6875,282.16,1.0,1.0,-1235.6013,37.543,0.0312,nan
1311.8872,4319.7573,4319836.5,nan,8.5,9.0942,9.0942,9.0943,1.3619,1.3082,146.9691,146.9691,0.0,nan,64.4851,1.1046,1.1402,1311.8872,0.6639,nan,nan,0.0313,0.0313,14172.6924,2.0829,1.3082,1.7114,283.0469,1.0,1.0,-1235.7272,37.349,0.0313,nan
1311.9138,4321.6719,4321671.5,nan,8.5,9.0839,9.0839,9.0825,1.3286,1.3101,146.9402,146.9577,0.0,nan,64.487,1.1059,1.1417,1311.9138,0.6632,nan,nan,0.0313,0.0313,14178.7129,2.0834,1.3101,1.7162,283.2635,1.0,1.0,-1235.7538,37.4087,0.0313,nan
1312.0396,4327.7832,4327388.5,nan,8.5,9.027,9.027,9.027,1.2282,1.3188,146.9036,146.9036,0.0,nan,64.4958,1.112,1.1486,1312.0396,0.66,nan,nan,0.0312,0.0312,14197.4697,2.0859,1.3188,1.7392,284.2881,1.0,1.0,-1235.8795,37.691,0.0312,nan
1312.0662,4328.5977,4328597.5,nan,8.5,9.015,9.015,9.0185,1.207,1.3257,146.8959,146.9191,0.0,nan,64.5217,1.1135,1.1499,1312.0662,0.6603,nan,nan,0.0311,0.0311,14201.4355,2.0861,1.3257,1.7577,284.4632,1.0,1.0,-1235.9061,37.7926,0.0311,nan
1312.192,4328.541,4328448.5,nan,8.5,8.9782,8.9782,8.9782,1.2356,1.3584,146.992,146.992,0.0,nan,64.6442,1.1206,1.1565,1312.1919,0.6617,nan,nan,0.0309,0.0309,14200.9473,2.0875,1.3584,1.8453,285.2916,1.0,1.0,-1236.032,38.273,0.0309,nan
1312.2186,4328.417,4328417.0,nan,8.5,8.9704,8.9704,8.9745,1.2416,1.3621,147.0123,146.9839,0.0,nan,64.5833,1.1219,1.1578,1312.2185,0.6626,nan,nan,0.0308,0.0308,14200.8438,2.0877,1.3621,1.8554,285.4368,1.0,1.0,-1236.0586,38.4165,0.0308,nan
1312.3444,4332.6147,4333727.0,nan,8.5,8.9573,8.9573,8.9573,1.0965,1.3796,146.9459,146.9459,0.0,nan,64.2955,1.1285,1.1636,1312.3444,0.6667,nan,nan,0.0304,0.0304,14218.2637,2.0888,1.3796,1.9033,286.1235,1.0,1.0,-1236.1843,39.095,0.0304,nan
1312.371,4334.8496,4334849.5,nan,8.5,8.9545,8.9545,8.9594,1.0658,1.3811,146.9319,146.8684,0.0,nan,64.1899,1.1296,1.1647,1312.371,0.6675,nan,nan,0.0303,0.0303,14221.9473,2.0897,1.3811,1.9075,286.1576,1.0,1.0,-1236.2109,39.3034,0.0303,nan
1312.4968,4356.2114,4357283.5,nan,8.5,8.9696,8.9696,8.9696,1.0416,1.3882,146.5019,146.502,0.0,nan,63.6901,1.1351,1.1701,1312.4967,0.671,nan,nan,0.0298,0.0298,14295.5498,2.0938,1.3882,1.927,286.319,1.0,1.0,-1236.3368,40.289,0.0298,nan
1312.5234,4362.0273,4362027.0,nan,8.5,8.9728,8.9728,8.9734,1.0365,1.3888,146.411,146.3752,0.0,nan,63.4923,1.1364,1.1714,1312.5233,0.6725,nan,nan,0.0298,0.0298,14311.1123,2.0953,1.3888,1.9289,286.2441,1.0,1.0,-1236.3634,40.4391,0.0298,nan
1312.6492,4395.8101,4393959.5,nan,8.5,8.9912,8.9912,8.9912,1.0248,1.392,145.7757,145.7758,0.0,nan,62.5571,1.1425,1.1775,1312.6492,0.6794,nan,nan,0.0294,0.0294,14415.877,2.1024,1.392,1.9376,285.8899,1.0,1.0,-1236.4891,41.149,0.0294,nan
1312.6758,4400.7114,4400711.5,nan,8.5,8.9951,8.9951,8.9932,1.0223,1.3937,145.6414,145.6907,0.0,nan,62.4253,1.1435,1.1785,1312.6758,0.6806,nan,nan,0.0294,0.0294,14438.0293,2.1028,1.3937,1.9424,285.7941,1.0,1.0,-1236.5157,41.1171,0.0294,nan
1312.8016,4415.4248,4413034.5,nan,8.5,9.0024,9.0024,9.0024,1.0194,1.4018,145.2883,145.2883,0.0,nan,61.8021,1.1486,1.1836,1312.8015,0.6866,nan,nan,0.0295,0.0295,14478.459,2.1047,1.4018,1.9651,285.3412,1.0,1.0,-1236.6416,40.966,0.0295,nan
1312.8282,4415.6401,4415640.0,nan,8.5,9.004,9.004,8.9994,1.0188,1.4018,145.2136,145.2913,0.0,nan,61.7956,1.149,1.1839,1312.8281,0.6871,nan,nan,0.0296,0.0296,14487.0078,2.1037,1.4018,1.965,285.2521,1.0,1.0,-1236.6682,40.7251,0.0296,nan
