DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,BIT,CALI,NPHI,DT,DTDS,FACIES,FLD1,GR,M2R1,LLD,NPHI_1,PEF,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,TEMP,TH,U,VCL,WATER_VOL,RHOB_1,ZLT
1248.4608,4830.8081,4830808.0,nan,0.2159,9.0518,0.6149,138.2917,138.2917,nan,nan,76.0326,1.0984,1.0755,0.6149,4.3114,nan,nan,0.7881,nan,nan,15849.1084,2.1918,nan,nan,nan,246.9606,nan,nan,-1167.9608,144.1013,0.0,0.0,nan,nan,2.1918,nan
1248.6132,4867.0977,4867097.5,nan,0.2159,9.0502,0.6272,137.2731,137.2731,nan,nan,73.8203,1.0954,1.0516,0.6272,4.4961,nan,nan,0.7778,nan,nan,15968.168,2.192,nan,nan,nan,246.7475,nan,nan,-1168.1132,144.1092,0.0,0.0,nan,nan,2.192,nan
1248.7656,4951.1729,4951173.0,nan,0.2159,9.0523,0.6008,135.2745,135.2745,nan,nan,74.426,1.0878,1.0304,0.6008,4.4851,nan,nan,0.7589,nan,nan,16244.0059,2.1974,nan,nan,nan,246.6413,nan,nan,-1168.2656,144.117,0.0,0.0,nan,nan,2.1974,nan
1248.918,4992.9004,4992900.0,nan,0.2159,9.0566,0.5461,134.2905,134.2905,nan,nan,76.7348,1.0683,1.0041,0.5461,4.2388,nan,nan,0.7496,nan,nan,16380.9062,2.1998,nan,nan,nan,246.6815,nan,nan,-1168.418,144.1248,0.0,0.0,nan,nan,2.1998,nan
1249.0704,4956.8989,4956899.0,nan,0.2159,9.0602,0.5104,134.8354,134.8354,nan,nan,78.9724,1.0335,0.9684,0.5104,4.0366,nan,nan,0.7533,nan,nan,16262.791,2.1928,nan,nan,nan,246.83,nan,nan,-1168.5704,144.1326,0.0,0.0,nan,nan,2.1928,nan
1249.2228,4869.6899,4869690.0,nan,0.2159,9.0605,0.4984,136.6993,136.6993,nan,nan,79.3259,0.9948,0.9314,0.4984,4.1119,nan,nan,0.77,nan,nan,15976.6738,2.184,nan,nan,nan,246.9827,nan,nan,-1168.7228,144.1405,0.0,0.0,nan,nan,2.184,nan
1249.3752,4761.0723,4761072.0,nan,0.2159,9.0586,0.5032,139.7539,139.7539,nan,nan,77.7332,0.9655,0.9037,0.5032,4.2485,nan,nan,0.8007,nan,nan,15620.3154,2.183,nan,nan,nan,247.0541,nan,nan,-1168.8752,144.1483,0.0,0.0,nan,nan,2.183,nan
1249.5276,4727.0254,4727025.5,nan,0.2159,9.0584,0.5374,141.0442,141.0442,nan,nan,76.4407,0.9496,0.8879,0.5374,4.2343,nan,nan,0.8148,nan,nan,15508.6143,2.1874,nan,nan,nan,247.0394,nan,nan,-1169.0276,144.1561,0.0,0.0,nan,nan,2.1874,nan
1249.68,4752.064,4752057.0,nan,0.2159,9.0605,0.5825,140.3139,140.3139,nan,nan,75.9752,0.9433,0.8808,0.5825,4.1926,nan,nan,0.8075,nan,nan,15590.7383,2.1876,nan,nan,nan,246.972,nan,nan,-1169.1801,144.164,0.0,0.0,nan,nan,2.1876,nan
1249.8324,4750.7671,4750767.0,nan,0.2159,9.0637,0.5963,140.0378,140.0378,nan,nan,75.6991,0.9379,0.8748,0.5963,4.1938,nan,nan,0.8035,nan,nan,15586.5059,2.1827,nan,nan,nan,246.8976,nan,nan,-1169.3324,144.1718,0.0,0.0,nan,nan,2.1827,nan
1249.9848,4778.752,4778752.0,nan,0.2159,9.0655,0.5903,139.0519,139.0519,nan,nan,76.4842,0.9253,0.8632,0.5903,4.2054,nan,nan,0.7928,nan,nan,15678.3203,2.1801,nan,nan,nan,246.9154,nan,nan,-1169.4847,144.1796,0.0,0.0,nan,nan,2.1801,nan
1250.1372,4816.9775,4816977.5,nan,0.2159,9.0635,0.5835,138.1952,138.1952,nan,nan,78.3961,0.906,0.8467,0.5835,4.1899,nan,nan,0.7851,nan,nan,15803.7324,2.184,nan,nan,nan,247.0918,nan,nan,-1169.6372,144.1874,0.0,0.0,nan,nan,2.184,nan
1250.2896,4805.4805,4805480.5,nan,0.2159,9.0581,0.5658,138.862,138.862,nan,nan,78.8326,0.8902,0.8338,0.5658,4.198,nan,nan,0.7932,nan,nan,15766.0127,2.1893,nan,nan,nan,247.3638,nan,nan,-1169.7896,144.1953,0.0,0.0,nan,nan,2.1893,nan
1250.442,4795.4858,4795486.0,nan,0.2159,9.0538,0.5371,139.0942,139.0942,nan,nan,78.5718,0.8858,0.8315,0.5371,4.2185,nan,nan,0.7953,nan,nan,15733.2217,2.1884,nan,nan,nan,247.6094,nan,nan,-1169.942,144.2031,0.0,0.0,nan,nan,2.1884,nan
1250.5944,4752.9497,4752949.5,nan,0.2159,9.0506,0.519,140.0248,140.0248,nan,nan,79.8711,0.8921,0.8391,0.519,4.2262,nan,nan,0.8035,nan,nan,15593.667,2.1835,nan,nan,nan,247.7863,nan,nan,-1170.0944,144.2109,0.0,0.0,nan,nan,2.1835,nan
1250.7468,4694.5811,4694581.0,nan,0.2159,9.0498,0.5318,141.6359,141.6359,nan,nan,81.7085,0.9041,0.8523,0.5318,4.2192,nan,nan,0.8193,nan,nan,15402.1689,2.1815,nan,nan,nan,247.9043,nan,nan,-1170.2468,144.2187,0.0,0.0,nan,nan,2.1815,nan
1250.8992,4650.8101,4650810.0,nan,0.2159,9.0532,0.556,142.9951,142.9951,nan,nan,82.3165,0.9208,0.8706,0.556,4.221,nan,nan,0.8332,nan,nan,15258.5635,2.1819,nan,nan,nan,247.9493,nan,nan,-1170.3992,144.2265,0.0,0.0,nan,nan,2.1819,nan
1251.0516,4553.5234,4553523.5,nan,0.2159,9.0497,0.5589,145.6486,145.6486,nan,nan,81.6826,0.9433,0.8954,0.5589,4.2008,nan,nan,0.8585,nan,nan,14939.3809,2.1759,nan,nan,nan,247.9172,nan,nan,-1170.5516,144.2344,0.0,0.0,nan,nan,2.1759,nan
1251.204,4468.6484,4468648.5,nan,0.2159,9.0254,0.5337,147.5078,147.5078,nan,nan,80.7058,0.9636,0.92,0.5337,4.1377,nan,nan,0.874,nan,nan,14660.9199,2.1626,nan,nan,nan,247.8651,nan,nan,-1170.704,144.2422,0.0,0.0,nan,nan,2.1626,nan
1251.3564,4441.6528,4441653.0,nan,0.2159,8.9931,0.5002,147.5877,147.5877,nan,nan,80.6948,0.9686,0.9316,0.5002,4.1862,nan,nan,0.8718,nan,nan,14572.3525,2.1507,nan,nan,nan,247.8692,nan,nan,-1170.8564,144.25,0.0,0.0,nan,nan,2.1507,nan
1251.5088,4435.6958,4435703.5,nan,0.2159,8.9763,0.4724,147.3118,147.3118,nan,nan,81.4505,0.9598,0.9295,0.4724,4.3955,nan,nan,0.8673,nan,nan,14552.832,2.1438,nan,nan,nan,247.9123,nan,nan,-1171.0088,144.2578,0.0,0.0,nan,nan,2.1438,nan
1251.6612,4484.0674,4484078.0,nan,0.2159,8.9724,0.47,145.6343,145.6343,nan,nan,81.6491,0.9535,0.9269,0.47,4.5714,nan,nan,0.8499,nan,nan,14711.543,2.1425,nan,nan,nan,247.9196,nan,nan,-1171.1613,144.2657,0.0,0.0,nan,nan,2.1425,nan
1251.8136,4538.7168,4538716.5,nan,0.2159,8.9643,0.4891,144.324,144.324,nan,nan,82.6465,0.9679,0.9402,0.4891,4.6061,nan,nan,0.8383,nan,nan,14890.8027,2.1491,nan,nan,nan,247.8288,nan,nan,-1171.3136,144.2735,0.0,0.0,nan,nan,2.1491,nan
1251.966,4626.3008,4626301.0,nan,0.2159,8.9527,0.5045,143.0082,143.0082,nan,nan,84.1137,1.0187,0.9842,0.5045,4.7303,nan,nan,0.8305,nan,nan,15178.1523,2.1706,nan,nan,nan,247.6265,nan,nan,-1171.4659,144.2813,0.0,0.0,nan,nan,2.1706,nan
1252.1184,4858.9756,4858975.5,nan,0.2159,8.9472,0.5114,139.3029,139.3029,nan,nan,82.2981,1.1102,1.0643,0.5114,5.2022,nan,nan,0.8056,nan,nan,15941.5205,2.2207,nan,nan,nan,247.2732,nan,nan,-1171.6184,144.2892,0.0,0.0,nan,nan,2.2207,nan
1252.2708,5216.416,5216416.5,nan,0.2159,8.9495,0.5135,134.4846,134.4846,nan,nan,77.0748,1.209,1.152,0.5135,5.8011,nan,nan,0.7773,nan,nan,17114.2266,2.3016,nan,nan,nan,246.6961,nan,nan,-1171.7708,144.297,0.0,0.0,nan,nan,2.3016,nan
1252.4232,5626.6147,5626614.5,nan,0.2159,8.955,0.512,129.1006,129.1006,nan,nan,72.654,1.2401,1.1839,0.512,5.9501,nan,nan,0.7435,nan,nan,18460.0215,2.3832,nan,nan,nan,246.0903,nan,nan,-1171.9232,144.3048,0.0,0.0,nan,nan,2.3832,nan
1252.5756,5929.9346,5929934.5,nan,0.2159,8.9601,0.499,125.0002,125.0002,nan,nan,70.5842,1.1679,1.1265,0.499,5.7111,nan,nan,0.7143,nan,nan,19455.166,2.4319,nan,nan,nan,245.8622,nan,nan,-1172.0756,144.3126,0.0,0.0,nan,nan,2.4319,nan
1252.728,6069.2114,6069211.5,nan,0.2159,8.9624,0.4994,122.8599,122.8599,nan,nan,68.6284,1.0528,1.0274,0.4994,5.6765,nan,nan,0.6963,nan,nan,19912.1113,2.4464,nan,nan,nan,246.1367,nan,nan,-1172.228,144.3204,0.0,0.0,nan,nan,2.4464,nan
1252.8804,6112.5332,6112533.5,nan,0.2159,8.9691,0.5347,121.7099,121.7099,nan,nan,66.3616,0.9741,0.9593,0.5347,5.7587,nan,nan,0.6832,nan,nan,20054.2441,2.4408,nan,nan,nan,246.6291,nan,nan,-1172.3804,144.3283,0.0,0.0,nan,nan,2.4408,nan
1253.0328,6104.8262,6104826.0,nan,0.2159,8.992,0.5784,121.0797,121.0797,nan,nan,65.3926,0.9408,0.9336,0.5784,5.4869,nan,nan,0.6729,nan,nan,20028.957,2.4251,nan,nan,nan,247.0069,nan,nan,-1172.5328,144.3361,0.0,0.0,nan,nan,2.4251,nan
1253.1852,6032.5801,6032580.0,nan,0.2159,9.04,0.5765,120.9584,120.9584,nan,nan,66.939,0.9037,0.9025,0.5765,4.7626,nan,nan,0.6638,nan,nan,19791.9297,2.394,nan,nan,nan,247.1797,nan,nan,-1172.6852,144.3439,0.0,0.0,nan,nan,2.394,nan
1253.3376,5800.0815,5800081.5,nan,0.2159,9.1077,0.5341,122.7591,122.7591,nan,nan,68.7552,0.8392,0.8413,0.5341,4.1053,nan,nan,0.6673,nan,nan,19029.1387,2.336,nan,nan,nan,247.2763,nan,nan,-1172.8376,144.3517,0.0,0.0,nan,nan,2.336,nan
1253.49,5542.5483,5542571.0,nan,0.2159,9.1641,0.4978,124.4101,124.4101,nan,nan,68.6846,0.7823,0.7853,0.4978,3.8644,nan,nan,0.6654,nan,nan,18184.2871,2.2623,nan,nan,nan,247.4257,nan,nan,-1172.99,144.3596,0.0,0.0,nan,nan,2.2623,nan
1253.6424,5344.0757,5344076.0,nan,0.2159,9.1947,0.5011,125.5571,125.5571,nan,nan,67.6087,0.7595,0.7624,0.5011,3.8492,nan,nan,0.6616,nan,nan,17533.0566,2.2014,nan,nan,nan,247.5589,nan,nan,-1173.1425,144.3674,0.0,0.0,nan,nan,2.2014,nan
1253.7948,5194.0132,5194013.0,nan,0.2159,9.2395,0.5427,127.4711,127.4711,nan,nan,67.2536,0.767,0.7696,0.5427,3.8447,nan,nan,0.6736,nan,nan,17040.7246,2.1722,nan,nan,nan,247.6172,nan,nan,-1173.2948,144.3752,0.0,0.0,nan,nan,2.1722,nan
1253.9472,5170.9189,5170919.0,nan,0.2159,9.3223,0.5613,127.9343,127.9343,nan,nan,68.4964,0.7885,0.7911,0.5613,3.8552,nan,nan,0.6778,nan,nan,16964.957,2.1704,nan,nan,nan,247.6504,nan,nan,-1173.4471,144.383,0.0,0.0,nan,nan,2.1704,nan
1254.0996,5213.3125,5213312.5,nan,0.2159,9.399,0.5277,127.7417,127.7417,nan,nan,70.7875,0.8048,0.8078,0.5277,3.8659,nan,nan,0.6795,nan,nan,17104.0449,2.1849,nan,nan,nan,247.699,nan,nan,-1173.5996,144.3909,0.0,0.0,nan,nan,2.1849,nan
1254.252,5219.0962,5219096.0,nan,0.2159,9.4286,0.4932,129.1945,129.1945,nan,nan,72.7163,0.8121,0.8152,0.4932,4.0043,nan,nan,0.7011,nan,nan,17123.0195,2.2122,nan,nan,nan,247.7278,nan,nan,-1173.752,144.3987,0.0,0.0,nan,nan,2.2122,nan
1254.4044,5373.1621,5373162.5,nan,0.2159,9.4025,0.4882,127.4755,127.4755,nan,nan,72.9061,0.8221,0.8247,0.4882,4.2908,nan,nan,0.6926,nan,nan,17628.4844,2.2472,nan,nan,nan,247.6748,nan,nan,-1173.9044,144.4065,0.0,0.0,nan,nan,2.2472,nan
1254.5568,5562.2705,5562270.5,nan,0.2159,9.3202,0.4999,124.643,124.643,nan,nan,72.4233,0.8417,0.8419,0.4999,4.5158,nan,nan,0.6708,nan,nan,18248.9199,2.2746,nan,nan,nan,247.5659,nan,nan,-1174.0568,144.4144,0.0,0.0,nan,nan,2.2746,nan
1254.7092,5569.1187,5569119.0,nan,0.2159,9.219,0.5099,124.6977,124.6977,nan,nan,72.1456,0.8915,0.886,0.5099,4.6373,nan,nan,0.6724,nan,nan,18271.3867,2.2784,nan,nan,nan,247.4529,nan,nan,-1174.2092,144.4222,0.0,0.0,nan,nan,2.2784,nan
1254.8616,5708.856,5708856.0,nan,0.2159,9.157,0.522,121.6401,121.6401,nan,nan,70.5499,1.0229,1.0071,0.522,4.8332,nan,nan,0.6414,nan,nan,18729.8418,2.2783,nan,nan,nan,247.2803,nan,nan,-1174.3616,144.43,0.0,0.0,nan,nan,2.2783,nan
1255.014,5821.3955,5821395.5,nan,0.2159,9.1415,0.5321,120.1734,120.1734,nan,nan,67.5401,1.2758,1.2446,0.5321,5.1223,nan,nan,0.6308,nan,nan,19099.0664,2.2952,nan,nan,nan,246.9196,nan,nan,-1174.514,144.4378,0.0,0.0,nan,nan,2.2952,nan
1255.1664,5752.5537,5752553.5,nan,0.2159,9.1383,0.5326,122.1467,122.1467,nan,nan,65.4807,1.5306,1.4874,0.5326,5.4148,nan,nan,0.6533,nan,nan,18873.207,2.3053,nan,nan,nan,246.4285,nan,nan,-1174.6664,144.4456,0.0,0.0,nan,nan,2.3053,nan
1255.3188,5570.2412,5570241.0,nan,0.2159,9.1341,0.5301,124.979,124.979,nan,nan,65.9145,1.5466,1.5225,0.5301,5.6346,nan,nan,0.6766,nan,nan,18275.0684,2.284,nan,nan,nan,246.0238,nan,nan,-1174.8188,144.4535,0.0,0.0,nan,nan,2.284,nan
1255.4712,5255.7451,5255780.5,nan,0.2159,9.1287,0.5208,130.3118,130.3118,nan,nan,68.0191,1.3681,1.3711,0.5208,5.6724,nan,nan,0.7213,nan,nan,17243.375,2.247,nan,nan,nan,245.8268,nan,nan,-1174.9712,144.4613,0.0,0.0,nan,nan,2.247,nan
1255.6236,5204.209,5204209.0,nan,0.2159,9.1239,0.4986,130.4543,130.4543,nan,nan,71.0751,1.2123,1.2257,0.4986,5.579,nan,nan,0.7177,nan,nan,17074.1777,2.2274,nan,nan,nan,245.7888,nan,nan,-1175.1237,144.4691,0.0,0.0,nan,nan,2.2274,nan
1255.776,5416.4712,5416471.5,nan,0.2159,9.1229,0.497,127.0471,127.0471,nan,nan,72.0626,1.1453,1.1613,0.497,5.5321,nan,nan,0.6909,nan,nan,17770.5742,2.2577,nan,nan,nan,245.8051,nan,nan,-1175.276,144.4769,0.0,0.0,nan,nan,2.2577,nan
1255.9284,5842.9146,5842915.0,nan,0.2159,9.1262,0.5305,121.7705,121.7705,nan,nan,69.9418,1.1224,1.1344,0.5305,5.5231,nan,nan,0.6569,nan,nan,19169.668,2.3343,nan,nan,nan,245.7677,nan,nan,-1175.4283,144.4848,0.0,0.0,nan,nan,2.3343,nan
1256.0808,6121.5952,6121595.5,nan,0.2159,9.1285,0.5498,118.4875,118.4875,nan,nan,70.0698,1.0719,1.0758,0.5498,5.4395,nan,nan,0.6351,nan,nan,20083.9746,2.3797,nan,nan,nan,245.6725,nan,nan,-1175.5808,144.4926,0.0,0.0,nan,nan,2.3797,nan
1256.2332,5765.2764,5765276.5,nan,0.2159,9.126,0.5466,123.3786,123.3786,nan,nan,73.9441,0.9893,0.9858,0.5466,5.2377,nan,nan,0.673,nan,nan,18914.9492,2.3337,nan,nan,nan,245.653,nan,nan,-1175.7332,144.5004,0.0,0.0,nan,nan,2.3337,nan
1256.3856,5352.897,5352897.0,nan,0.2159,9.1209,0.5633,128.5389,128.5389,nan,nan,75.659,0.9209,0.9129,0.5633,5.1289,nan,nan,0.7059,nan,nan,17561.998,2.2574,nan,nan,nan,245.7909,nan,nan,-1175.8856,144.5082,0.0,0.0,nan,nan,2.2574,nan
1256.538,5102.9614,5102961.5,nan,0.2159,9.1134,0.5819,132.5887,132.5887,nan,nan,72.5929,0.8876,0.8774,0.5819,5.0971,nan,nan,0.7374,nan,nan,16742.0,2.2198,nan,nan,nan,246.0433,nan,nan,-1176.038,144.5161,0.0,0.0,nan,nan,2.2198,nan
1256.6904,5032.6245,5032624.5,nan,0.2159,9.1032,0.5513,133.8119,133.8119,nan,nan,68.4732,0.8833,0.8717,0.5513,5.0587,nan,nan,0.7472,nan,nan,16511.2363,2.2094,nan,nan,nan,246.3381,nan,nan,-1176.1904,144.5239,0.0,0.0,nan,nan,2.2094,nan
1256.8428,5088.6074,5088607.5,nan,0.2159,9.0929,0.502,132.5614,132.5614,nan,nan,66.1518,0.8799,0.8673,0.502,4.954,nan,nan,0.7355,nan,nan,16694.9062,2.2131,nan,nan,nan,246.6315,nan,nan,-1176.3428,144.5317,0.0,0.0,nan,nan,2.2131,nan
1256.9952,5052.3594,5052359.0,nan,0.2159,9.0878,0.4952,134.0916,134.0916,nan,nan,66.3055,0.8487,0.8349,0.4952,4.7589,nan,nan,0.7534,nan,nan,16575.9824,2.2227,nan,nan,nan,246.9082,nan,nan,-1176.4952,144.5396,0.0,0.0,nan,nan,2.2227,nan
1257.1476,4943.6016,4943601.5,nan,0.2159,9.0865,0.5316,137.1279,137.1279,nan,nan,68.1089,0.801,0.786,0.5316,4.5304,nan,nan,0.7845,nan,nan,16219.166,2.2241,nan,nan,nan,247.1824,nan,nan,-1176.6476,144.5474,0.0,0.0,nan,nan,2.2241,nan
1257.3,4852.1523,4852152.0,nan,0.2159,9.0837,0.5482,138.9774,138.9774,nan,nan,69.9761,0.7648,0.7474,0.5482,4.3101,nan,nan,0.8002,nan,nan,15919.1348,2.2124,nan,nan,nan,247.4321,nan,nan,-1176.8,144.5552,0.0,0.0,nan,nan,2.2124,nan
1257.4524,4830.2471,4830279.5,nan,0.2159,9.0805,0.5134,139.0902,139.0902,nan,nan,70.9057,0.7555,0.7334,0.5134,4.2288,nan,nan,0.7993,nan,nan,15847.373,2.2042,nan,nan,nan,247.5868,nan,nan,-1176.9524,144.563,0.0,0.0,nan,nan,2.2042,nan
1257.6048,4942.54,4942540.0,nan,0.2159,9.0815,0.4882,136.7935,136.7935,nan,nan,70.3692,0.7866,0.756,0.4882,4.4674,nan,nan,0.7796,nan,nan,16215.6826,2.2182,nan,nan,nan,247.6076,nan,nan,-1177.1049,144.5708,0.0,0.0,nan,nan,2.2182,nan
1257.7572,5207.4043,5207404.0,nan,0.2159,9.0829,0.5009,132.5224,132.5224,nan,nan,69.1053,0.8647,0.821,0.5009,4.8909,nan,nan,0.748,nan,nan,17084.6602,2.2641,nan,nan,nan,247.525,nan,nan,-1177.2572,144.5787,0.0,0.0,nan,nan,2.2641,nan
1257.9096,5363.7471,5363747.0,nan,0.2159,9.0789,0.5097,132.0294,132.0294,nan,nan,68.6778,0.9404,0.8844,0.5097,4.9307,nan,nan,0.758,nan,nan,17597.5957,2.3234,nan,nan,nan,247.4011,nan,nan,-1177.4095,144.5865,0.0,0.0,nan,nan,2.3234,nan
1258.062,5317.1602,5317160.5,nan,0.2159,9.0701,0.5011,134.5505,134.5505,nan,nan,69.4268,0.9347,0.8788,0.5011,4.4524,nan,nan,0.7895,nan,nan,17444.752,2.3472,nan,nan,nan,247.3285,nan,nan,-1177.562,144.5943,0.0,0.0,nan,nan,2.3472,nan
1258.2144,5178.2725,5178272.5,nan,0.2159,9.061,0.509,136.1286,136.1286,nan,nan,70.356,0.8751,0.828,0.509,4.1617,nan,nan,0.7968,nan,nan,16989.082,2.3127,nan,nan,nan,247.3179,nan,nan,-1177.7144,144.6021,0.0,0.0,nan,nan,2.3127,nan
1258.3668,4966.1011,4966101.5,nan,0.2159,9.0555,0.5356,138.575,138.575,nan,nan,71.3835,0.831,0.7915,0.5356,4.3117,nan,nan,0.8077,nan,nan,16292.9834,2.2578,nan,nan,nan,247.2951,nan,nan,-1177.8668,144.61,0.0,0.0,nan,nan,2.2578,nan
1258.5192,4805.9038,4805904.0,nan,0.2159,9.053,0.5486,140.93,140.93,nan,nan,73.575,0.8056,0.7712,0.5486,4.5824,nan,nan,0.8225,nan,nan,15767.4014,2.2221,nan,nan,nan,247.2446,nan,nan,-1178.0192,144.6178,0.0,0.0,nan,nan,2.2221,nan
1258.6716,4726.1191,4726119.0,nan,0.2159,9.0528,0.5378,142.2837,142.2837,nan,nan,76.3224,0.7838,0.752,0.5378,4.7304,nan,nan,0.8321,nan,nan,15505.6396,2.2062,nan,nan,nan,247.2541,nan,nan,-1178.1716,144.6256,0.0,0.0,nan,nan,2.2062,nan
1258.824,4626.0259,4626026.0,nan,0.2159,9.0542,0.525,144.71,144.71,nan,nan,77.6971,0.77,0.7372,0.525,4.6999,nan,nan,0.8542,nan,nan,15177.251,2.1963,nan,nan,nan,247.3508,nan,nan,-1178.324,144.6334,0.0,0.0,nan,nan,2.1963,nan
1258.9764,4519.8657,4519865.5,nan,0.2159,9.0552,0.5406,147.5222,147.5222,nan,nan,76.9754,0.7755,0.7378,0.5406,4.5979,nan,nan,0.8805,nan,nan,14828.9551,2.1876,nan,nan,nan,247.4514,nan,nan,-1178.4764,144.6413,0.0,0.0,nan,nan,2.1876,nan
1259.1288,4632.2461,4632246.0,nan,0.2159,9.0514,0.5773,144.0485,144.0485,nan,nan,74.8241,0.8132,0.7655,0.5773,4.6153,nan,nan,0.8457,nan,nan,15197.6582,2.1892,nan,nan,nan,247.4628,nan,nan,-1178.6288,144.6491,0.0,0.0,nan,nan,2.1892,nan
1259.2812,5218.6631,5218663.5,nan,0.2159,9.0431,0.5856,130.1514,130.1514,nan,nan,71.3962,0.9055,0.8409,0.5856,4.9693,nan,nan,0.7149,nan,nan,17121.5977,2.2284,nan,nan,nan,247.2762,nan,nan,-1178.7812,144.6569,0.0,0.0,nan,nan,2.2284,nan
1259.4336,6115.3013,6115390.0,nan,0.2159,9.0365,0.5512,115.8931,115.8931,nan,nan,67.1802,1.0687,0.9793,0.5512,5.6426,nan,nan,0.595,nan,nan,20063.6172,2.3252,nan,nan,nan,246.8788,nan,nan,-1178.9336,144.6647,0.0,0.0,nan,nan,2.3252,nan
1259.586,6828.7676,6828767.5,nan,0.2159,9.0383,0.5054,108.5382,108.5382,nan,nan,62.4844,1.2089,1.1053,0.5054,6.0475,nan,nan,0.5476,nan,nan,22404.0938,2.4317,nan,nan,nan,246.4601,nan,nan,-1179.0861,144.6726,0.0,0.0,nan,nan,2.4317,nan
1259.7384,6754.667,6754667.0,nan,0.2159,9.0468,0.4596,110.9292,110.9292,nan,nan,60.2817,1.1585,1.0828,0.4596,5.5668,nan,nan,0.5785,nan,nan,22160.9824,2.4583,nan,nan,nan,246.2772,nan,nan,-1179.2384,144.6804,0.0,0.0,nan,nan,2.4583,nan
1259.8908,5792.9751,5792975.5,nan,0.2159,9.0508,0.4345,124.5092,124.5092,nan,nan,62.897,0.9941,0.9551,0.4345,4.9438,nan,nan,0.6927,nan,nan,19005.8242,2.3664,nan,nan,nan,246.4203,nan,nan,-1179.3907,144.6882,0.0,0.0,nan,nan,2.3664,nan
1260.0432,5015.8389,5015839.0,nan,0.2159,9.0436,0.4476,137.6141,137.6141,nan,nan,67.3846,0.8836,0.8637,0.4476,4.7956,nan,nan,0.7997,nan,nan,16456.1641,2.2646,nan,nan,nan,246.7457,nan,nan,-1179.5432,144.696,0.0,0.0,nan,nan,2.2646,nan
1260.1956,4733.4399,4733440.0,nan,0.2159,9.031,0.4846,142.5788,142.5788,nan,nan,69.1976,0.8479,0.8354,0.4846,4.882,nan,nan,0.8372,nan,nan,15529.6582,2.2142,nan,nan,nan,247.0713,nan,nan,-1179.6956,144.7039,0.0,0.0,nan,nan,2.2142,nan
1260.348,4749.5693,4749569.0,nan,0.2159,9.0219,0.5119,142.4989,142.4989,nan,nan,68.8965,0.862,0.849,0.5119,5.0275,nan,nan,0.8379,nan,nan,15582.5762,2.2205,nan,nan,nan,247.3127,nan,nan,-1179.848,144.7117,0.0,0.0,nan,nan,2.2205,nan
1260.5004,4901.5859,4901586.0,nan,0.2159,9.0216,0.5181,140.828,140.828,nan,nan,68.8908,0.908,0.8883,0.5181,5.2291,nan,nan,0.8322,nan,nan,16081.3184,2.2647,nan,nan,nan,247.4674,nan,nan,-1180.0004,144.7195,0.0,0.0,nan,nan,2.2647,nan
1260.6528,5089.0815,5089081.5,nan,0.2159,9.0284,0.5059,139.1792,139.1792,nan,nan,68.0507,0.9629,0.9339,0.5059,5.3513,nan,nan,0.8305,nan,nan,16696.4609,2.3238,nan,nan,nan,247.577,nan,nan,-1180.1528,144.7273,0.0,0.0,nan,nan,2.3238,nan
1260.8052,5229.8262,5229826.0,nan,0.2159,9.0348,0.4961,137.8581,137.8581,nan,nan,65.0628,0.9921,0.957,0.4961,5.3017,nan,nan,0.8276,nan,nan,17158.2227,2.3654,nan,nan,nan,247.7165,nan,nan,-1180.3052,144.7352,0.0,0.0,nan,nan,2.3654,nan
1260.9576,5299.8677,5299867.5,nan,0.2159,9.0377,0.5035,136.226,136.226,nan,nan,62.8991,0.985,0.9505,0.5035,5.3474,nan,nan,0.8119,nan,nan,17388.0176,2.3687,nan,nan,nan,247.8967,nan,nan,-1180.4576,144.743,0.0,0.0,nan,nan,2.3687,nan
1261.11,5333.5732,5333573.0,nan,0.2159,9.0398,0.5162,134.8908,134.8908,nan,nan,62.8656,0.9792,0.9488,0.5162,5.3299,nan,nan,0.7963,nan,nan,17498.5996,2.3604,nan,nan,nan,248.039,nan,nan,-1180.61,144.7508,0.0,0.0,nan,nan,2.3604,nan
1261.2624,5370.5513,5370562.5,nan,0.2159,9.0365,0.5078,134.6431,134.6431,nan,nan,62.8743,1.002,0.9764,0.5078,5.2697,nan,nan,0.7969,nan,nan,17619.9551,2.3724,nan,nan,nan,248.0935,nan,nan,-1180.7625,144.7586,0.0,0.0,nan,nan,2.3724,nan
1261.4148,5383.5498,5383549.5,nan,0.2159,9.0309,0.4847,135.439,135.439,nan,nan,62.463,1.0177,0.9974,0.4847,5.1285,nan,nan,0.8099,nan,nan,17662.5645,2.3922,nan,nan,nan,248.0769,nan,nan,-1180.9148,144.7665,0.0,0.0,nan,nan,2.3922,nan
1261.5672,5297.9565,5297956.5,nan,0.2159,9.0313,0.4744,136.9195,136.9195,nan,nan,63.4544,0.9807,0.966,0.4744,4.9254,nan,nan,0.8218,nan,nan,17381.7461,2.3799,nan,nan,nan,248.1203,nan,nan,-1181.0673,144.7743,0.0,0.0,nan,nan,2.3799,nan
